Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
Jony,26,Spain,77,77,9500000.0,12000.0,1960,Left,1.0,3.0,4.0,High/ Medium,Normal,Yes,LM,23.0,0,Málaga CF,"Jun 30, 2019",5'10,168lbs,70+2,70+2,70+2,76+2,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,71+2,71+2,71+2,76+2,66+2,64+2,64+2,64+2,66+2,63+2,56+2,56+2,56+2,63+2,79.0,70.0,44.0,76.0,56.0,74.0,81.0,76.0,72.0,75.0,87.0,85.0,86.0,73.0,79.0,67.0,36.0,71.0,69.0,66.0,60.0,52.0,76.0,77.0,59.0,73.0,55.0,51.0,46.0,11.0,16.0,13.0,13.0,9.0,0,Midfielder,26-30
Tomás Pina,30,Spain,77,77,8000000.0,25000.0,1950,Right,1.0,3.0,3.0,Medium/ High,Lean,No,RCM,8.0,"Aug 12, 2018",0,2021,6'1,165lbs,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,73+2,73+2,73+2,70+2,75+2,75+2,75+2,70+2,69+2,74+2,74+2,74+2,69+2,69+2,71+2,71+2,71+2,69+2,55.0,62.0,68.0,79.0,59.0,76.0,65.0,60.0,78.0,78.0,60.0,54.0,64.0,77.0,51.0,73.0,69.0,69.0,72.0,68.0,73.0,76.0,71.0,74.0,59.0,65.0,61.0,77.0,69.0,8.0,12.0,11.0,7.0,15.0,€16.8M,Midfielder,26-30
Angeliño,21,Spain,77,83,10500000.0,11000.0,2131,Left,1.0,3.0,4.0,High/ Medium,Stocky,Yes,LB,6.0,"Jul 1, 2018",0,2023,5'9,152lbs,70+2,70+2,70+2,75+2,74+2,74+2,74+2,75+2,74+2,74+2,74+2,77+2,75+2,75+2,75+2,77+2,77+2,74+2,74+2,74+2,77+2,75+2,71+2,71+2,71+2,75+2,83.0,56.0,53.0,76.0,62.0,80.0,83.0,75.0,74.0,79.0,87.0,85.0,75.0,72.0,82.0,80.0,80.0,86.0,72.0,66.0,77.0,73.0,74.0,74.0,55.0,67.0,68.0,74.0,72.0,13.0,6.0,13.0,13.0,13.0,€16.8M,Defender,16-21
Adrián,30,Spain,77,77,8500000.0,16000.0,1827,Right,2.0,3.0,3.0,Medium/ Medium,Normal,Yes,ST,20.0,"Jul 12, 2014",0,2019,6'0,161lbs,76+2,76+2,76+2,75+2,77+2,77+2,77+2,75+2,75+2,75+2,75+2,72+2,67+2,67+2,67+2,72+2,50+2,50+2,50+2,50+2,50+2,46+2,44+2,44+2,44+2,46+2,60.0,80.0,71.0,73.0,76.0,82.0,77.0,57.0,55.0,84.0,70.0,61.0,73.0,77.0,65.0,78.0,74.0,48.0,68.0,77.0,58.0,32.0,78.0,71.0,67.0,66.0,20.0,19.0,16.0,13.0,14.0,12.0,6.0,15.0,€17M,Attacker,26-30
Aleix Vidal,28,Spain,77,77,7000000.0,17000.0,2049,Right,2.0,4.0,4.0,High/ Medium,Lean,No,RB,11.0,"Aug 4, 2018",0,2022,5'10,154lbs,73+2,73+2,73+2,77+2,76+2,76+2,76+2,77+2,75+2,75+2,75+2,77+2,73+2,73+2,73+2,77+2,76+2,73+2,73+2,73+2,76+2,75+2,72+2,72+2,72+2,75+2,75.0,67.0,58.0,78.0,48.0,81.0,69.0,46.0,64.0,82.0,89.0,93.0,77.0,80.0,77.0,84.0,82.0,70.0,68.0,59.0,80.0,73.0,66.0,70.0,51.0,71.0,73.0,69.0,73.0,8.0,7.0,8.0,12.0,12.0,€14.7M,Defender,26-30
Alberto Moreno,25,Spain,77,79,9000000.0,76000.0,2029,Left,2.0,3.0,3.0,High/ Low,Normal,Yes,LB,18.0,"Aug 16, 2014",0,2019,5'7,143lbs,70+2,70+2,70+2,74+2,72+2,72+2,72+2,74+2,71+2,71+2,71+2,74+2,70+2,70+2,70+2,74+2,76+2,72+2,72+2,72+2,76+2,75+2,71+2,71+2,71+2,75+2,78.0,59.0,61.0,74.0,35.0,76.0,59.0,40.0,64.0,79.0,85.0,87.0,84.0,72.0,87.0,80.0,86.0,81.0,61.0,74.0,83.0,72.0,69.0,58.0,54.0,63.0,68.0,73.0,76.0,10.0,14.0,9.0,10.0,11.0,€17.8M,Defender,22-25
Juanmi,25,Spain,76,79,9500000.0,27000.0,1834,Right,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,LM,7.0,"Jul 1, 2016",0,2021,5'8,152lbs,75+2,75+2,75+2,76+2,77+2,77+2,77+2,76+2,75+2,75+2,75+2,74+2,67+2,67+2,67+2,74+2,55+2,51+2,51+2,51+2,55+2,52+2,44+2,44+2,44+2,52+2,64.0,78.0,74.0,75.0,73.0,78.0,60.0,57.0,53.0,79.0,77.0,77.0,78.0,81.0,78.0,70.0,75.0,70.0,46.0,72.0,57.0,23.0,82.0,69.0,63.0,69.0,25.0,28.0,25.0,11.0,6.0,9.0,12.0,9.0,€20.7M,Midfielder,22-25
David Juncà,24,Spain,76,81,8500000.0,18000.0,1926,Left,1.0,3.0,3.0,High/ Medium,Normal,Yes,LB,17.0,"Jul 2, 2018",0,2023,5'9,148lbs,60+2,60+2,60+2,64+2,61+2,61+2,61+2,64+2,62+2,62+2,62+2,67+2,65+2,65+2,65+2,67+2,74+2,71+2,71+2,71+2,74+2,74+2,72+2,72+2,72+2,74+2,78.0,35.0,70.0,72.0,43.0,64.0,69.0,58.0,61.0,77.0,79.0,77.0,77.0,67.0,79.0,61.0,75.0,86.0,76.0,46.0,75.0,74.0,55.0,48.0,55.0,67.0,65.0,74.0,78.0,10.0,9.0,16.0,8.0,9.0,€18.5M,Defender,22-25
Iván Cuéllar,34,Spain,76,76,3100000.0,21000.0,1243,Left,1.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 5, 2017",0,2019,6'2,168lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,15.0,13.0,23.0,17.0,14.0,25.0,20.0,28.0,13.0,59.0,43.0,57.0,73.0,46.0,24.0,65.0,44.0,65.0,12.0,28.0,18.0,12.0,44.0,25.0,56.0,20.0,11.0,15.0,74.0,76.0,78.0,73.0,78.0,€6.5M,Goalkeeper,31-35
Mario Suárez,31,Spain,76,76,6500000.0,16000.0,1914,Right,2.0,4.0,3.0,Medium/ High,Normal,Yes,LCM,26.0,"Jul 10, 2017",0,2019,6'2,176lbs,68+2,68+2,68+2,67+2,69+2,69+2,69+2,67+2,70+2,70+2,70+2,69+2,75+2,75+2,75+2,69+2,69+2,73+2,73+2,73+2,69+2,68+2,70+2,70+2,70+2,68+2,64.0,62.0,68.0,79.0,43.0,72.0,66.0,70.0,78.0,79.0,42.0,58.0,54.0,76.0,48.0,80.0,58.0,72.0,80.0,69.0,73.0,78.0,59.0,75.0,59.0,74.0,47.0,75.0,69.0,9.0,13.0,16.0,12.0,11.0,€14M,Midfielder,31-35
Bernat,25,Spain,76,77,7500000.0,54000.0,2033,Left,2.0,3.0,4.0,High/ Medium,Normal,Yes,LB,14.0,"Aug 31, 2018",0,2021,5'7,148lbs,68+2,68+2,68+2,76+2,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,74+2,74+2,74+2,76+2,76+2,73+2,73+2,73+2,76+2,75+2,69+2,69+2,69+2,75+2,79.0,57.0,53.0,79.0,59.0,84.0,76.0,51.0,64.0,83.0,79.0,78.0,86.0,77.0,88.0,62.0,73.0,77.0,55.0,62.0,68.0,73.0,73.0,70.0,53.0,69.0,69.0,75.0,74.0,8.0,9.0,12.0,11.0,16.0,€14.4M,Defender,22-25
Jesé,25,Spain,76,79,9500000.0,59000.0,1798,Right,2.0,4.0,4.0,Medium/ Medium,Normal,Yes,LM,22.0,"Aug 8, 2016",0,2021,5'10,159lbs,70+2,70+2,70+2,76+2,74+2,74+2,74+2,76+2,75+2,75+2,75+2,75+2,68+2,68+2,68+2,75+2,53+2,50+2,50+2,50+2,53+2,48+2,38+2,38+2,38+2,48+2,72.0,71.0,42.0,76.0,55.0,81.0,78.0,66.0,69.0,80.0,85.0,79.0,85.0,67.0,74.0,73.0,71.0,61.0,60.0,72.0,29.0,33.0,75.0,70.0,68.0,74.0,17.0,23.0,12.0,13.0,7.0,6.0,13.0,15.0,€18.3M,Midfielder,22-25
Junior Firpo,21,Spain,76,81,8500000.0,15000.0,1927,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,20.0,"Jul 1, 2015",0,2023,6'0,165lbs,69+2,69+2,69+2,70+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,75+2,72+2,72+2,72+2,75+2,75+2,72+2,72+2,72+2,75+2,77.0,61.0,74.0,72.0,55.0,67.0,65.0,43.0,70.0,77.0,81.0,80.0,63.0,71.0,62.0,62.0,64.0,77.0,74.0,61.0,55.0,74.0,71.0,59.0,38.0,65.0,70.0,77.0,78.0,7.0,7.0,7.0,14.0,14.0,€18.5M,Midfielder,16-21
Mario Hermoso,23,Spain,76,84,10000000.0,21000.0,1896,Left,1.0,4.0,2.0,Medium/ Medium,Lean,Yes,LCB,22.0,"Jul 12, 2017",0,2020,6'0,163lbs,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,74+2,71+2,71+2,71+2,74+2,75+2,75+2,75+2,75+2,75+2,71.0,29.0,72.0,67.0,37.0,61.0,65.0,55.0,63.0,72.0,78.0,88.0,78.0,70.0,71.0,61.0,86.0,77.0,77.0,32.0,76.0,76.0,64.0,52.0,45.0,68.0,72.0,79.0,78.0,13.0,8.0,10.0,5.0,8.0,€23M,Defender,22-25
Ayoze Pérez,24,Spain,76,81,10500000.0,42000.0,1911,Right,1.0,4.0,4.0,High/ High,Lean,Yes,CF,17.0,"Jun 6, 2014",0,2021,5'10,159lbs,73+2,73+2,73+2,74+2,75+2,75+2,75+2,74+2,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,57+2,56+2,56+2,56+2,57+2,55+2,51+2,51+2,51+2,55+2,48.0,78.0,66.0,71.0,77.0,82.0,79.0,60.0,51.0,78.0,77.0,75.0,83.0,76.0,78.0,66.0,71.0,77.0,53.0,64.0,70.0,35.0,80.0,71.0,73.0,73.0,45.0,42.0,28.0,12.0,12.0,11.0,14.0,8.0,€20.7M,Attacker,22-25
Vicente Gómez,29,Spain,76,76,7500000.0,12000.0,1836,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,LCM,8.0,"Aug 17, 2018",0,2020,6'2,172lbs,66+2,66+2,66+2,65+2,67+2,67+2,67+2,65+2,70+2,70+2,70+2,66+2,74+2,74+2,74+2,66+2,66+2,73+2,73+2,73+2,66+2,66+2,70+2,70+2,70+2,66+2,57.0,66.0,74.0,82.0,48.0,67.0,61.0,65.0,77.0,77.0,35.0,35.0,62.0,70.0,35.0,63.0,58.0,70.0,73.0,60.0,65.0,75.0,70.0,79.0,46.0,70.0,67.0,72.0,68.0,15.0,13.0,9.0,6.0,16.0,€12M,Midfielder,26-30
Embarba,26,Spain,76,77,9000000.0,20000.0,1907,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RM,11.0,"Jul 1, 2013",0,2021,5'8,146lbs,69+2,69+2,69+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,73+2,73+2,73+2,75+2,64+2,63+2,63+2,63+2,64+2,62+2,54+2,54+2,54+2,62+2,71.0,72.0,45.0,78.0,53.0,76.0,62.0,65.0,76.0,72.0,76.0,79.0,79.0,76.0,78.0,69.0,61.0,77.0,61.0,68.0,56.0,49.0,75.0,79.0,62.0,61.0,41.0,52.0,49.0,13.0,6.0,6.0,14.0,11.0,€20.5M,Midfielder,26-30
Jordi Amat,26,Spain,76,80,8500000.0,18000.0,1704,Right,2.0,3.0,2.0,Low/ High,Normal,Yes,LCB,16.0,"Aug 10, 2018",0,2022,6'1,183lbs,56+2,56+2,56+2,53+2,55+2,55+2,55+2,53+2,56+2,56+2,56+2,54+2,60+2,60+2,60+2,54+2,65+2,69+2,69+2,69+2,65+2,67+2,74+2,74+2,74+2,67+2,31.0,34.0,74.0,68.0,28.0,50.0,40.0,36.0,52.0,65.0,61.0,69.0,59.0,70.0,57.0,75.0,78.0,66.0,79.0,65.0,82.0,71.0,30.0,59.0,28.0,69.0,76.0,76.0,79.0,9.0,6.0,7.0,16.0,8.0,€19.3M,Defender,26-30
Víctor Vázquez,31,Spain,76,76,6500000.0,9000.0,1866,Right,1.0,2.0,3.0,Medium/ Low,Normal,No,CAM,7.0,"Feb 20, 2017",0,2018,5'9,168lbs,68+2,68+2,68+2,72+2,73+2,73+2,73+2,72+2,75+2,75+2,75+2,73+2,75+2,75+2,75+2,73+2,61+2,64+2,64+2,64+2,61+2,57+2,52+2,52+2,52+2,57+2,72.0,68.0,49.0,81.0,70.0,77.0,80.0,74.0,78.0,80.0,53.0,50.0,60.0,79.0,74.0,69.0,37.0,69.0,59.0,72.0,55.0,55.0,77.0,79.0,71.0,79.0,45.0,50.0,28.0,8.0,16.0,8.0,15.0,8.0,€9.8M,Midfielder,31-35
Diego Mariño,28,Spain,76,77,6000000.0,9000.0,1243,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,13.0,"Jul 1, 2016",0,2022,6'2,170lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,16.0,20.0,34.0,18.0,14.0,14.0,11.0,32.0,19.0,47.0,53.0,68.0,75.0,53.0,23.0,77.0,34.0,67.0,14.0,24.0,22.0,11.0,38.0,23.0,56.0,16.0,15.0,14.0,76.0,72.0,70.0,72.0,79.0,€10.1M,Goalkeeper,26-30
Carles Planas,27,Spain,76,77,7000000.0,26000.0,1941,Left,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,LB,21.0,"Jul 13, 2017",0,2020,5'8,168lbs,64+2,64+2,64+2,68+2,66+2,66+2,66+2,68+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,74+2,71+2,71+2,71+2,74+2,74+2,73+2,73+2,73+2,74+2,80.0,52.0,68.0,76.0,35.0,69.0,59.0,55.0,58.0,75.0,69.0,75.0,71.0,74.0,77.0,54.0,84.0,74.0,76.0,56.0,73.0,75.0,61.0,59.0,51.0,66.0,62.0,77.0,79.0,15.0,11.0,15.0,12.0,14.0,€15.2M,Defender,26-30
Soldado,33,Spain,76,76,4800000.0,61000.0,1911,Right,3.0,4.0,3.0,High/ Low,Normal,Yes,ST,9.0,"Aug 11, 2017",0,2019,5'11,163lbs,74+3,74+3,74+3,72+3,74+3,74+3,74+3,72+3,73+3,73+3,73+3,70+3,68+3,68+3,68+3,70+3,57+3,58+3,58+3,58+3,57+3,54+3,55+3,55+3,55+3,54+3,66.0,77.0,76.0,78.0,81.0,74.0,70.0,68.0,58.0,76.0,56.0,60.0,65.0,74.0,64.0,79.0,76.0,55.0,70.0,71.0,73.0,41.0,77.0,75.0,79.0,76.0,38.0,41.0,38.0,13.0,13.0,14.0,9.0,6.0,€9.2M,Attacker,31-35
Rubén Duarte,22,Spain,76,81,8500000.0,18000.0,1776,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,LB,3.0,"Jul 1, 2017",0,2020,5'11,165lbs,56+2,56+2,56+2,60+2,57+2,57+2,57+2,60+2,57+2,57+2,57+2,63+2,60+2,60+2,60+2,63+2,74+2,70+2,70+2,70+2,74+2,74+2,74+2,74+2,74+2,74+2,76.0,28.0,74.0,77.0,30.0,62.0,57.0,60.0,55.0,73.0,71.0,72.0,66.0,71.0,69.0,50.0,60.0,74.0,71.0,30.0,70.0,69.0,48.0,31.0,40.0,64.0,77.0,79.0,80.0,10.0,12.0,14.0,11.0,9.0,€18.5M,Defender,22-25
Llorente,33,Spain,76,76,4800000.0,76000.0,1599,Right,3.0,3.0,3.0,Medium/ Medium,Normal,Yes,ST,18.0,"Aug 31, 2017",0,2019,6'4,203lbs,75+3,75+3,75+3,65+3,71+3,71+3,71+3,65+3,69+3,69+3,69+3,63+3,64+3,64+3,64+3,63+3,44+3,51+3,51+3,51+3,44+3,42+3,49+3,49+3,49+3,42+3,44.0,79.0,90.0,73.0,81.0,67.0,57.0,40.0,49.0,80.0,29.0,32.0,33.0,80.0,30.0,79.0,55.0,44.0,86.0,64.0,71.0,25.0,84.0,70.0,70.0,82.0,34.0,25.0,15.0,2.0,2.0,3.0,4.0,2.0,€8.9M,Attacker,31-35
Mata,29,Spain,76,76,7500000.0,25000.0,1768,Right,1.0,3.0,3.0,High/ Medium,Normal,No,LS,7.0,"Jul 2, 2018",0,2021,6'2,172lbs,75+2,75+2,75+2,70+2,71+2,71+2,71+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,52+2,49+2,49+2,49+2,52+2,50+2,47+2,47+2,47+2,50+2,62.0,81.0,72.0,61.0,69.0,70.0,55.0,48.0,49.0,72.0,72.0,76.0,66.0,72.0,36.0,76.0,64.0,76.0,81.0,71.0,73.0,19.0,81.0,56.0,76.0,70.0,29.0,28.0,29.0,12.0,8.0,10.0,6.0,12.0,€15.8M,Attacker,26-30
Yoel,29,Spain,76,76,5000000.0,18000.0,1200,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,13.0,0,SD Eibar,"Jun 30, 2019",6'1,172lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,14.0,10.0,31.0,19.0,13.0,25.0,15.0,35.0,14.0,35.0,43.0,40.0,72.0,47.0,23.0,65.0,34.0,70.0,11.0,35.0,19.0,13.0,45.0,25.0,57.0,19.0,15.0,11.0,75.0,77.0,76.0,74.0,76.0,0,Goalkeeper,26-30
Iván Alejo,23,Spain,76,81,10500000.0,20000.0,1810,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,23.0,"Jul 26, 2018",0,2023,6'0,168lbs,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,68+2,68+2,68+2,74+2,61+2,58+2,58+2,58+2,61+2,58+2,51+2,51+2,51+2,58+2,76.0,73.0,47.0,76.0,56.0,79.0,54.0,49.0,71.0,77.0,73.0,86.0,74.0,69.0,60.0,70.0,69.0,63.0,65.0,64.0,45.0,39.0,72.0,68.0,47.0,61.0,48.0,39.0,42.0,9.0,12.0,14.0,14.0,10.0,€22.8M,Midfielder,22-25
Andrés Fernández,31,Spain,76,76,4700000.0,22000.0,1299,Right,1.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,13.0,"Jul 1, 2017",0,2021,6'2,181lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,13.0,12.0,35.0,13.0,14.0,24.0,12.0,40.0,18.0,58.0,55.0,57.0,75.0,65.0,22.0,77.0,43.0,74.0,12.0,40.0,26.0,14.0,41.0,21.0,56.0,22.0,14.0,15.0,80.0,71.0,68.0,72.0,79.0,€9.8M,Goalkeeper,31-35
Eraso,28,Spain,76,76,8000000.0,29000.0,1928,Right,1.0,3.0,3.0,High/ High,Lean,Yes,CAM,17.0,"Jul 24, 2017",0,2020,5'11,157lbs,72+2,72+2,72+2,72+2,74+2,74+2,74+2,72+2,74+2,74+2,74+2,73+2,76+2,76+2,76+2,73+2,68+2,71+2,71+2,71+2,68+2,66+2,64+2,64+2,64+2,66+2,64.0,78.0,54.0,80.0,59.0,73.0,53.0,59.0,79.0,75.0,59.0,59.0,44.0,84.0,58.0,70.0,73.0,85.0,67.0,75.0,82.0,67.0,81.0,72.0,53.0,80.0,47.0,64.0,57.0,10.0,15.0,9.0,9.0,14.0,€16.8M,Midfielder,26-30
De Tomás,23,Spain,76,83,11000000.0,105000.0,1806,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,9.0,0,Real Madrid,"Jun 30, 2019",5'11,159lbs,74+2,74+2,74+2,68+2,70+2,70+2,70+2,68+2,67+2,67+2,67+2,65+2,58+2,58+2,58+2,65+2,50+2,48+2,48+2,48+2,50+2,47+2,47+2,47+2,47+2,47+2,50.0,79.0,74.0,68.0,75.0,69.0,53.0,73.0,42.0,72.0,66.0,73.0,72.0,69.0,75.0,81.0,78.0,65.0,80.0,78.0,54.0,22.0,75.0,48.0,75.0,62.0,53.0,16.0,20.0,6.0,11.0,13.0,7.0,14.0,0,Attacker,22-25
Rubén Blanco,22,Spain,76,83,8000000.0,14000.0,1192,Right,1.0,3.0,1.0,Medium/ Medium,Lean,Yes,GK,13.0,"Jul 1, 2012",0,2023,6'2,154lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,15.0,35.0,19.0,17.0,18.0,13.0,29.0,10.0,54.0,52.0,52.0,66.0,57.0,25.0,62.0,44.0,35.0,15.0,22.0,22.0,11.0,37.0,22.0,57.0,25.0,11.0,11.0,79.0,75.0,73.0,76.0,74.0,€18.4M,Goalkeeper,22-25
Kiko Femenía,27,Spain,76,77,7000000.0,44000.0,1998,Right,1.0,3.0,3.0,High/ Medium,Normal,Yes,RB,21.0,"Jul 1, 2017",0,2021,5'9,134lbs,65+2,65+2,65+2,73+2,70+2,70+2,70+2,73+2,71+2,71+2,71+2,73+2,70+2,70+2,70+2,73+2,75+2,71+2,71+2,71+2,75+2,74+2,70+2,70+2,70+2,74+2,78.0,55.0,52.0,77.0,54.0,81.0,65.0,55.0,54.0,78.0,77.0,79.0,82.0,66.0,85.0,56.0,69.0,77.0,65.0,65.0,70.0,74.0,68.0,68.0,60.0,66.0,70.0,77.0,77.0,16.0,15.0,7.0,15.0,11.0,€13.8M,Defender,26-30
Recio,27,Spain,76,79,8000000.0,26000.0,1963,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,CM,8.0,"Aug 31, 2018",0,2022,6'0,163lbs,67+2,67+2,67+2,68+2,69+2,69+2,69+2,68+2,71+2,71+2,71+2,69+2,74+2,74+2,74+2,69+2,69+2,74+2,74+2,74+2,69+2,68+2,70+2,70+2,70+2,68+2,64.0,58.0,59.0,77.0,55.0,72.0,76.0,67.0,73.0,75.0,55.0,40.0,66.0,75.0,62.0,81.0,49.0,76.0,68.0,72.0,87.0,76.0,75.0,74.0,69.0,69.0,73.0,75.0,62.0,10.0,14.0,9.0,10.0,9.0,€17.4M,Midfielder,26-30
Marc Roca,21,Spain,76,87,11500000.0,17000.0,1875,Left,1.0,3.0,3.0,Medium/ High,Lean,Yes,CDM,21.0,"Jul 1, 2015",0,2022,6'0,163lbs,60+2,60+2,60+2,68+2,66+2,66+2,66+2,68+2,70+2,70+2,70+2,69+2,73+2,73+2,73+2,69+2,72+2,75+2,75+2,75+2,72+2,71+2,70+2,70+2,70+2,71+2,66.0,59.0,42.0,80.0,44.0,71.0,66.0,52.0,75.0,76.0,60.0,60.0,67.0,72.0,64.0,43.0,59.0,77.0,66.0,65.0,69.0,75.0,60.0,73.0,55.0,70.0,77.0,76.0,74.0,12.0,11.0,11.0,10.0,8.0,€26.5M,Midfielder,16-21
Aritz Elustondo,24,Spain,76,80,8500000.0,21000.0,1720,Right,1.0,3.0,2.0,Medium/ High,Normal,Yes,CB,15.0,"Dec 4, 2014",0,2022,5'11,157lbs,53+2,53+2,53+2,56+2,53+2,53+2,53+2,56+2,54+2,54+2,54+2,59+2,58+2,58+2,58+2,59+2,73+2,70+2,70+2,70+2,73+2,75+2,75+2,75+2,75+2,75+2,72.0,26.0,78.0,73.0,30.0,48.0,53.0,41.0,43.0,75.0,67.0,71.0,62.0,78.0,62.0,39.0,73.0,74.0,70.0,40.0,77.0,79.0,36.0,32.0,43.0,68.0,68.0,78.0,80.0,7.0,10.0,12.0,15.0,8.0,€18.5M,Defender,22-25
Alex Berenguer,22,Spain,76,81,10500000.0,34000.0,1999,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,21.0,"Jul 17, 2017",0,2022,5'9,161lbs,70+2,70+2,70+2,75+2,73+2,73+2,73+2,75+2,74+2,74+2,74+2,75+2,71+2,71+2,71+2,75+2,72+2,68+2,68+2,68+2,72+2,70+2,65+2,65+2,65+2,70+2,77.0,67.0,49.0,76.0,56.0,77.0,72.0,54.0,58.0,77.0,86.0,78.0,79.0,73.0,80.0,71.0,64.0,78.0,63.0,66.0,70.0,65.0,74.0,72.0,66.0,68.0,64.0,64.0,66.0,14.0,16.0,8.0,6.0,13.0,€18.6M,Midfielder,22-25
Camarasa,24,Spain,76,83,10500000.0,20000.0,1972,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RM,21.0,0,Real Betis,"Jun 30, 2019",6'0,168lbs,69+2,69+2,69+2,70+2,71+2,71+2,71+2,70+2,73+2,73+2,73+2,71+2,74+2,74+2,74+2,71+2,69+2,73+2,73+2,73+2,69+2,68+2,70+2,70+2,70+2,68+2,60.0,67.0,57.0,78.0,59.0,74.0,57.0,66.0,75.0,77.0,65.0,55.0,66.0,72.0,69.0,76.0,72.0,73.0,74.0,69.0,73.0,70.0,72.0,76.0,56.0,69.0,70.0,73.0,68.0,14.0,9.0,11.0,11.0,8.0,0,Midfielder,22-25
Aday Benítez,30,Spain,76,76,5500000.0,26000.0,1867,Right,1.0,4.0,3.0,High/ Medium,Normal,Yes,LWB,11.0,"Jul 16, 2014",0,2021,5'10,165lbs,63+2,63+2,63+2,70+2,67+2,67+2,67+2,70+2,68+2,68+2,68+2,71+2,68+2,68+2,68+2,71+2,74+2,71+2,71+2,71+2,74+2,74+2,68+2,68+2,68+2,74+2,76.0,55.0,63.0,75.0,43.0,77.0,66.0,51.0,62.0,80.0,70.0,74.0,79.0,75.0,68.0,47.0,35.0,79.0,55.0,39.0,62.0,71.0,65.0,53.0,68.0,60.0,68.0,77.0,75.0,9.0,15.0,11.0,8.0,16.0,€11.6M,Defender,26-30
Jaume,27,Spain,76,78,6000000.0,23000.0,1325,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Sep 24, 2013",0,2022,6'1,161lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,11.0,16.0,32.0,18.0,13.0,25.0,13.0,32.0,32.0,58.0,58.0,60.0,69.0,59.0,42.0,72.0,45.0,68.0,12.0,21.0,25.0,16.0,43.0,25.0,56.0,20.0,12.0,22.0,74.0,73.0,73.0,74.0,82.0,€13.1M,Goalkeeper,26-30
