Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
Rafael Cachoira,30,Brazil,76,76,5500000.0,20000.0,1727,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,RCB,3.0,"Jan 1, 2018",0,2021,6'2,185lbs,54+2,54+2,54+2,52+2,52+2,52+2,52+2,52+2,53+2,53+2,53+2,55+2,59+2,59+2,59+2,55+2,66+2,71+2,71+2,71+2,66+2,68+2,74+2,74+2,74+2,68+2,56.0,30.0,73.0,66.0,49.0,58.0,62.0,49.0,76.0,62.0,49.0,60.0,51.0,67.0,53.0,60.0,51.0,61.0,83.0,42.0,84.0,75.0,40.0,36.0,42.0,70.0,82.0,77.0,73.0,12.0,12.0,12.0,13.0,11.0,€10.5M,Defender,26-30
Douglas Santos,24,Brazil,76,80,8500000.0,12000.0,1994,Left,1.0,3.0,3.0,High/ Medium,Lean,No,LB,6.0,"Aug 31, 2016",0,2021,5'9,154lbs,66+2,66+2,66+2,71+2,70+2,70+2,70+2,71+2,69+2,69+2,69+2,72+2,69+2,69+2,69+2,72+2,75+2,70+2,70+2,70+2,75+2,74+2,68+2,68+2,68+2,74+2,80.0,49.0,59.0,68.0,50.0,75.0,68.0,69.0,64.0,76.0,77.0,79.0,79.0,75.0,79.0,74.0,71.0,77.0,48.0,68.0,66.0,73.0,73.0,62.0,53.0,66.0,72.0,73.0,77.0,13.0,11.0,13.0,13.0,10.0,€14.2M,Defender,22-25
Alan Carvalho,28,Brazil,76,76,8000000.0,21000.0,1894,Right,2.0,3.0,3.0,Medium/ Medium,Lean,No,ST,7.0,"Dec 1, 2015",0,2019,6'0,165lbs,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,74+2,74+2,74+2,74+2,66+2,66+2,66+2,74+2,55+2,52+2,52+2,52+2,55+2,52+2,46+2,46+2,46+2,52+2,64.0,74.0,74.0,68.0,76.0,80.0,75.0,45.0,59.0,77.0,83.0,78.0,86.0,75.0,75.0,72.0,81.0,74.0,74.0,68.0,47.0,39.0,78.0,72.0,74.0,70.0,41.0,12.0,18.0,11.0,7.0,14.0,7.0,16.0,€17.6M,Attacker,26-30
Maicón,28,Brazil,76,76,8000000.0,19000.0,1923,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,11.0,"Jul 1, 2017",0,2020,6'0,161lbs,74+2,74+2,74+2,74+2,73+2,73+2,73+2,74+2,72+2,72+2,72+2,75+2,68+2,68+2,68+2,75+2,62+2,60+2,60+2,60+2,62+2,60+2,56+2,56+2,56+2,60+2,76.0,73.0,76.0,73.0,62.0,74.0,64.0,38.0,72.0,70.0,90.0,89.0,85.0,74.0,64.0,74.0,76.0,79.0,71.0,62.0,66.0,45.0,75.0,65.0,65.0,66.0,52.0,41.0,26.0,7.0,6.0,12.0,10.0,11.0,€16M,Midfielder,26-30
Rafinha,32,Brazil,76,76,4300000.0,53000.0,1941,Right,2.0,3.0,3.0,Medium/ Medium,Normal,No,RB,13.0,"Jul 1, 2011",0,2019,5'8,150lbs,59+2,59+2,59+2,69+2,66+2,66+2,66+2,69+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,70+2,76+2,74+2,74+2,74+2,76+2,74+2,70+2,70+2,70+2,74+2,78.0,37.0,43.0,78.0,50.0,76.0,77.0,58.0,64.0,78.0,76.0,68.0,79.0,77.0,79.0,58.0,53.0,71.0,53.0,44.0,84.0,76.0,61.0,63.0,63.0,77.0,73.0,77.0,82.0,15.0,7.0,16.0,12.0,15.0,€7M,Defender,31-35
Maurício,29,Brazil,76,76,6000000.0,1000.0,2105,Right,1.0,4.0,3.0,High/ Medium,Lean,No,LDM,8.0,"Aug 31, 2017",0,2020,5'11,172lbs,71+2,71+2,71+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,74+2,75+2,75+2,75+2,74+2,73+2,74+2,74+2,74+2,73+2,73+2,72+2,72+2,72+2,73+2,65.0,65.0,66.0,80.0,70.0,75.0,77.0,77.0,76.0,79.0,77.0,72.0,74.0,71.0,69.0,76.0,83.0,77.0,67.0,76.0,70.0,71.0,73.0,75.0,69.0,74.0,73.0,75.0,73.0,11.0,8.0,14.0,15.0,6.0,€12.6M,Midfielder,26-30
Júnior Caiçara,29,Brazil,76,76,6000000.0,24000.0,2059,Right,2.0,4.0,3.0,High/ Medium,Lean,No,RB,80.0,"Jan 17, 2017",0,2021,5'8,154lbs,65+2,65+2,65+2,71+2,70+2,70+2,70+2,71+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,75+2,73+2,73+2,73+2,75+2,74+2,69+2,69+2,69+2,74+2,74.0,43.0,55.0,79.0,51.0,76.0,70.0,70.0,74.0,75.0,84.0,77.0,77.0,74.0,88.0,71.0,69.0,81.0,52.0,62.0,74.0,70.0,72.0,69.0,75.0,67.0,72.0,77.0,75.0,16.0,12.0,15.0,14.0,16.0,€11.4M,Defender,26-30
Fred Aníbão,26,Brazil,76,76,5500000.0,12000.0,1114,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2018",0,2021,6'4,198lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,7.0,8.0,15.0,11.0,8.0,12.0,13.0,18.0,21.0,31.0,33.0,42.0,77.0,23.0,21.0,69.0,23.0,84.0,8.0,41.0,27.0,21.0,71.0,19.0,66.0,14.0,7.0,8.0,71.0,77.0,76.0,72.0,77.0,€10.5M,Goalkeeper,26-30
Nelsildo Reis,30,Brazil,76,76,4900000.0,17000.0,1316,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2018",0,2020,6'3,194lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,22.0,18.0,17.0,21.0,17.0,21.0,20.0,18.0,23.0,55.0,50.0,71.0,68.0,47.0,24.0,69.0,42.0,78.0,18.0,40.0,28.0,11.0,64.0,17.0,63.0,10.0,16.0,18.0,76.0,77.0,77.0,76.0,74.0,€9.4M,Goalkeeper,26-30
Andeson Trigo,30,Brazil,76,76,5500000.0,25000.0,2105,Left,1.0,3.0,3.0,High/ Medium,Lean,No,LB,5.0,"Jan 1, 2018",0,2021,5'9,150lbs,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,75+2,70+2,70+2,70+2,75+2,75.0,60.0,60.0,75.0,59.0,76.0,84.0,77.0,72.0,73.0,88.0,82.0,87.0,82.0,83.0,70.0,64.0,84.0,67.0,61.0,70.0,62.0,72.0,73.0,67.0,80.0,76.0,74.0,77.0,13.0,13.0,9.0,8.0,12.0,€10.5M,Defender,26-30
Rodrigo Ely,24,Brazil,76,80,8500000.0,18000.0,1525,Right,1.0,2.0,2.0,Medium/ High,Lean,Yes,CB,4.0,"Jul 21, 2017",0,2021,6'2,183lbs,47+2,47+2,47+2,46+2,45+2,45+2,45+2,46+2,46+2,46+2,46+2,48+2,52+2,52+2,52+2,48+2,64+2,66+2,66+2,66+2,64+2,66+2,74+2,74+2,74+2,66+2,34.0,18.0,73.0,62.0,15.0,50.0,20.0,18.0,54.0,55.0,62.0,68.0,61.0,72.0,41.0,48.0,76.0,65.0,88.0,38.0,75.0,75.0,22.0,22.0,35.0,62.0,74.0,78.0,74.0,13.0,10.0,9.0,9.0,11.0,€18.5M,Defender,22-25
Diego Tardelli,33,Brazil,76,76,4700000.0,20000.0,1970,Right,2.0,3.0,4.0,High/ Medium,Normal,No,LS,9.0,"Jan 17, 2015",0,2019,5'10,159lbs,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,71+2,71+2,71+2,74+2,60+2,60+2,60+2,60+2,60+2,57+2,54+2,54+2,54+2,57+2,70.0,73.0,69.0,74.0,76.0,78.0,75.0,73.0,73.0,80.0,72.0,71.0,77.0,72.0,75.0,78.0,74.0,72.0,63.0,74.0,70.0,45.0,70.0,75.0,77.0,72.0,58.0,35.0,23.0,9.0,9.0,11.0,10.0,9.0,€10.1M,Attacker,31-35
Léo Matos,32,Brazil,76,76,4300000.0,1000.0,2060,Right,1.0,3.0,4.0,High/ Medium,Normal,No,RB,3.0,"Jul 1, 2016",0,2019,6'0,179lbs,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,75+2,72+2,72+2,72+2,75+2,74+2,72+2,72+2,72+2,74+2,74+2,72+2,72+2,72+2,74+2,77.0,70.0,72.0,73.0,56.0,76.0,62.0,56.0,71.0,75.0,83.0,83.0,76.0,72.0,75.0,70.0,73.0,83.0,74.0,69.0,70.0,69.0,77.0,67.0,60.0,74.0,69.0,75.0,72.0,10.0,12.0,16.0,8.0,9.0,€9M,Defender,31-35
Victildinho,34,Brazil,76,76,2200000.0,13000.0,1961,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RB,2.0,"Jan 1, 2018",0,2021,5'10,165lbs,64+2,64+2,64+2,70+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,72+2,71+2,71+2,71+2,72+2,75+2,73+2,73+2,73+2,75+2,75+2,71+2,71+2,71+2,75+2,72.0,52.0,68.0,73.0,55.0,71.0,61.0,62.0,71.0,77.0,81.0,82.0,72.0,74.0,77.0,54.0,51.0,77.0,61.0,53.0,64.0,73.0,61.0,71.0,63.0,72.0,80.0,74.0,73.0,8.0,16.0,9.0,10.0,15.0,€4.1M,Defender,31-35
Davi Parrela,30,Brazil,76,76,5500000.0,16000.0,1651,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,3.0,"Jan 1, 2018",0,2021,6'3,194lbs,52+2,52+2,52+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,52+2,55+2,55+2,55+2,52+2,64+2,67+2,67+2,67+2,64+2,66+2,74+2,74+2,74+2,66+2,55.0,31.0,75.0,61.0,44.0,49.0,38.0,39.0,62.0,54.0,61.0,67.0,44.0,67.0,41.0,55.0,57.0,52.0,89.0,44.0,88.0,71.0,34.0,43.0,51.0,74.0,81.0,77.0,71.0,9.0,7.0,13.0,9.0,12.0,€10.5M,Defender,26-30
Mossoró,34,Brazil,76,76,3900000.0,25000.0,1982,Right,1.0,4.0,4.0,High/ Medium,Normal,No,CAM,8.0,"Aug 29, 2014",0,2019,5'7,148lbs,70+2,70+2,70+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,73+2,71+2,71+2,71+2,73+2,61+2,61+2,61+2,61+2,61+2,58+2,54+2,54+2,54+2,58+2,71.0,69.0,60.0,77.0,72.0,77.0,77.0,69.0,72.0,78.0,76.0,67.0,78.0,72.0,90.0,75.0,74.0,62.0,50.0,77.0,87.0,42.0,72.0,77.0,66.0,76.0,44.0,42.0,47.0,13.0,14.0,10.0,16.0,9.0,€7.4M,Midfielder,31-35
Felipe,33,Brazil,75,75,2700000.0,13000.0,1535,Left,2.0,3.0,2.0,Low/ Medium,Lean,No,LCB,27.0,"Jul 4, 2017",0,2020,6'2,165lbs,48+2,48+2,48+2,44+2,47+2,47+2,47+2,44+2,48+2,48+2,48+2,47+2,56+2,56+2,56+2,47+2,61+2,68+2,68+2,68+2,61+2,64+2,73+2,73+2,73+2,64+2,34.0,20.0,74.0,62.0,19.0,44.0,49.0,21.0,64.0,60.0,38.0,41.0,49.0,72.0,63.0,68.0,69.0,48.0,67.0,40.0,70.0,81.0,29.0,46.0,35.0,68.0,77.0,80.0,76.0,11.0,6.0,8.0,9.0,5.0,€4.9M,Defender,31-35
Pablo Santos,26,Brazil,75,78,7000000.0,13000.0,1613,Left,1.0,2.0,2.0,Medium/ High,Normal,No,LCB,14.0,"Jul 9, 2018",0,2023,6'2,181lbs,52+2,52+2,52+2,49+2,50+2,50+2,50+2,49+2,49+2,49+2,49+2,51+2,53+2,53+2,53+2,51+2,65+2,66+2,66+2,66+2,65+2,68+2,74+2,74+2,74+2,68+2,31.0,39.0,73.0,58.0,26.0,48.0,25.0,27.0,43.0,56.0,65.0,68.0,60.0,74.0,57.0,48.0,83.0,78.0,76.0,37.0,72.0,79.0,32.0,33.0,31.0,59.0,75.0,76.0,79.0,12.0,14.0,11.0,12.0,15.0,€14.5M,Defender,26-30
Lucas Evangelista,23,Brazil,75,80,9000000.0,21000.0,2004,Left,1.0,3.0,3.0,High/ Medium,Lean,No,CM,17.0,"Jul 27, 2018",0,2023,5'11,168lbs,68+2,68+2,68+2,73+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,72+2,71+2,71+2,71+2,72+2,71+2,66+2,66+2,66+2,71+2,71.0,56.0,49.0,77.0,67.0,75.0,68.0,68.0,73.0,73.0,77.0,75.0,78.0,79.0,68.0,74.0,48.0,82.0,67.0,76.0,66.0,63.0,73.0,75.0,57.0,80.0,67.0,73.0,70.0,13.0,13.0,13.0,12.0,8.0,€17.8M,Midfielder,22-25
Fabrio Farinha,26,Brazil,75,75,7000000.0,31000.0,1841,Left,1.0,3.0,4.0,High/ Medium,Normal,No,LAM,8.0,"Jan 1, 2018",0,2021,5'10,159lbs,67+2,67+2,67+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,70+2,70+2,70+2,73+2,61+2,59+2,59+2,59+2,61+2,59+2,52+2,52+2,52+2,59+2,75.0,65.0,58.0,77.0,66.0,77.0,70.0,62.0,74.0,75.0,74.0,75.0,82.0,73.0,62.0,55.0,64.0,58.0,60.0,57.0,47.0,44.0,67.0,77.0,64.0,76.0,23.0,56.0,48.0,8.0,15.0,11.0,7.0,15.0,€13.3M,Midfielder,26-30
Alan Patrick,27,Brazil,75,75,7000000.0,1000.0,1909,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,LDM,21.0,"Jul 1, 2011",0,2022,5'10,154lbs,67+2,67+2,67+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,72+2,72+2,72+2,73+2,65+2,63+2,63+2,63+2,65+2,62+2,54+2,54+2,54+2,62+2,71.0,68.0,48.0,76.0,64.0,80.0,73.0,78.0,72.0,76.0,74.0,75.0,80.0,71.0,72.0,77.0,61.0,73.0,38.0,75.0,46.0,59.0,63.0,77.0,66.0,76.0,55.0,53.0,42.0,13.0,8.0,6.0,9.0,10.0,€14.7M,Midfielder,26-30
Simão Donatinho,34,Brazil,75,75,2700000.0,20000.0,1186,Left,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2018",0,2021,6'2,181lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.0,12.0,20.0,11.0,12.0,20.0,10.0,20.0,25.0,41.0,46.0,58.0,75.0,48.0,20.0,69.0,32.0,60.0,14.0,42.0,15.0,8.0,58.0,29.0,59.0,23.0,10.0,13.0,76.0,70.0,77.0,75.0,75.0,€5.1M,Goalkeeper,31-35
Danilo,22,Brazil,75,82,9000000.0,25000.0,2041,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,CM,21.0,"Jul 1, 2018",0,2021,6'0,168lbs,71+2,71+2,71+2,70+2,72+2,72+2,72+2,70+2,72+2,72+2,72+2,71+2,74+2,74+2,74+2,71+2,72+2,74+2,74+2,74+2,72+2,73+2,75+2,75+2,75+2,73+2,60.0,60.0,80.0,76.0,63.0,72.0,68.0,67.0,71.0,75.0,67.0,69.0,68.0,77.0,66.0,75.0,86.0,81.0,73.0,73.0,77.0,77.0,73.0,73.0,41.0,80.0,71.0,75.0,72.0,13.0,6.0,11.0,11.0,14.0,€18.9M,Midfielder,22-25
Silas Almeim,26,Brazil,75,75,5500000.0,13000.0,1964,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LB,5.0,"Jan 1, 2018",0,2021,5'10,168lbs,63+2,63+2,63+2,67+2,65+2,65+2,65+2,67+2,66+2,66+2,66+2,69+2,68+2,68+2,68+2,69+2,74+2,71+2,71+2,71+2,74+2,74+2,71+2,71+2,71+2,74+2,77.0,48.0,66.0,75.0,55.0,66.0,61.0,43.0,72.0,67.0,74.0,83.0,81.0,73.0,76.0,68.0,63.0,73.0,63.0,56.0,67.0,75.0,60.0,63.0,72.0,68.0,73.0,73.0,77.0,15.0,14.0,15.0,9.0,11.0,€10.5M,Defender,26-30
Rafael,36,Brazil,75,75,900000.0,14000.0,1076,Right,2.0,3.0,1.0,Medium/ Medium,Lean,No,GK,1.0,"Jul 8, 2016",0,2019,6'2,176lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,11.0,10.0,25.0,10.0,13.0,11.0,12.0,24.0,23.0,43.0,31.0,31.0,70.0,23.0,21.0,63.0,41.0,49.0,14.0,31.0,10.0,12.0,45.0,22.0,60.0,20.0,19.0,17.0,76.0,71.0,63.0,76.0,76.0,€1.5M,Goalkeeper,36-40
Lucas Lima,26,Brazil,75,76,6500000.0,22000.0,2010,Left,1.0,1.0,3.0,High/ High,Stocky,No,LB,6.0,"Jun 30, 2016",0,2022,5'10,168lbs,63+2,63+2,63+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,71+2,72+2,72+2,72+2,71+2,75+2,73+2,73+2,73+2,75+2,74+2,69+2,69+2,69+2,74+2,77.0,43.0,41.0,73.0,62.0,74.0,73.0,72.0,70.0,73.0,69.0,78.0,71.0,72.0,73.0,73.0,77.0,86.0,62.0,70.0,68.0,73.0,72.0,67.0,53.0,66.0,75.0,77.0,76.0,11.0,10.0,12.0,16.0,11.0,€12.8M,Defender,26-30
Claudemir,30,Brazil,75,75,6000000.0,14000.0,1993,Right,1.0,3.0,3.0,Medium/ High,Normal,No,RCM,25.0,"Jul 9, 2018",0,2021,6'1,159lbs,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,70+2,73+2,73+2,73+2,70+2,71+2,73+2,73+2,73+2,71+2,70+2,71+2,71+2,71+2,70+2,69.0,59.0,69.0,79.0,67.0,68.0,67.0,68.0,72.0,74.0,61.0,63.0,62.0,74.0,61.0,70.0,62.0,77.0,77.0,71.0,72.0,75.0,69.0,75.0,60.0,73.0,69.0,73.0,65.0,15.0,13.0,11.0,13.0,13.0,€12M,Midfielder,26-30
Gabrisco Aníbal,26,Brazil,75,75,6000000.0,19000.0,1968,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RDM,6.0,"Jan 1, 2018",0,2021,6'0,170lbs,67+2,67+2,67+2,65+2,67+2,67+2,67+2,65+2,66+2,66+2,66+2,67+2,70+2,70+2,70+2,67+2,73+2,74+2,74+2,74+2,73+2,73+2,74+2,74+2,74+2,73+2,62.0,57.0,72.0,76.0,44.0,59.0,57.0,54.0,71.0,72.0,68.0,70.0,61.0,81.0,61.0,72.0,73.0,87.0,72.0,67.0,82.0,72.0,65.0,56.0,66.0,73.0,80.0,70.0,74.0,12.0,9.0,16.0,18.0,12.0,€11.4M,Midfielder,26-30
Sandro,29,Brazil,75,75,5000000.0,16000.0,1959,Right,2.0,3.0,3.0,Medium/ Medium,Lean,Yes,RCM,30.0,"Jul 3, 2018",0,2020,6'2,165lbs,68+2,68+2,68+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,67+2,70+2,70+2,70+2,67+2,69+2,73+2,73+2,73+2,69+2,69+2,75+2,75+2,75+2,69+2,60.0,65.0,66.0,73.0,58.0,69.0,56.0,54.0,72.0,73.0,62.0,65.0,55.0,70.0,59.0,80.0,67.0,56.0,79.0,73.0,89.0,75.0,62.0,70.0,62.0,75.0,82.0,73.0,73.0,12.0,16.0,10.0,11.0,12.0,€8.5M,Midfielder,26-30
Allan Bardinho,26,Brazil,75,75,7000000.0,22000.0,1768,Left,1.0,4.0,4.0,Medium/ Medium,Stocky,No,RAM,7.0,"Jan 1, 2018",0,2021,5'9,159lbs,67+2,67+2,67+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,72+2,70+2,70+2,70+2,72+2,57+2,55+2,55+2,55+2,57+2,53+2,43+2,43+2,43+2,53+2,73.0,71.0,44.0,75.0,51.0,77.0,56.0,55.0,76.0,77.0,66.0,68.0,82.0,66.0,81.0,66.0,46.0,61.0,55.0,70.0,31.0,52.0,72.0,77.0,72.0,71.0,23.0,33.0,32.0,12.0,8.0,17.0,8.0,15.0,€13.3M,Midfielder,26-30
José Mirazar,34,Brazil,75,75,3400000.0,29000.0,1863,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LW,7.0,"Jan 1, 2018",0,2021,5'11,163lbs,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,74+2,74+2,75+2,71+2,71+2,71+2,75+2,59+2,56+2,56+2,56+2,59+2,55+2,46+2,46+2,46+2,55+2,77.0,64.0,68.0,75.0,64.0,79.0,77.0,76.0,74.0,76.0,77.0,74.0,77.0,74.0,71.0,63.0,45.0,82.0,71.0,66.0,34.0,45.0,75.0,76.0,76.0,67.0,32.0,23.0,22.0,9.0,9.0,8.0,8.0,16.0,€6.1M,Attacker,31-35
Ailton Guevara,26,Brazil,75,75,7000000.0,17000.0,1879,Right,1.0,3.0,4.0,High/ Medium,Lean,No,CAM,10.0,"Jan 1, 2018",0,2018,5'10,157lbs,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,53+2,50+2,50+2,50+2,53+2,49+2,42+2,42+2,42+2,49+2,75.0,75.0,68.0,72.0,63.0,74.0,81.0,75.0,62.0,75.0,70.0,70.0,78.0,72.0,75.0,70.0,73.0,73.0,57.0,75.0,65.0,22.0,76.0,76.0,68.0,75.0,13.0,27.0,23.0,16.0,11.0,18.0,16.0,15.0,€13.3M,Midfielder,26-30
Naldo,29,Brazil,75,75,5000000.0,24000.0,1554,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,5.0,"Aug 10, 2017",0,2020,6'2,176lbs,49+2,49+2,49+2,45+2,47+2,47+2,47+2,45+2,47+2,47+2,47+2,48+2,55+2,55+2,55+2,48+2,63+2,69+2,69+2,69+2,63+2,66+2,74+2,74+2,74+2,66+2,30.0,29.0,74.0,65.0,24.0,49.0,46.0,41.0,60.0,55.0,43.0,49.0,42.0,71.0,35.0,60.0,76.0,66.0,69.0,41.0,72.0,82.0,26.0,33.0,43.0,68.0,75.0,81.0,79.0,12.0,5.0,7.0,6.0,8.0,€10.5M,Defender,26-30
Adilson Edrada,26,Brazil,75,75,7000000.0,18000.0,1838,Right,1.0,3.0,3.0,Medium/ Low,Lean,No,CAM,23.0,"Jan 1, 2018",0,2021,5'9,159lbs,70+2,70+2,70+2,73+2,73+2,73+2,73+2,73+2,74+2,74+2,74+2,71+2,66+2,66+2,66+2,71+2,55+2,52+2,52+2,52+2,55+2,53+2,45+2,45+2,45+2,53+2,63.0,73.0,56.0,76.0,68.0,75.0,61.0,66.0,58.0,73.0,79.0,82.0,81.0,66.0,78.0,61.0,69.0,55.0,59.0,73.0,43.0,38.0,76.0,77.0,76.0,67.0,16.0,32.0,44.0,12.0,16.0,12.0,11.0,13.0,€13.3M,Midfielder,26-30
Caio Nunson,30,Brazil,75,75,4900000.0,13000.0,1759,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,3.0,"Jan 1, 2018",0,2021,6'1,187lbs,57+2,57+2,57+2,56+2,55+2,55+2,55+2,56+2,57+2,57+2,57+2,57+2,59+2,59+2,59+2,57+2,64+2,67+2,67+2,67+2,64+2,66+2,73+2,73+2,73+2,66+2,53.0,48.0,77.0,71.0,44.0,61.0,69.0,67.0,57.0,59.0,55.0,64.0,46.0,67.0,48.0,51.0,68.0,54.0,84.0,58.0,88.0,66.0,34.0,51.0,46.0,65.0,72.0,77.0,72.0,11.0,7.0,8.0,10.0,16.0,€9.4M,Defender,26-30
Felipe Vizeu,21,Brazil,75,87,12000000.0,21000.0,1746,Left,1.0,3.0,3.0,High/ Medium,Normal,No,ST,9.0,"Jul 17, 2018",0,2023,6'0,181lbs,73+2,73+2,73+2,67+2,70+2,70+2,70+2,67+2,67+2,67+2,67+2,66+2,60+2,60+2,60+2,66+2,50+2,48+2,48+2,48+2,50+2,49+2,46+2,46+2,46+2,49+2,45.0,74.0,78.0,60.0,75.0,67.0,57.0,45.0,52.0,73.0,70.0,79.0,67.0,72.0,65.0,78.0,66.0,66.0,79.0,63.0,55.0,25.0,77.0,60.0,68.0,73.0,20.0,24.0,38.0,6.0,10.0,9.0,12.0,11.0,€24M,Attacker,16-21
Guilherme,27,Brazil,75,77,6500000.0,1000.0,1972,Right,1.0,4.0,3.0,High/ Medium,Normal,Yes,RDM,12.0,"Aug 17, 2018",0,2021,5'10,168lbs,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,69+2,69+2,69+2,67+2,72+2,72+2,72+2,67+2,70+2,74+2,74+2,74+2,70+2,70+2,73+2,73+2,73+2,70+2,62.0,55.0,63.0,78.0,59.0,64.0,64.0,68.0,74.0,74.0,60.0,63.0,71.0,73.0,69.0,82.0,74.0,70.0,76.0,59.0,79.0,75.0,64.0,73.0,55.0,72.0,68.0,76.0,74.0,9.0,7.0,12.0,12.0,10.0,€14.8M,Midfielder,26-30
Otávio Cairinho,26,Brazil,75,75,6000000.0,23000.0,1761,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LCB,4.0,"Jan 1, 2018",0,2021,5'10,176lbs,54+2,54+2,54+2,52+2,51+2,51+2,51+2,52+2,52+2,52+2,52+2,54+2,57+2,57+2,57+2,54+2,65+2,67+2,67+2,67+2,65+2,67+2,73+2,73+2,73+2,67+2,62.0,43.0,72.0,64.0,43.0,44.0,47.0,55.0,61.0,56.0,56.0,61.0,54.0,67.0,63.0,61.0,82.0,61.0,76.0,54.0,82.0,72.0,36.0,44.0,66.0,69.0,77.0,75.0,76.0,12.0,11.0,10.0,11.0,7.0,€11.4M,Defender,26-30
André Ramalho,26,Brazil,75,77,6500000.0,30000.0,1895,Right,1.0,5.0,2.0,Medium/ Medium,Normal,No,RCB,15.0,"Jan 1, 2018",0,2022,6'0,172lbs,64+2,64+2,64+2,61+2,63+2,63+2,63+2,61+2,65+2,65+2,65+2,62+2,69+2,69+2,69+2,62+2,67+2,72+2,72+2,72+2,67+2,68+2,73+2,73+2,73+2,68+2,46.0,51.0,80.0,73.0,42.0,62.0,58.0,68.0,72.0,68.0,52.0,50.0,67.0,75.0,66.0,74.0,87.0,73.0,77.0,70.0,62.0,78.0,59.0,66.0,42.0,70.0,72.0,74.0,70.0,7.0,12.0,14.0,13.0,15.0,€10.2M,Defender,26-30
