Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
De Tomás,23,Spain,76,83,11000000.0,105000.0,1806,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,9.0,0,Real Madrid,"Jun 30, 2019",5.11,159.0,74.0,74.0,74.0,68.0,70.0,70.0,70.0,68.0,67.0,67.0,67.0,65.0,58.0,58.0,58.0,65.0,50.0,48.0,48.0,48.0,50.0,47.0,47.0,47.0,47.0,47.0,50.0,79.0,74.0,68.0,75.0,69.0,53.0,73.0,42.0,72.0,66.0,73.0,72.0,69.0,75.0,81.0,78.0,65.0,80.0,78.0,54.0,22.0,75.0,48.0,75.0,62.0,53.0,16.0,20.0,6.0,11.0,13.0,7.0,14.0,0
Rubén Blanco,22,Spain,76,83,8000000.0,14000.0,1192,Right,1.0,3.0,1.0,Medium/ Medium,Lean,Yes,GK,13.0,"Jul 1, 2012",0,2023,6.2,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,15.0,35.0,19.0,17.0,18.0,13.0,29.0,10.0,54.0,52.0,52.0,66.0,57.0,25.0,62.0,44.0,35.0,15.0,22.0,22.0,11.0,37.0,22.0,57.0,25.0,11.0,11.0,79.0,75.0,73.0,76.0,74.0,€18.4M
Kiko Femenía,27,Spain,76,77,7000000.0,44000.0,1998,Right,1.0,3.0,3.0,High/ Medium,Normal,Yes,RB,21.0,"Jul 1, 2017",0,2021,5.9,134.0,65.0,65.0,65.0,73.0,70.0,70.0,70.0,73.0,71.0,71.0,71.0,73.0,70.0,70.0,70.0,73.0,75.0,71.0,71.0,71.0,75.0,74.0,70.0,70.0,70.0,74.0,78.0,55.0,52.0,77.0,54.0,81.0,65.0,55.0,54.0,78.0,77.0,79.0,82.0,66.0,85.0,56.0,69.0,77.0,65.0,65.0,70.0,74.0,68.0,68.0,60.0,66.0,70.0,77.0,77.0,16.0,15.0,7.0,15.0,11.0,€13.8M
Recio,27,Spain,76,79,8000000.0,26000.0,1963,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,CM,8.0,"Aug 31, 2018",0,2022,6.0,163.0,67.0,67.0,67.0,68.0,69.0,69.0,69.0,68.0,71.0,71.0,71.0,69.0,74.0,74.0,74.0,69.0,69.0,74.0,74.0,74.0,69.0,68.0,70.0,70.0,70.0,68.0,64.0,58.0,59.0,77.0,55.0,72.0,76.0,67.0,73.0,75.0,55.0,40.0,66.0,75.0,62.0,81.0,49.0,76.0,68.0,72.0,87.0,76.0,75.0,74.0,69.0,69.0,73.0,75.0,62.0,10.0,14.0,9.0,10.0,9.0,€17.4M
Marc Roca,21,Spain,76,87,11500000.0,17000.0,1875,Left,1.0,3.0,3.0,Medium/ High,Lean,Yes,CDM,21.0,"Jul 1, 2015",0,2022,6.0,163.0,60.0,60.0,60.0,68.0,66.0,66.0,66.0,68.0,70.0,70.0,70.0,69.0,73.0,73.0,73.0,69.0,72.0,75.0,75.0,75.0,72.0,71.0,70.0,70.0,70.0,71.0,66.0,59.0,42.0,80.0,44.0,71.0,66.0,52.0,75.0,76.0,60.0,60.0,67.0,72.0,64.0,43.0,59.0,77.0,66.0,65.0,69.0,75.0,60.0,73.0,55.0,70.0,77.0,76.0,74.0,12.0,11.0,11.0,10.0,8.0,€26.5M
Aritz Elustondo,24,Spain,76,80,8500000.0,21000.0,1720,Right,1.0,3.0,2.0,Medium/ High,Normal,Yes,CB,15.0,"Dec 4, 2014",0,2022,5.11,157.0,53.0,53.0,53.0,56.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,59.0,58.0,58.0,58.0,59.0,73.0,70.0,70.0,70.0,73.0,75.0,75.0,75.0,75.0,75.0,72.0,26.0,78.0,73.0,30.0,48.0,53.0,41.0,43.0,75.0,67.0,71.0,62.0,78.0,62.0,39.0,73.0,74.0,70.0,40.0,77.0,79.0,36.0,32.0,43.0,68.0,68.0,78.0,80.0,7.0,10.0,12.0,15.0,8.0,€18.5M
Alex Berenguer,22,Spain,76,81,10500000.0,34000.0,1999,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,21.0,"Jul 17, 2017",0,2022,5.9,161.0,70.0,70.0,70.0,75.0,73.0,73.0,73.0,75.0,74.0,74.0,74.0,75.0,71.0,71.0,71.0,75.0,72.0,68.0,68.0,68.0,72.0,70.0,65.0,65.0,65.0,70.0,77.0,67.0,49.0,76.0,56.0,77.0,72.0,54.0,58.0,77.0,86.0,78.0,79.0,73.0,80.0,71.0,64.0,78.0,63.0,66.0,70.0,65.0,74.0,72.0,66.0,68.0,64.0,64.0,66.0,14.0,16.0,8.0,6.0,13.0,€18.6M
Camarasa,24,Spain,76,83,10500000.0,20000.0,1972,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RM,21.0,0,Real Betis,"Jun 30, 2019",6.0,168.0,69.0,69.0,69.0,70.0,71.0,71.0,71.0,70.0,73.0,73.0,73.0,71.0,74.0,74.0,74.0,71.0,69.0,73.0,73.0,73.0,69.0,68.0,70.0,70.0,70.0,68.0,60.0,67.0,57.0,78.0,59.0,74.0,57.0,66.0,75.0,77.0,65.0,55.0,66.0,72.0,69.0,76.0,72.0,73.0,74.0,69.0,73.0,70.0,72.0,76.0,56.0,69.0,70.0,73.0,68.0,14.0,9.0,11.0,11.0,8.0,0
Aday Benítez,30,Spain,76,76,5500000.0,26000.0,1867,Right,1.0,4.0,3.0,High/ Medium,Normal,Yes,LWB,11.0,"Jul 16, 2014",0,2021,5.1,165.0,63.0,63.0,63.0,70.0,67.0,67.0,67.0,70.0,68.0,68.0,68.0,71.0,68.0,68.0,68.0,71.0,74.0,71.0,71.0,71.0,74.0,74.0,68.0,68.0,68.0,74.0,76.0,55.0,63.0,75.0,43.0,77.0,66.0,51.0,62.0,80.0,70.0,74.0,79.0,75.0,68.0,47.0,35.0,79.0,55.0,39.0,62.0,71.0,65.0,53.0,68.0,60.0,68.0,77.0,75.0,9.0,15.0,11.0,8.0,16.0,€11.6M
Jaume,27,Spain,76,78,6000000.0,23000.0,1325,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Sep 24, 2013",0,2022,6.1,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,16.0,32.0,18.0,13.0,25.0,13.0,32.0,32.0,58.0,58.0,60.0,69.0,59.0,42.0,72.0,45.0,68.0,12.0,21.0,25.0,16.0,43.0,25.0,56.0,20.0,12.0,22.0,74.0,73.0,73.0,74.0,82.0,€13.1M
Mosquera,30,Spain,76,76,5500000.0,10000.0,1941,Left,2.0,3.0,3.0,Medium/ Medium,Lean,Yes,CDM,5.0,"Jul 27, 2015",0,2021,6.0,168.0,64.0,64.0,64.0,66.0,67.0,67.0,67.0,66.0,69.0,69.0,69.0,68.0,74.0,74.0,74.0,68.0,70.0,75.0,75.0,75.0,70.0,69.0,71.0,71.0,71.0,69.0,61.0,58.0,65.0,76.0,51.0,65.0,79.0,70.0,75.0,76.0,64.0,35.0,68.0,74.0,60.0,61.0,68.0,85.0,67.0,62.0,76.0,78.0,70.0,75.0,51.0,71.0,75.0,74.0,65.0,10.0,15.0,8.0,14.0,10.0,€8.8M
Barragán,31,Spain,76,76,5000000.0,21000.0,1917,Right,1.0,3.0,2.0,Medium/ Medium,Normal,Yes,RWB,19.0,"Jul 2, 2018",0,2020,6.0,168.0,63.0,63.0,63.0,65.0,63.0,63.0,63.0,65.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,75.0,73.0,73.0,73.0,75.0,75.0,75.0,75.0,75.0,75.0,77.0,44.0,75.0,77.0,59.0,62.0,64.0,51.0,62.0,75.0,69.0,71.0,67.0,76.0,67.0,61.0,71.0,77.0,73.0,53.0,74.0,77.0,56.0,52.0,55.0,62.0,70.0,80.0,79.0,6.0,8.0,11.0,8.0,10.0,€10.5M
Toño García,28,Spain,76,76,6000000.0,22000.0,2014,Left,1.0,3.0,3.0,High/ Medium,Normal,Yes,LM,3.0,"Aug 26, 2014",0,2019,5.1,152.0,67.0,67.0,67.0,74.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,75.0,72.0,72.0,72.0,75.0,76.0,72.0,72.0,72.0,76.0,75.0,68.0,68.0,68.0,75.0,80.0,62.0,49.0,76.0,44.0,75.0,82.0,59.0,66.0,76.0,83.0,84.0,77.0,75.0,80.0,65.0,66.0,82.0,64.0,61.0,56.0,74.0,72.0,68.0,62.0,74.0,71.0,72.0,73.0,15.0,13.0,7.0,10.0,15.0,€12.6M
Raúl Navas,30,Spain,76,76,5500000.0,24000.0,1688,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,22.0,"Jun 4, 2015",0,2020,6.1,185.0,53.0,53.0,53.0,48.0,50.0,50.0,50.0,48.0,51.0,51.0,51.0,50.0,57.0,57.0,57.0,50.0,63.0,69.0,69.0,69.0,63.0,66.0,74.0,74.0,74.0,66.0,49.0,36.0,78.0,73.0,44.0,25.0,34.0,65.0,56.0,73.0,50.0,40.0,54.0,61.0,65.0,72.0,77.0,50.0,75.0,41.0,79.0,72.0,39.0,46.0,46.0,68.0,74.0,79.0,78.0,10.0,16.0,9.0,12.0,10.0,€11.6M
Rubén Sobrino,26,Spain,76,78,9500000.0,25000.0,1832,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RS,7.0,"Jul 6, 2017",0,2021,6.1,161.0,75.0,75.0,75.0,74.0,75.0,75.0,75.0,74.0,72.0,72.0,72.0,71.0,63.0,63.0,63.0,71.0,54.0,52.0,52.0,52.0,54.0,51.0,48.0,48.0,48.0,51.0,55.0,78.0,70.0,73.0,70.0,81.0,71.0,57.0,47.0,82.0,79.0,86.0,78.0,70.0,65.0,72.0,62.0,65.0,62.0,74.0,65.0,22.0,74.0,54.0,66.0,65.0,52.0,31.0,17.0,13.0,8.0,11.0,7.0,15.0,€20.7M
Diego Rico,25,Spain,76,80,8000000.0,49000.0,1965,Left,1.0,2.0,3.0,Medium/ Medium,Normal,Yes,LB,21.0,"Jul 24, 2018",0,2022,6.0,168.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,68.0,68.0,68.0,67.0,74.0,71.0,71.0,71.0,74.0,74.0,72.0,72.0,72.0,74.0,77.0,38.0,74.0,76.0,53.0,66.0,71.0,69.0,57.0,68.0,67.0,75.0,64.0,71.0,70.0,82.0,72.0,88.0,74.0,72.0,70.0,78.0,59.0,63.0,43.0,64.0,60.0,77.0,76.0,10.0,9.0,15.0,11.0,10.0,€15.8M
Francis,22,Spain,75,80,9000000.0,19000.0,1852,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RM,2.0,"Jul 1, 2016",0,2022,5.9,172.0,66.0,66.0,66.0,73.0,70.0,70.0,70.0,73.0,71.0,71.0,71.0,73.0,69.0,69.0,69.0,73.0,70.0,67.0,67.0,67.0,70.0,68.0,62.0,62.0,62.0,68.0,75.0,75.0,45.0,72.0,52.0,78.0,63.0,52.0,74.0,76.0,77.0,82.0,79.0,70.0,77.0,53.0,43.0,58.0,43.0,42.0,55.0,60.0,69.0,68.0,53.0,55.0,69.0,70.0,70.0,11.0,14.0,9.0,12.0,6.0,€19.6M
Ivi,24,Spain,75,81,9000000.0,19000.0,1910,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,LM,7.0,0,Levante UD,"Jun 30, 2019",5.9,163.0,73.0,73.0,73.0,75.0,74.0,74.0,74.0,75.0,73.0,73.0,73.0,74.0,68.0,68.0,68.0,74.0,60.0,56.0,56.0,56.0,60.0,56.0,50.0,50.0,50.0,56.0,72.0,75.0,59.0,71.0,66.0,81.0,57.0,66.0,65.0,77.0,81.0,80.0,78.0,71.0,82.0,77.0,69.0,68.0,64.0,76.0,49.0,41.0,72.0,66.0,73.0,63.0,50.0,36.0,29.0,13.0,15.0,12.0,7.0,12.0,0
Unai Núñez,21,Spain,75,83,8500000.0,14000.0,1482,Right,1.0,3.0,2.0,Medium/ Medium,Normal,Yes,CB,3.0,"Jul 1, 2016",0,2023,6.1,179.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,45.0,47.0,47.0,47.0,48.0,52.0,52.0,52.0,48.0,64.0,67.0,67.0,67.0,64.0,67.0,73.0,73.0,73.0,67.0,29.0,16.0,76.0,74.0,21.0,35.0,27.0,22.0,33.0,71.0,66.0,68.0,44.0,65.0,60.0,39.0,72.0,67.0,78.0,17.0,74.0,79.0,23.0,30.0,31.0,56.0,62.0,77.0,76.0,9.0,9.0,15.0,6.0,11.0,€19.6M
Fran Sol,26,Spain,75,76,8000000.0,11000.0,1767,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,ST,9.0,"Jul 1, 2016",0,2019,5.11,170.0,73.0,73.0,73.0,66.0,70.0,70.0,70.0,66.0,67.0,67.0,67.0,64.0,61.0,61.0,61.0,64.0,48.0,49.0,49.0,49.0,48.0,47.0,47.0,47.0,47.0,47.0,37.0,80.0,78.0,62.0,69.0,63.0,61.0,62.0,49.0,70.0,67.0,68.0,68.0,76.0,65.0,78.0,82.0,69.0,73.0,73.0,51.0,28.0,74.0,62.0,72.0,69.0,37.0,25.0,19.0,10.0,6.0,9.0,13.0,11.0,€12.2M
Fran Rico,30,Spain,75,75,4900000.0,9000.0,1968,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,4.0,"Aug 5, 2011",0,2020,5.1,150.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,70.0,68.0,73.0,73.0,73.0,68.0,69.0,73.0,73.0,73.0,69.0,68.0,69.0,69.0,69.0,68.0,68.0,61.0,62.0,80.0,54.0,65.0,76.0,78.0,76.0,78.0,63.0,42.0,66.0,74.0,72.0,76.0,61.0,70.0,65.0,73.0,80.0,72.0,53.0,75.0,72.0,69.0,62.0,75.0,68.0,9.0,14.0,8.0,13.0,7.0,€7.9M
Alcalá,29,Spain,75,75,5000000.0,26000.0,1678,Right,1.0,4.0,2.0,Medium/ Medium,Normal,Yes,CB,5.0,"Aug 30, 2015",0,2021,6.5,205.0,54.0,54.0,54.0,49.0,52.0,52.0,52.0,49.0,53.0,53.0,53.0,51.0,62.0,62.0,62.0,51.0,63.0,70.0,70.0,70.0,63.0,65.0,73.0,73.0,73.0,65.0,45.0,30.0,76.0,71.0,37.0,50.0,62.0,65.0,66.0,64.0,31.0,42.0,35.0,75.0,31.0,80.0,62.0,67.0,91.0,68.0,77.0,74.0,26.0,48.0,39.0,67.0,62.0,81.0,71.0,15.0,10.0,8.0,8.0,11.0,€10.5M
Balenziaga,30,Spain,75,75,4800000.0,20000.0,1911,Left,1.0,4.0,3.0,High/ Medium,Normal,Yes,LB,24.0,"Jul 1, 2013",0,2019,5.1,168.0,61.0,61.0,61.0,65.0,63.0,63.0,63.0,65.0,64.0,64.0,64.0,68.0,68.0,68.0,68.0,68.0,74.0,72.0,72.0,72.0,74.0,74.0,72.0,72.0,72.0,74.0,78.0,41.0,71.0,70.0,50.0,67.0,76.0,33.0,69.0,72.0,73.0,75.0,68.0,71.0,69.0,61.0,78.0,85.0,71.0,54.0,78.0,74.0,54.0,62.0,44.0,69.0,68.0,76.0,74.0,15.0,10.0,7.0,6.0,11.0,€10.1M
Luís Hernández,29,Spain,75,75,5000000.0,10000.0,1880,Right,1.0,4.0,2.0,Medium/ High,Lean,Yes,RCB,4.0,"Jan 24, 2017",0,2020,6.0,165.0,60.0,60.0,60.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,64.0,66.0,66.0,66.0,64.0,73.0,72.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,69.0,37.0,66.0,72.0,53.0,59.0,56.0,42.0,69.0,69.0,68.0,69.0,68.0,75.0,68.0,70.0,83.0,78.0,75.0,55.0,65.0,78.0,55.0,55.0,54.0,69.0,76.0,75.0,78.0,8.0,7.0,11.0,8.0,9.0,€8M
Borja Mayoral,21,Spain,75,83,10000000.0,86000.0,1666,Right,1.0,4.0,3.0,High/ Medium,Lean,Yes,ST,2.0,0,Real Madrid,"Jun 30, 2019",6.0,163.0,73.0,73.0,73.0,71.0,72.0,72.0,72.0,71.0,69.0,69.0,69.0,67.0,59.0,59.0,59.0,67.0,47.0,43.0,43.0,43.0,47.0,44.0,40.0,40.0,40.0,44.0,58.0,79.0,67.0,69.0,71.0,73.0,34.0,57.0,43.0,76.0,68.0,72.0,73.0,75.0,66.0,75.0,68.0,42.0,62.0,70.0,27.0,12.0,77.0,56.0,69.0,62.0,43.0,13.0,20.0,12.0,9.0,8.0,15.0,7.0,0
Saúl Berjón,32,Spain,75,75,5000000.0,12000.0,1942,Right,1.0,4.0,3.0,Medium/ Low,Stocky,No,LM,10.0,"Jan 1, 2017",0,2019,5.1,187.0,70.0,70.0,70.0,74.0,73.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,74.0,61.0,60.0,60.0,60.0,61.0,57.0,50.0,50.0,50.0,57.0,77.0,70.0,43.0,76.0,80.0,75.0,76.0,76.0,74.0,76.0,77.0,77.0,73.0,68.0,74.0,80.0,70.0,68.0,74.0,74.0,42.0,60.0,71.0,76.0,79.0,69.0,38.0,40.0,25.0,15.0,11.0,8.0,8.0,11.0,€8M
Javi López,32,Spain,75,75,3700000.0,23000.0,1921,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,RB,16.0,"Jul 1, 2006",0,2019,5.11,168.0,63.0,63.0,63.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,74.0,73.0,73.0,73.0,74.0,73.0,72.0,72.0,72.0,73.0,70.0,55.0,60.0,76.0,49.0,68.0,67.0,52.0,61.0,75.0,67.0,72.0,68.0,80.0,71.0,57.0,73.0,75.0,69.0,43.0,84.0,75.0,61.0,65.0,56.0,81.0,60.0,77.0,82.0,10.0,8.0,7.0,12.0,16.0,€7.7M
Dani Olmo,20,Spain,75,85,11000000.0,1000.0,1833,Right,1.0,4.0,4.0,High/ Medium,Normal,No,CAM,7.0,"Jul 31, 2014",0,2021,5.1,159.0,67.0,67.0,67.0,74.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,74.0,57.0,55.0,55.0,55.0,57.0,54.0,44.0,44.0,44.0,54.0,77.0,70.0,43.0,75.0,62.0,74.0,72.0,75.0,78.0,76.0,77.0,80.0,77.0,69.0,64.0,68.0,55.0,63.0,53.0,71.0,47.0,27.0,69.0,76.0,62.0,73.0,40.0,35.0,32.0,15.0,15.0,13.0,12.0,11.0,€26.4M
Jozabed,27,Spain,75,76,7500000.0,21000.0,1920,Right,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,LDM,21.0,"Jul 4, 2017",0,2021,5.11,148.0,71.0,71.0,71.0,72.0,73.0,73.0,73.0,72.0,74.0,74.0,74.0,72.0,74.0,74.0,74.0,72.0,66.0,68.0,68.0,68.0,66.0,65.0,63.0,63.0,63.0,65.0,61.0,73.0,64.0,78.0,54.0,72.0,71.0,57.0,72.0,75.0,67.0,61.0,71.0,74.0,64.0,71.0,65.0,67.0,66.0,74.0,58.0,64.0,80.0,79.0,54.0,67.0,40.0,73.0,67.0,8.0,10.0,9.0,8.0,13.0,€16.3M
Portillo,28,Spain,75,75,6500000.0,22000.0,1884,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RM,8.0,"Jul 1, 2017",0,2019,5.7,132.0,68.0,68.0,68.0,73.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,71.0,71.0,71.0,73.0,64.0,62.0,62.0,62.0,64.0,61.0,54.0,54.0,54.0,61.0,79.0,73.0,59.0,78.0,59.0,77.0,75.0,56.0,75.0,75.0,67.0,61.0,76.0,71.0,86.0,59.0,57.0,73.0,58.0,70.0,48.0,48.0,69.0,75.0,49.0,67.0,52.0,49.0,46.0,14.0,15.0,8.0,16.0,11.0,€13.7M
Diego Castro,35,Spain,75,75,2900000.0,5000.0,1936,Right,2.0,4.0,4.0,High/ Low,Normal,No,LM,17.0,"Aug 6, 2015",0,2019,5.9,157.0,71.0,71.0,71.0,75.0,74.0,74.0,74.0,75.0,74.0,74.0,74.0,73.0,69.0,69.0,69.0,73.0,60.0,58.0,58.0,58.0,60.0,56.0,53.0,53.0,53.0,56.0,78.0,71.0,55.0,69.0,68.0,82.0,81.0,72.0,65.0,80.0,66.0,63.0,72.0,80.0,83.0,73.0,73.0,51.0,58.0,72.0,65.0,45.0,76.0,76.0,85.0,81.0,44.0,42.0,40.0,8.0,6.0,16.0,8.0,13.0,€3.7M
Gálvez,29,Spain,75,76,6000000.0,18000.0,1698,Right,2.0,3.0,2.0,Medium/ Medium,Lean,Yes,RCB,23.0,"Aug 31, 2018",0,2019,6.2,174.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,50.0,55.0,55.0,55.0,54.0,63.0,63.0,63.0,54.0,63.0,72.0,72.0,72.0,63.0,65.0,73.0,73.0,73.0,65.0,39.0,29.0,72.0,73.0,41.0,54.0,59.0,75.0,71.0,64.0,35.0,37.0,46.0,72.0,54.0,53.0,62.0,74.0,86.0,36.0,87.0,76.0,47.0,50.0,44.0,69.0,67.0,75.0,74.0,8.0,12.0,11.0,6.0,9.0,€13.7M
Jason,23,Spain,75,81,9000000.0,19000.0,1940,Right,1.0,4.0,3.0,Medium/ Low,Normal,No,RM,23.0,"Jan 15, 2015",0,2019,5.1,143.0,72.0,72.0,72.0,75.0,74.0,74.0,74.0,75.0,74.0,74.0,74.0,74.0,70.0,70.0,70.0,74.0,63.0,60.0,60.0,60.0,63.0,60.0,53.0,53.0,53.0,60.0,69.0,74.0,56.0,74.0,69.0,78.0,70.0,69.0,66.0,76.0,81.0,79.0,79.0,69.0,77.0,75.0,67.0,73.0,67.0,71.0,48.0,50.0,76.0,73.0,68.0,66.0,48.0,41.0,43.0,9.0,9.0,11.0,11.0,14.0,€20.7M
Iraizoz,37,Spain,75,75,450000.0,13000.0,1120,Right,2.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 1, 2017",0,2019,6.3,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,13.0,29.0,16.0,11.0,12.0,13.0,20.0,15.0,32.0,33.0,28.0,73.0,52.0,20.0,47.0,33.0,83.0,14.0,38.0,23.0,16.0,53.0,13.0,56.0,15.0,11.0,12.0,69.0,77.0,74.0,85.0,67.0,€945K
Edgar Méndez,27,Spain,75,75,7000000.0,24000.0,1919,Right,1.0,2.0,3.0,High/ Medium,Normal,No,RM,17.0,"Jul 4, 2017",0,2019,6.2,168.0,73.0,73.0,73.0,73.0,72.0,72.0,72.0,73.0,72.0,72.0,72.0,73.0,67.0,67.0,67.0,73.0,60.0,58.0,58.0,58.0,60.0,58.0,55.0,55.0,55.0,58.0,76.0,74.0,69.0,72.0,74.0,74.0,72.0,33.0,68.0,73.0,86.0,84.0,75.0,64.0,57.0,75.0,72.0,74.0,81.0,66.0,74.0,42.0,72.0,70.0,68.0,73.0,35.0,45.0,34.0,13.0,16.0,11.0,6.0,14.0,€11.9M
Joel Robles,28,Spain,75,76,5500000.0,17000.0,1133,Right,1.0,2.0,1.0,Medium/ Medium,Lean,Yes,GK,1.0,"Jul 5, 2018",0,2022,6.5,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,12.0,15.0,13.0,15.0,11.0,20.0,26.0,25.0,46.0,50.0,43.0,66.0,39.0,36.0,64.0,25.0,69.0,11.0,23.0,22.0,13.0,41.0,15.0,54.0,11.0,11.0,14.0,79.0,70.0,76.0,71.0,78.0,€12M
Burgui,24,Spain,75,78,8500000.0,19000.0,1800,Right,1.0,3.0,3.0,Medium/ Low,Lean,Yes,LM,14.0,"Jul 11, 2017",0,2021,6.0,165.0,69.0,69.0,69.0,74.0,73.0,73.0,73.0,74.0,73.0,73.0,73.0,74.0,68.0,68.0,68.0,74.0,60.0,56.0,56.0,56.0,60.0,55.0,47.0,47.0,47.0,55.0,74.0,69.0,55.0,74.0,54.0,78.0,76.0,64.0,63.0,77.0,74.0,78.0,72.0,72.0,63.0,65.0,56.0,78.0,62.0,66.0,35.0,38.0,75.0,69.0,59.0,69.0,59.0,28.0,21.0,6.0,8.0,10.0,12.0,10.0,€18.5M
Bojan,27,Spain,75,75,7000000.0,40000.0,1754,Right,2.0,4.0,4.0,High/ Low,Lean,Yes,CAM,27.0,"Jul 22, 2014",0,2020,5.7,143.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,72.0,67.0,67.0,67.0,72.0,52.0,50.0,50.0,50.0,52.0,47.0,36.0,36.0,36.0,47.0,68.0,70.0,42.0,76.0,75.0,75.0,79.0,66.0,72.0,74.0,75.0,68.0,80.0,69.0,85.0,72.0,43.0,57.0,40.0,69.0,30.0,29.0,73.0,76.0,71.0,74.0,31.0,22.0,19.0,5.0,14.0,8.0,14.0,7.0,€13.3M
Bustinza,26,Spain,75,78,7000000.0,24000.0,1740,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,3.0,"Jul 18, 2016",0,2019,5.9,163.0,55.0,55.0,55.0,59.0,57.0,57.0,57.0,59.0,58.0,58.0,58.0,62.0,62.0,62.0,62.0,62.0,72.0,70.0,70.0,70.0,72.0,73.0,73.0,73.0,73.0,73.0,76.0,30.0,76.0,72.0,23.0,56.0,45.0,35.0,53.0,71.0,66.0,68.0,63.0,70.0,70.0,44.0,75.0,77.0,70.0,38.0,71.0,78.0,52.0,50.0,33.0,64.0,69.0,77.0,75.0,14.0,12.0,11.0,13.0,7.0,€15.2M
Oier,28,Spain,75,75,4700000.0,17000.0,1221,Left,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,13.0,"Jul 1, 2017",0,2021,6.3,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,15.0,34.0,12.0,20.0,24.0,15.0,36.0,20.0,45.0,43.0,48.0,71.0,40.0,20.0,66.0,43.0,66.0,15.0,28.0,20.0,13.0,46.0,25.0,54.0,15.0,18.0,16.0,77.0,73.0,69.0,78.0,73.0,€9.8M
