Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
Robson Denho,26,Brazil,74,74,4900000.0,14000.0,1969,Right,1.0,3.0,2.0,High/ High,Normal,No,RDM,6.0,"Jan 1, 2018",0,2021,5.11,172.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,67.0,69.0,69.0,69.0,67.0,71.0,73.0,73.0,73.0,71.0,70.0,71.0,71.0,71.0,70.0,65.0,54.0,53.0,74.0,45.0,61.0,79.0,76.0,68.0,66.0,66.0,62.0,61.0,68.0,64.0,82.0,66.0,83.0,75.0,42.0,78.0,74.0,71.0,77.0,73.0,66.0,77.0,76.0,71.0,13.0,13.0,14.0,13.0,9.0,€9.3M
Renatinho,29,Brazil,74,74,5500000.0,16000.0,1879,Left,1.0,3.0,3.0,High/ Medium,Normal,No,RM,10.0,"Jul 15, 2015",0,2020,5.6,150.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,69.0,69.0,69.0,73.0,57.0,55.0,55.0,55.0,57.0,54.0,48.0,48.0,48.0,54.0,61.0,71.0,58.0,75.0,66.0,80.0,64.0,73.0,68.0,77.0,77.0,76.0,79.0,76.0,91.0,73.0,90.0,73.0,67.0,74.0,42.0,25.0,69.0,66.0,63.0,68.0,24.0,55.0,26.0,9.0,6.0,10.0,7.0,8.0,€11.8M
Claudiano Sobrino,34,Brazil,74,74,1700000.0,14000.0,2010,Right,1.0,4.0,2.0,High/ Medium,Lean,No,RDM,6.0,"Jan 1, 2018",0,2018,5.1,159.0,65.0,65.0,65.0,69.0,68.0,68.0,68.0,69.0,70.0,70.0,70.0,71.0,72.0,72.0,72.0,71.0,72.0,73.0,73.0,73.0,72.0,71.0,71.0,71.0,71.0,71.0,72.0,53.0,69.0,76.0,53.0,71.0,64.0,57.0,76.0,69.0,72.0,74.0,81.0,79.0,83.0,58.0,74.0,82.0,71.0,61.0,75.0,70.0,63.0,76.0,71.0,67.0,73.0,69.0,65.0,9.0,12.0,12.0,8.0,12.0,€3.2M
Hélton Celanova,26,Brazil,74,74,6000000.0,25000.0,1701,Left,1.0,3.0,3.0,Medium/ Low,Stocky,No,ST,9.0,"Jan 1, 2018",0,2021,5.11,203.0,72.0,72.0,72.0,64.0,69.0,69.0,69.0,64.0,67.0,67.0,67.0,63.0,61.0,61.0,61.0,63.0,43.0,46.0,46.0,46.0,43.0,40.0,41.0,41.0,41.0,40.0,42.0,73.0,76.0,71.0,77.0,63.0,63.0,52.0,53.0,73.0,53.0,56.0,67.0,67.0,58.0,86.0,62.0,60.0,88.0,72.0,52.0,20.0,74.0,65.0,76.0,74.0,13.0,18.0,10.0,10.0,10.0,18.0,10.0,13.0,€11.4M
Erick Gameira,26,Brazil,74,74,6000000.0,15000.0,1760,Right,1.0,3.0,3.0,High/ Low,Lean,No,ST,9.0,"Jan 1, 2018",0,2021,5.11,168.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,61.0,61.0,61.0,68.0,52.0,48.0,48.0,48.0,52.0,50.0,43.0,43.0,43.0,50.0,61.0,74.0,73.0,61.0,76.0,73.0,55.0,56.0,52.0,71.0,82.0,83.0,81.0,77.0,77.0,70.0,56.0,59.0,66.0,71.0,44.0,44.0,71.0,55.0,72.0,77.0,10.0,25.0,24.0,7.0,7.0,9.0,8.0,10.0,€11.4M
William,23,Brazil,74,79,6500000.0,28000.0,1904,Right,1.0,3.0,3.0,High/ Low,Normal,No,RB,2.0,"Jul 1, 2017",0,2022,5.7,148.0,62.0,62.0,62.0,69.0,67.0,67.0,67.0,69.0,67.0,67.0,67.0,70.0,68.0,68.0,68.0,70.0,74.0,71.0,71.0,71.0,74.0,73.0,69.0,69.0,69.0,73.0,76.0,32.0,48.0,75.0,28.0,75.0,64.0,66.0,64.0,76.0,78.0,82.0,78.0,74.0,80.0,76.0,66.0,76.0,65.0,65.0,72.0,77.0,70.0,50.0,42.0,63.0,68.0,69.0,73.0,7.0,10.0,8.0,7.0,7.0,€11.5M
Jadson Vidigal,26,Brazil,74,74,6000000.0,27000.0,1738,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Jan 1, 2018",0,2021,5.9,154.0,73.0,73.0,73.0,67.0,69.0,69.0,69.0,67.0,66.0,66.0,66.0,65.0,58.0,58.0,58.0,65.0,47.0,45.0,45.0,45.0,47.0,44.0,41.0,41.0,41.0,44.0,51.0,74.0,70.0,67.0,76.0,62.0,55.0,53.0,52.0,61.0,81.0,78.0,69.0,75.0,67.0,81.0,71.0,61.0,78.0,77.0,55.0,31.0,77.0,51.0,77.0,65.0,16.0,12.0,12.0,8.0,8.0,8.0,15.0,9.0,€10.8M
Edvaldisco,26,Brazil,74,74,4900000.0,18000.0,1922,Left,1.0,3.0,2.0,High/ Medium,Lean,No,RDM,6.0,"Jan 1, 2018",0,2021,6.0,157.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,72.0,71.0,71.0,71.0,72.0,71.0,55.0,69.0,72.0,61.0,71.0,62.0,42.0,74.0,73.0,77.0,71.0,61.0,81.0,62.0,64.0,63.0,85.0,71.0,52.0,67.0,67.0,66.0,76.0,42.0,81.0,74.0,77.0,64.0,7.0,16.0,13.0,7.0,9.0,€9.3M
Maurício,26,Brazil,74,76,5500000.0,11000.0,1661,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,2.0,"Aug 1, 2017",0,2021,6.0,181.0,52.0,52.0,52.0,47.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,50.0,54.0,54.0,54.0,50.0,62.0,67.0,67.0,67.0,62.0,65.0,72.0,72.0,72.0,65.0,35.0,38.0,77.0,67.0,30.0,46.0,45.0,55.0,67.0,50.0,66.0,64.0,43.0,70.0,56.0,63.0,85.0,62.0,82.0,43.0,78.0,74.0,23.0,32.0,43.0,63.0,71.0,72.0,70.0,10.0,9.0,14.0,6.0,15.0,€7.6M
Sebas Couteira,30,Brazil,74,74,5500000.0,14000.0,1804,Right,1.0,4.0,4.0,Medium/ Medium,Lean,No,RAM,8.0,"Jan 1, 2018",0,2021,5.1,154.0,67.0,67.0,67.0,73.0,72.0,72.0,72.0,73.0,72.0,72.0,72.0,72.0,67.0,67.0,67.0,72.0,59.0,55.0,55.0,55.0,59.0,57.0,50.0,50.0,50.0,57.0,76.0,70.0,54.0,76.0,67.0,74.0,67.0,76.0,59.0,76.0,81.0,77.0,64.0,74.0,70.0,52.0,67.0,48.0,52.0,52.0,46.0,38.0,74.0,73.0,57.0,71.0,32.0,52.0,41.0,15.0,13.0,12.0,10.0,9.0,€10.5M
Walace,23,Brazil,74,80,6500000.0,22000.0,1922,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LDM,8.0,"Jul 1, 2018",0,2022,6.2,165.0,67.0,67.0,67.0,66.0,68.0,68.0,68.0,66.0,70.0,70.0,70.0,67.0,72.0,72.0,72.0,67.0,66.0,72.0,72.0,72.0,66.0,65.0,69.0,69.0,69.0,65.0,48.0,58.0,61.0,80.0,76.0,67.0,55.0,52.0,76.0,76.0,68.0,66.0,61.0,72.0,66.0,78.0,57.0,68.0,77.0,76.0,80.0,75.0,56.0,69.0,60.0,72.0,76.0,64.0,49.0,10.0,13.0,7.0,14.0,11.0,€13M
Kauã Abranches,34,Brazil,74,74,2800000.0,19000.0,1878,Right,1.0,4.0,3.0,High/ Medium,Lean,No,RAM,8.0,"Jan 1, 2018",0,2021,5.1,154.0,68.0,68.0,68.0,73.0,72.0,72.0,72.0,73.0,72.0,72.0,72.0,73.0,69.0,69.0,69.0,73.0,68.0,62.0,62.0,62.0,68.0,65.0,56.0,56.0,56.0,65.0,72.0,64.0,43.0,70.0,58.0,72.0,49.0,60.0,58.0,73.0,88.0,82.0,81.0,81.0,75.0,63.0,53.0,76.0,60.0,66.0,49.0,66.0,77.0,71.0,53.0,68.0,34.0,58.0,57.0,8.0,10.0,12.0,20.0,19.0,€5.4M
Nicolás Formido,30,Brazil,74,74,5500000.0,23000.0,1850,Left,1.0,4.0,4.0,Medium/ Medium,Normal,No,LAM,7.0,"Jan 1, 2018",0,2021,6.0,170.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,72.0,70.0,70.0,70.0,72.0,57.0,57.0,57.0,57.0,57.0,54.0,48.0,48.0,48.0,54.0,74.0,57.0,71.0,75.0,55.0,74.0,81.0,76.0,73.0,75.0,75.0,67.0,77.0,78.0,62.0,71.0,56.0,67.0,74.0,75.0,54.0,54.0,73.0,75.0,69.0,72.0,18.0,29.0,21.0,9.0,8.0,8.0,7.0,12.0,€10.5M
Ewerton,29,Brazil,74,74,4400000.0,20000.0,1680,Left,2.0,2.0,2.0,Medium/ Medium,Normal,No,CB,4.0,"Jul 21, 2017",0,2020,6.2,196.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,54.0,55.0,58.0,58.0,58.0,55.0,65.0,68.0,68.0,68.0,65.0,67.0,73.0,73.0,73.0,67.0,48.0,30.0,73.0,67.0,49.0,59.0,37.0,40.0,52.0,64.0,54.0,61.0,63.0,69.0,61.0,53.0,82.0,60.0,79.0,32.0,66.0,78.0,30.0,55.0,47.0,73.0,73.0,75.0,73.0,7.0,9.0,7.0,13.0,14.0,€7.9M
Rafael,28,Brazil,74,77,4900000.0,23000.0,1202,Right,2.0,2.0,1.0,Medium/ Medium,Normal,No,GK,33.0,"Jul 22, 2018",0,2022,6.1,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,13.0,33.0,18.0,17.0,12.0,11.0,31.0,24.0,52.0,56.0,52.0,68.0,42.0,24.0,62.0,32.0,68.0,18.0,29.0,29.0,10.0,43.0,23.0,62.0,13.0,11.0,17.0,75.0,73.0,71.0,73.0,74.0,€8.7M
Vitor Bueno,23,Brazil,74,81,8000000.0,1000.0,1815,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,20.0,"May 18, 2016",0,2021,6.0,174.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,72.0,68.0,68.0,68.0,72.0,56.0,55.0,55.0,55.0,56.0,52.0,46.0,46.0,46.0,52.0,68.0,69.0,36.0,73.0,69.0,74.0,79.0,65.0,70.0,74.0,76.0,70.0,70.0,72.0,57.0,76.0,52.0,60.0,76.0,72.0,52.0,31.0,79.0,74.0,63.0,70.0,34.0,38.0,36.0,9.0,7.0,13.0,10.0,11.0,€18.4M
Luiz Araújo,22,Brazil,74,83,8500000.0,23000.0,1818,Left,1.0,2.0,3.0,High/ Medium,Lean,No,LM,11.0,"Jul 1, 2017",0,2022,5.9,154.0,67.0,67.0,67.0,73.0,72.0,72.0,72.0,73.0,72.0,72.0,72.0,73.0,66.0,66.0,66.0,73.0,60.0,55.0,55.0,55.0,60.0,58.0,47.0,47.0,47.0,58.0,66.0,62.0,54.0,71.0,56.0,78.0,70.0,56.0,65.0,76.0,88.0,90.0,87.0,77.0,80.0,68.0,56.0,66.0,43.0,58.0,55.0,31.0,66.0,69.0,60.0,68.0,29.0,44.0,48.0,6.0,12.0,13.0,9.0,9.0,€18.7M
Arana,21,Brazil,74,82,7000000.0,10000.0,1949,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LB,23.0,"Jan 1, 2018",0,2022,5.9,150.0,67.0,67.0,67.0,70.0,69.0,69.0,69.0,70.0,68.0,68.0,68.0,71.0,69.0,69.0,69.0,71.0,73.0,70.0,70.0,70.0,73.0,72.0,68.0,68.0,68.0,72.0,77.0,59.0,61.0,75.0,47.0,72.0,68.0,49.0,67.0,75.0,77.0,78.0,72.0,75.0,76.0,69.0,64.0,76.0,64.0,61.0,69.0,71.0,65.0,55.0,52.0,58.0,67.0,70.0,70.0,14.0,13.0,16.0,11.0,14.0,€16.1M
William,26,Brazil,74,75,6500000.0,11000.0,1796,Right,1.0,4.0,3.0,High/ Low,Normal,No,ST,11.0,"Aug 3, 2016",0,2020,6.0,176.0,72.0,72.0,72.0,68.0,70.0,70.0,70.0,68.0,68.0,68.0,68.0,67.0,62.0,62.0,62.0,67.0,49.0,49.0,49.0,49.0,49.0,47.0,46.0,46.0,46.0,47.0,54.0,74.0,76.0,70.0,71.0,68.0,68.0,58.0,52.0,72.0,69.0,73.0,67.0,72.0,60.0,72.0,81.0,69.0,82.0,65.0,76.0,19.0,74.0,64.0,69.0,66.0,21.0,21.0,22.0,11.0,11.0,13.0,11.0,11.0,€14.1M
Patric,30,Brazil,74,74,5500000.0,13000.0,1710,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,RS,39.0,"Dec 31, 2017",0,2018,6.2,181.0,72.0,72.0,72.0,65.0,68.0,68.0,68.0,65.0,65.0,65.0,65.0,63.0,60.0,60.0,60.0,63.0,48.0,50.0,50.0,50.0,48.0,47.0,49.0,49.0,49.0,47.0,43.0,75.0,83.0,66.0,67.0,68.0,59.0,55.0,51.0,69.0,66.0,64.0,60.0,64.0,32.0,75.0,71.0,67.0,90.0,64.0,71.0,39.0,76.0,53.0,69.0,60.0,17.0,30.0,21.0,11.0,7.0,9.0,9.0,9.0,€6.9M
Roger Guedes,21,Brazil,74,81,8000000.0,14000.0,1790,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RW,32.0,"Jul 13, 2018",0,2019,6.0,148.0,71.0,71.0,71.0,74.0,73.0,73.0,73.0,74.0,72.0,72.0,72.0,74.0,66.0,66.0,66.0,74.0,55.0,52.0,52.0,52.0,55.0,51.0,44.0,44.0,44.0,51.0,70.0,70.0,61.0,71.0,66.0,82.0,68.0,55.0,67.0,77.0,80.0,82.0,69.0,71.0,60.0,67.0,66.0,69.0,69.0,60.0,42.0,32.0,70.0,70.0,67.0,64.0,36.0,17.0,23.0,10.0,7.0,15.0,6.0,15.0,€18.8M
Victorino Magela,30,Brazil,74,74,3600000.0,9000.0,1123,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2018",0,2021,6.2,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,16.0,9.0,8.0,8.0,19.0,15.0,21.0,41.0,42.0,32.0,68.0,45.0,21.0,61.0,31.0,81.0,8.0,41.0,25.0,21.0,72.0,16.0,62.0,11.0,8.0,9.0,71.0,72.0,73.0,75.0,76.0,€6.9M
Dória,23,Brazil,74,78,6000000.0,15000.0,1651,Left,1.0,2.0,2.0,Medium/ Medium,Lean,No,LCB,21.0,"Jul 29, 2018",0,2022,6.2,181.0,60.0,60.0,60.0,55.0,57.0,57.0,57.0,55.0,56.0,56.0,56.0,57.0,59.0,59.0,59.0,57.0,64.0,68.0,68.0,68.0,64.0,66.0,73.0,73.0,73.0,66.0,40.0,53.0,73.0,67.0,20.0,56.0,21.0,29.0,63.0,63.0,63.0,65.0,41.0,65.0,48.0,75.0,69.0,63.0,79.0,40.0,83.0,69.0,48.0,43.0,35.0,68.0,74.0,76.0,73.0,12.0,11.0,10.0,11.0,13.0,€10.7M
Adrianiscito,26,Brazil,74,74,4000000.0,18000.0,1047,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,12.0,"Jan 1, 2018",0,2021,6.4,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,20.0,24.0,18.0,8.0,31.0,22.0,20.0,16.0,17.0,18.0,44.0,67.0,22.0,30.0,41.0,15.0,60.0,13.0,36.0,12.0,5.0,37.0,34.0,58.0,20.0,9.0,10.0,68.0,76.0,74.0,77.0,73.0,€7.1M
Dentinho,29,Brazil,74,74,5500000.0,1000.0,1885,Right,1.0,4.0,4.0,Medium/ Medium,Normal,No,CAM,9.0,"Jul 1, 2011",0,2021,5.9,165.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,68.0,68.0,68.0,72.0,61.0,60.0,60.0,60.0,61.0,59.0,56.0,56.0,56.0,59.0,65.0,67.0,65.0,72.0,69.0,75.0,66.0,46.0,61.0,80.0,81.0,77.0,75.0,73.0,67.0,68.0,55.0,66.0,65.0,73.0,68.0,45.0,72.0,71.0,64.0,72.0,49.0,46.0,42.0,11.0,15.0,16.0,11.0,9.0,€11.6M
Padilhisco,26,Brazil,74,74,4800000.0,12000.0,1886,Left,1.0,3.0,4.0,Medium/ Medium,Normal,No,LB,5.0,"Jan 1, 2018",0,2021,6.0,181.0,64.0,64.0,64.0,68.0,65.0,65.0,65.0,68.0,65.0,65.0,65.0,69.0,66.0,66.0,66.0,69.0,73.0,68.0,68.0,68.0,73.0,72.0,67.0,67.0,67.0,72.0,74.0,56.0,62.0,67.0,45.0,77.0,66.0,56.0,67.0,76.0,82.0,83.0,71.0,65.0,67.0,62.0,60.0,81.0,72.0,61.0,45.0,66.0,51.0,51.0,55.0,76.0,67.0,75.0,74.0,13.0,8.0,9.0,10.0,12.0,€9.1M
Bruno César,29,Brazil,74,74,5500000.0,12000.0,2048,Left,1.0,3.0,3.0,Medium/ Medium,Stocky,No,LM,11.0,"Jan 4, 2016",0,2020,5.1,165.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,74.0,74.0,74.0,73.0,74.0,74.0,74.0,73.0,69.0,71.0,71.0,71.0,69.0,67.0,67.0,67.0,67.0,67.0,79.0,70.0,58.0,79.0,74.0,80.0,82.0,82.0,77.0,79.0,60.0,61.0,65.0,70.0,77.0,84.0,54.0,53.0,68.0,78.0,76.0,69.0,70.0,77.0,69.0,75.0,66.0,66.0,65.0,16.0,16.0,7.0,13.0,8.0,€11M
Gabrìel,25,Brazil,74,78,5000000.0,3000.0,1138,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,22.0,"Aug 18, 2018",0,2022,6.4,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,12.0,32.0,10.0,20.0,12.0,12.0,17.0,23.0,38.0,34.0,51.0,69.0,48.0,15.0,72.0,34.0,60.0,19.0,28.0,25.0,10.0,45.0,22.0,65.0,16.0,19.0,13.0,77.0,73.0,65.0,69.0,79.0,€8.1M
Jesus Andradaldo,26,Brazil,74,74,4800000.0,21000.0,1918,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RB,2.0,"Jan 1, 2018",0,2021,5.1,161.0,60.0,60.0,60.0,65.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,73.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,73.0,68.0,36.0,75.0,76.0,54.0,75.0,65.0,49.0,67.0,69.0,69.0,76.0,80.0,68.0,58.0,56.0,77.0,76.0,58.0,55.0,82.0,73.0,58.0,56.0,48.0,67.0,75.0,74.0,77.0,13.0,10.0,17.0,13.0,15.0,€9.1M
Mattheus Oliveira,23,Brazil,74,79,7500000.0,10000.0,1891,Left,1.0,4.0,3.0,Medium/ Medium,Lean,No,RCM,16.0,0,Sporting CP,"Jun 30, 2019",6.0,168.0,67.0,67.0,67.0,71.0,70.0,70.0,70.0,71.0,72.0,72.0,72.0,71.0,72.0,72.0,72.0,71.0,64.0,65.0,65.0,65.0,64.0,61.0,58.0,58.0,58.0,61.0,71.0,62.0,57.0,77.0,65.0,75.0,74.0,70.0,74.0,80.0,65.0,64.0,68.0,69.0,67.0,71.0,55.0,72.0,69.0,72.0,50.0,56.0,66.0,74.0,67.0,64.0,50.0,58.0,44.0,16.0,8.0,12.0,6.0,7.0,0
Régis,25,Brazil,74,76,7000000.0,12000.0,1858,Left,1.0,3.0,3.0,Medium/ Low,Normal,No,CAM,22.0,0,Bahia,"Jun 30, 2019",5.7,154.0,67.0,67.0,67.0,73.0,71.0,71.0,71.0,73.0,72.0,72.0,72.0,72.0,68.0,68.0,68.0,72.0,58.0,54.0,54.0,54.0,58.0,54.0,44.0,44.0,44.0,54.0,70.0,70.0,40.0,74.0,66.0,74.0,73.0,75.0,71.0,76.0,79.0,75.0,83.0,70.0,84.0,65.0,60.0,67.0,53.0,64.0,50.0,32.0,70.0,72.0,71.0,58.0,28.0,34.0,45.0,16.0,9.0,13.0,16.0,13.0,0
Ailton,23,Brazil,74,79,6500000.0,22000.0,1990,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LB,6.0,0,VfB Stuttgart,"Jun 30, 2019",5.11,154.0,67.0,67.0,67.0,70.0,69.0,69.0,69.0,70.0,68.0,68.0,68.0,70.0,67.0,67.0,67.0,70.0,73.0,70.0,70.0,70.0,73.0,73.0,71.0,71.0,71.0,73.0,70.0,48.0,64.0,67.0,58.0,75.0,71.0,64.0,55.0,74.0,86.0,84.0,78.0,72.0,67.0,76.0,74.0,79.0,67.0,71.0,85.0,72.0,66.0,58.0,46.0,70.0,70.0,73.0,71.0,9.0,9.0,8.0,15.0,8.0,0
Djavan,30,Brazil,74,74,4099999.9999999995,9000.0,1855,Left,1.0,3.0,2.0,High/ Medium,Normal,No,LB,26.0,"Aug 31, 2017",0,2019,6.0,168.0,63.0,63.0,63.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,69.0,66.0,66.0,66.0,69.0,73.0,69.0,69.0,69.0,73.0,72.0,71.0,71.0,71.0,72.0,75.0,37.0,64.0,69.0,33.0,75.0,63.0,40.0,52.0,74.0,73.0,77.0,68.0,73.0,61.0,72.0,72.0,85.0,76.0,43.0,74.0,69.0,70.0,58.0,45.0,73.0,68.0,75.0,71.0,12.0,7.0,11.0,7.0,6.0,€8.5M
Enaldo Toxeto,30,Brazil,74,74,4200000.0,22000.0,1815,Left,1.0,3.0,2.0,Medium/ Medium,Stocky,No,LCB,4.0,"Jan 1, 2018",0,2021,5.11,174.0,60.0,60.0,60.0,59.0,58.0,58.0,58.0,59.0,57.0,57.0,57.0,61.0,62.0,62.0,62.0,61.0,69.0,70.0,70.0,70.0,69.0,70.0,72.0,72.0,72.0,70.0,62.0,47.0,74.0,68.0,51.0,58.0,49.0,43.0,71.0,72.0,66.0,70.0,55.0,72.0,61.0,70.0,67.0,74.0,73.0,52.0,78.0,73.0,41.0,34.0,67.0,64.0,71.0,77.0,67.0,13.0,8.0,13.0,6.0,12.0,€7.5M
Camilo,29,Brazil,74,74,5500000.0,12000.0,1894,Right,1.0,4.0,4.0,High/ Low,Normal,No,ST,7.0,"Jan 17, 2014",0,2022,5.7,159.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,71.0,65.0,65.0,65.0,71.0,56.0,51.0,51.0,51.0,56.0,53.0,47.0,47.0,47.0,53.0,70.0,73.0,68.0,65.0,76.0,77.0,73.0,79.0,60.0,75.0,77.0,78.0,81.0,70.0,77.0,79.0,76.0,72.0,65.0,70.0,55.0,29.0,70.0,66.0,73.0,72.0,21.0,38.0,33.0,14.0,6.0,12.0,6.0,10.0,€9.4M
Welthon,26,Brazil,74,76,7000000.0,11000.0,1881,Left,1.0,3.0,4.0,High/ Low,Stocky,No,ST,7.0,"Jan 22, 2018",0,2022,5.11,176.0,73.0,73.0,73.0,71.0,72.0,72.0,72.0,71.0,70.0,70.0,70.0,70.0,62.0,62.0,62.0,70.0,51.0,49.0,49.0,49.0,51.0,48.0,45.0,45.0,45.0,48.0,64.0,72.0,69.0,67.0,72.0,75.0,81.0,79.0,52.0,74.0,75.0,77.0,74.0,71.0,70.0,85.0,74.0,67.0,73.0,65.0,76.0,26.0,72.0,67.0,76.0,75.0,22.0,21.0,19.0,15.0,13.0,16.0,12.0,10.0,€15.2M
David Braz,31,Brazil,73,73,2700000.0,11000.0,1642,Right,1.0,2.0,2.0,Low/ Medium,Normal,No,LCB,40.0,"Aug 8, 2018",0,2019,6.2,181.0,55.0,55.0,55.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,56.0,56.0,56.0,52.0,61.0,66.0,66.0,66.0,61.0,64.0,71.0,71.0,71.0,64.0,43.0,39.0,76.0,66.0,40.0,50.0,48.0,41.0,57.0,54.0,55.0,53.0,52.0,66.0,44.0,63.0,52.0,53.0,79.0,49.0,74.0,74.0,46.0,41.0,50.0,71.0,75.0,74.0,71.0,15.0,7.0,7.0,16.0,12.0,€5.4M
Léo Bonatini,24,Brazil,73,78,5500000.0,46000.0,1850,Right,1.0,4.0,3.0,Medium/ High,Normal,Yes,ST,33.0,"Jul 1, 2018",0,2022,6.0,183.0,72.0,72.0,72.0,70.0,72.0,72.0,72.0,70.0,71.0,71.0,71.0,70.0,66.0,66.0,66.0,70.0,55.0,54.0,54.0,54.0,55.0,52.0,48.0,48.0,48.0,52.0,65.0,69.0,68.0,70.0,69.0,72.0,69.0,63.0,65.0,75.0,68.0,69.0,67.0,73.0,64.0,77.0,70.0,72.0,74.0,66.0,63.0,33.0,77.0,69.0,72.0,74.0,32.0,28.0,31.0,15.0,12.0,8.0,10.0,15.0,€10.9M
Pietrson Mendes,34,Brazil,73,73,2000000.0,12000.0,1883,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,10.0,"Jan 1, 2018",0,2021,5.8,141.0,68.0,68.0,68.0,72.0,71.0,71.0,71.0,72.0,71.0,71.0,71.0,72.0,67.0,67.0,67.0,72.0,62.0,57.0,57.0,57.0,62.0,59.0,50.0,50.0,50.0,59.0,76.0,66.0,56.0,76.0,72.0,72.0,77.0,76.0,63.0,75.0,80.0,84.0,81.0,67.0,79.0,74.0,52.0,67.0,50.0,68.0,45.0,47.0,68.0,68.0,68.0,76.0,28.0,51.0,44.0,11.0,13.0,13.0,9.0,7.0,€3.8M
Nildo Petrolina,32,Brazil,73,73,3100000.0,12000.0,1996,Left,1.0,4.0,3.0,High/ High,Lean,No,LW,16.0,"Jul 1, 2017",0,2019,5.9,134.0,70.0,70.0,70.0,73.0,72.0,72.0,72.0,73.0,72.0,72.0,72.0,73.0,71.0,71.0,71.0,73.0,68.0,64.0,64.0,64.0,68.0,66.0,59.0,59.0,59.0,66.0,72.0,64.0,71.0,71.0,61.0,76.0,71.0,69.0,68.0,74.0,83.0,80.0,81.0,72.0,73.0,78.0,76.0,85.0,39.0,74.0,65.0,64.0,71.0,69.0,62.0,73.0,45.0,60.0,52.0,15.0,15.0,13.0,15.0,12.0,€6.5M
