Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
J. Gómez,24,Argentina,73,78,4500000.0,12000.0,1907,Right,1.0,4.0,3.0,High/ Medium,Lean,No,RB,4.0,"Aug 24, 2017",0,2021,5'8,139lbs,63+2,63+2,63+2,68+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,69+2,66+2,66+2,66+2,69+2,72+2,68+2,68+2,68+2,72+2,72+2,67+2,67+2,67+2,72+2,65.0,52.0,55.0,71.0,35.0,70.0,59.0,35.0,64.0,67.0,91.0,92.0,85.0,70.0,87.0,68.0,86.0,78.0,58.0,60.0,68.0,74.0,60.0,56.0,45.0,65.0,68.0,67.0,70.0,13.0,11.0,13.0,7.0,7.0,€7M,Defender,22-25
G. Blanco,26,Argentina,73,74,4800000.0,10000.0,1567,Right,1.0,3.0,2.0,High/ Medium,Normal,No,LS,9.0,"Jan 31, 2017",0,2020,6'3,194lbs,72+2,72+2,72+2,63+2,67+2,67+2,67+2,63+2,63+2,63+2,63+2,60+2,54+2,54+2,54+2,60+2,45+2,43+2,43+2,43+2,45+2,43+2,44+2,44+2,44+2,43+2,29.0,77.0,80.0,67.0,54.0,63.0,30.0,39.0,22.0,60.0,69.0,67.0,53.0,69.0,45.0,72.0,60.0,64.0,82.0,70.0,48.0,25.0,81.0,49.0,66.0,62.0,29.0,24.0,17.0,8.0,11.0,14.0,13.0,10.0,€8M,Attacker,26-30
J. Barroso,33,Argentina,73,73,1600000.0,7000.0,1804,Right,1.0,3.0,2.0,Medium/ High,Normal,No,CB,5.0,"Dec 25, 2013",0,2018,5'9,157lbs,58+2,58+2,58+2,56+2,56+2,56+2,56+2,56+2,57+2,57+2,57+2,58+2,62+2,62+2,62+2,58+2,67+2,69+2,69+2,69+2,67+2,69+2,72+2,72+2,72+2,69+2,51.0,43.0,74.0,65.0,46.0,43.0,25.0,55.0,64.0,65.0,68.0,65.0,63.0,75.0,69.0,64.0,87.0,77.0,80.0,52.0,55.0,73.0,44.0,59.0,70.0,72.0,72.0,74.0,72.0,11.0,16.0,8.0,9.0,10.0,€2.3M,Defender,31-35
L. Pocrnjic,36,Argentina,73,73,550000.0,5000.0,1002,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 23, 2018",0,2020,6'3,190lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,12.0,16.0,16.0,11.0,10.0,12.0,13.0,19.0,13.0,28.0,29.0,41.0,73.0,35.0,10.0,32.0,28.0,52.0,10.0,28.0,15.0,11.0,60.0,24.0,39.0,15.0,10.0,10.0,73.0,71.0,64.0,74.0,73.0,€798K,Goalkeeper,36-40
S. Cáseres,21,Argentina,73,83,5500000.0,15000.0,1846,Left,1.0,4.0,3.0,Medium/ High,Normal,No,CDM,5.0,"Jul 17, 2018",0,2023,5'10,165lbs,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,67+2,70+2,71+2,71+2,71+2,70+2,70+2,70+2,70+2,70+2,70+2,57.0,54.0,60.0,75.0,50.0,65.0,48.0,39.0,66.0,75.0,67.0,70.0,69.0,71.0,68.0,56.0,73.0,77.0,71.0,58.0,65.0,72.0,58.0,68.0,50.0,66.0,70.0,72.0,72.0,11.0,7.0,10.0,8.0,14.0,€12.7M,Midfielder,16-21
P. Mouche,30,Argentina,73,73,3800000.0,17000.0,1798,Left,1.0,4.0,3.0,High/ Low,Lean,No,LM,37.0,"Jul 1, 2018",0,2019,5'10,159lbs,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,71+2,64+2,64+2,64+2,71+2,53+2,48+2,48+2,48+2,53+2,49+2,40+2,40+2,40+2,49+2,73.0,69.0,67.0,70.0,71.0,75.0,71.0,71.0,67.0,71.0,81.0,73.0,77.0,71.0,74.0,76.0,72.0,70.0,69.0,66.0,30.0,35.0,72.0,63.0,47.0,71.0,25.0,12.0,14.0,12.0,15.0,16.0,11.0,12.0,€5.7M,Midfielder,26-30
A. Solari,26,Argentina,73,74,4700000.0,17000.0,1956,Right,1.0,3.0,3.0,Medium/ High,Lean,No,RM,18.0,"Jul 15, 2017",0,2021,5'9,152lbs,65+2,65+2,65+2,71+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,68+2,68+2,68+2,71+2,68+2,65+2,65+2,65+2,68+2,67+2,61+2,61+2,61+2,67+2,71.0,56.0,48.0,70.0,37.0,71.0,68.0,74.0,66.0,68.0,89.0,90.0,87.0,73.0,77.0,65.0,87.0,78.0,74.0,63.0,64.0,62.0,63.0,75.0,58.0,62.0,53.0,54.0,62.0,7.0,15.0,13.0,11.0,7.0,€7.4M,Midfielder,26-30
L. Pisculichi,34,Argentina,73,73,2000000.0,12000.0,1909,Left,1.0,2.0,3.0,Medium/ Low,Normal,No,CAM,18.0,"Aug 7, 2017",0,2020,5'9,163lbs,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,70+2,68+2,68+2,68+2,70+2,56+2,57+2,57+2,57+2,56+2,53+2,51+2,51+2,51+2,53+2,74.0,68.0,62.0,72.0,74.0,73.0,80.0,82.0,75.0,77.0,66.0,62.0,74.0,65.0,79.0,78.0,74.0,52.0,59.0,76.0,59.0,48.0,67.0,75.0,78.0,74.0,58.0,29.0,23.0,12.0,10.0,8.0,6.0,14.0,€2.9M,Midfielder,31-35
F. Soldano,23,Argentina,73,79,5500000.0,12000.0,1690,Right,1.0,3.0,3.0,High/ High,Normal,No,ST,27.0,"Aug 1, 2014",0,2020,5'10,163lbs,71+2,71+2,71+2,65+2,69+2,69+2,69+2,65+2,66+2,66+2,66+2,64+2,60+2,60+2,60+2,64+2,48+2,47+2,47+2,47+2,48+2,47+2,45+2,45+2,45+2,47+2,35.0,77.0,79.0,55.0,66.0,67.0,50.0,29.0,43.0,73.0,72.0,67.0,69.0,68.0,66.0,72.0,82.0,78.0,72.0,62.0,40.0,25.0,73.0,71.0,58.0,72.0,31.0,26.0,27.0,12.0,10.0,12.0,10.0,13.0,€9.4M,Attacker,22-25
F. Sánchez,28,Argentina,73,73,3200000.0,14000.0,1902,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RB,14.0,"Jan 4, 2016",0,2020,5'9,163lbs,65+2,65+2,65+2,69+2,67+2,67+2,67+2,69+2,67+2,67+2,67+2,69+2,66+2,66+2,66+2,69+2,72+2,68+2,68+2,68+2,72+2,71+2,67+2,67+2,67+2,71+2,62.0,56.0,57.0,64.0,51.0,72.0,51.0,40.0,59.0,71.0,93.0,90.0,75.0,78.0,72.0,67.0,52.0,87.0,65.0,64.0,72.0,62.0,56.0,60.0,62.0,66.0,71.0,70.0,69.0,12.0,7.0,15.0,6.0,14.0,€4.7M,Defender,26-30
S. Prediger,31,Argentina,73,73,2700000.0,12000.0,2006,Right,1.0,3.0,3.0,Medium/ High,Lean,No,LDM,21.0,"Jan 10, 2018",0,2019,6'0,187lbs,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,67+2,70+2,72+2,72+2,72+2,70+2,71+2,73+2,73+2,73+2,71+2,62.0,55.0,73.0,65.0,68.0,68.0,66.0,71.0,65.0,77.0,68.0,72.0,71.0,68.0,60.0,72.0,80.0,82.0,73.0,69.0,83.0,71.0,61.0,72.0,58.0,76.0,72.0,78.0,68.0,15.0,16.0,6.0,9.0,12.0,€4M,Midfielder,31-35
I. Damonte,36,Argentina,72,72,975000.0,9000.0,1956,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RCM,5.0,"Jan 18, 2018",0,2022,5'9,159lbs,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,68+2,70+2,70+2,70+2,68+2,68+2,71+2,71+2,71+2,68+2,68+2,70+2,70+2,70+2,68+2,67.0,64.0,75.0,72.0,56.0,70.0,57.0,61.0,71.0,72.0,66.0,50.0,69.0,73.0,69.0,63.0,70.0,74.0,77.0,65.0,78.0,72.0,69.0,69.0,60.0,72.0,69.0,68.0,65.0,12.0,15.0,13.0,9.0,16.0,€1.5M,Midfielder,36-40
J. Cuevas,30,Argentina,72,72,2900000.0,4000.0,1887,Left,1.0,4.0,3.0,High/ Medium,Normal,No,RW,7.0,"Jun 27, 2017",0,2018,5'3,139lbs,67+2,67+2,67+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,66+2,66+2,66+2,71+2,62+2,57+2,57+2,57+2,62+2,59+2,53+2,53+2,53+2,59+2,72.0,65.0,60.0,71.0,60.0,75.0,66.0,53.0,62.0,75.0,81.0,82.0,80.0,63.0,88.0,65.0,75.0,72.0,56.0,62.0,64.0,41.0,70.0,65.0,63.0,59.0,35.0,52.0,49.0,15.0,13.0,8.0,13.0,16.0,€4M,Attacker,26-30
J. Correa,25,Argentina,72,75,3900000.0,8000.0,1769,Left,1.0,2.0,4.0,Medium/ Low,Normal,No,RM,8.0,"Jan 31, 2018",0,2021,5'7,154lbs,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,67+2,67+2,67+2,70+2,54+2,51+2,51+2,51+2,54+2,49+2,40+2,40+2,40+2,49+2,63.0,63.0,46.0,70.0,67.0,75.0,65.0,64.0,67.0,74.0,77.0,73.0,76.0,71.0,85.0,78.0,55.0,78.0,54.0,74.0,49.0,36.0,67.0,71.0,54.0,72.0,17.0,26.0,21.0,7.0,12.0,12.0,15.0,7.0,€8.5M,Midfielder,22-25
N. Aguirre,27,Argentina,72,72,3200000.0,8000.0,1992,Left,1.0,4.0,3.0,Medium/ Medium,Normal,No,CM,15.0,"Jul 7, 2018",0,2019,5'11,172lbs,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,71+2,69+2,69+2,69+2,69+2,69+2,68+2,67+2,67+2,67+2,68+2,68.0,67.0,62.0,73.0,57.0,74.0,75.0,75.0,68.0,74.0,73.0,68.0,71.0,69.0,63.0,82.0,45.0,77.0,77.0,74.0,77.0,60.0,71.0,69.0,71.0,66.0,68.0,63.0,71.0,7.0,12.0,8.0,9.0,14.0,€5.1M,Midfielder,26-30
J. Schunke,31,Argentina,72,72,2100000.0,11000.0,1423,Right,1.0,3.0,2.0,Low/ Medium,Normal,No,RCB,6.0,"Jul 24, 2012",0,2021,6'4,187lbs,46+2,46+2,46+2,41+2,42+2,42+2,42+2,41+2,45+2,45+2,45+2,45+2,56+2,56+2,56+2,45+2,59+2,68+2,68+2,68+2,59+2,61+2,71+2,71+2,71+2,61+2,35.0,26.0,79.0,71.0,35.0,32.0,29.0,32.0,71.0,62.0,30.0,32.0,28.0,76.0,28.0,33.0,31.0,62.0,92.0,23.0,71.0,68.0,27.0,29.0,62.0,71.0,69.0,77.0,64.0,7.0,11.0,6.0,13.0,12.0,€3.1M,Defender,31-35
G. Castellani,30,Argentina,72,72,2900000.0,5000.0,1995,Right,1.0,3.0,4.0,Medium/ Medium,Normal,No,LCM,27.0,"Jan 25, 2018",0,2022,6'0,165lbs,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,71+2,71+2,71+2,71+2,65+2,68+2,68+2,68+2,65+2,63+2,64+2,64+2,64+2,63+2,70.0,63.0,68.0,77.0,61.0,75.0,77.0,72.0,73.0,74.0,67.0,71.0,70.0,70.0,72.0,80.0,59.0,69.0,80.0,74.0,79.0,66.0,68.0,72.0,72.0,74.0,75.0,48.0,36.0,12.0,13.0,7.0,14.0,11.0,€4M,Midfielder,26-30
S. Vittor,29,Argentina,72,73,2700000.0,14000.0,1818,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RCB,5.0,0,Racing Club,"Dec 31, 2018",6'2,190lbs,65+2,65+2,65+2,61+2,63+2,63+2,63+2,61+2,62+2,62+2,62+2,63+2,65+2,65+2,65+2,63+2,67+2,69+2,69+2,69+2,67+2,67+2,71+2,71+2,71+2,67+2,59.0,52.0,75.0,71.0,55.0,66.0,48.0,51.0,68.0,67.0,58.0,56.0,52.0,69.0,37.0,75.0,48.0,73.0,86.0,65.0,72.0,67.0,61.0,51.0,62.0,61.0,71.0,72.0,70.0,9.0,13.0,14.0,9.0,16.0,0,Defender,26-30
R. Noir,31,Argentina,72,72,2700000.0,15000.0,1889,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,22.0,0,Racing Club,"Jun 30, 2019",5'9,143lbs,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,66+2,66+2,66+2,71+2,61+2,58+2,58+2,58+2,61+2,59+2,54+2,54+2,54+2,59+2,71.0,70.0,66.0,67.0,66.0,72.0,72.0,47.0,61.0,68.0,83.0,82.0,79.0,69.0,78.0,71.0,69.0,78.0,71.0,69.0,65.0,57.0,70.0,69.0,61.0,68.0,33.0,38.0,41.0,8.0,10.0,10.0,6.0,12.0,0,Midfielder,31-35
A. González,24,Argentina,72,77,4200000.0,11000.0,1763,Right,1.0,3.0,3.0,High/ High,Normal,No,RW,8.0,"Nov 16, 2014",0,2023,5'7,154lbs,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,71+2,65+2,65+2,65+2,71+2,59+2,55+2,55+2,55+2,59+2,56+2,48+2,48+2,48+2,56+2,64.0,69.0,46.0,68.0,44.0,76.0,51.0,38.0,60.0,70.0,84.0,83.0,84.0,68.0,75.0,73.0,57.0,73.0,61.0,57.0,48.0,47.0,75.0,67.0,52.0,64.0,44.0,38.0,31.0,9.0,10.0,15.0,10.0,16.0,€6.3M,Attacker,22-25
E. Ponce,21,Argentina,72,80,4700000.0,1000.0,1787,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,22.0,"Sep 2, 2015",0,2020,5'10,172lbs,70+2,70+2,70+2,68+2,68+2,68+2,68+2,68+2,65+2,65+2,65+2,67+2,59+2,59+2,59+2,67+2,54+2,49+2,49+2,49+2,54+2,52+2,48+2,48+2,48+2,52+2,59.0,74.0,69.0,57.0,59.0,74.0,68.0,57.0,47.0,69.0,77.0,76.0,75.0,73.0,76.0,76.0,79.0,78.0,69.0,59.0,43.0,29.0,67.0,56.0,66.0,64.0,49.0,30.0,28.0,12.0,16.0,7.0,7.0,6.0,€11.2M,Attacker,16-21
M. Torsiglieri,30,Argentina,72,72,2300000.0,11000.0,1620,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LCB,18.0,0,Rosario Central,"Jun 30, 2019",6'3,170lbs,51+2,51+2,51+2,47+2,48+2,48+2,48+2,47+2,49+2,49+2,49+2,50+2,56+2,56+2,56+2,50+2,60+2,66+2,66+2,66+2,60+2,61+2,70+2,70+2,70+2,61+2,59.0,39.0,74.0,60.0,47.0,45.0,61.0,55.0,64.0,51.0,33.0,34.0,38.0,64.0,33.0,58.0,43.0,59.0,94.0,35.0,76.0,70.0,40.0,54.0,61.0,63.0,75.0,70.0,71.0,9.0,14.0,10.0,14.0,10.0,0,Defender,26-30
E. Unsain,23,Argentina,72,79,3200000.0,6000.0,1181,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,22.0,"Mar 3, 2017",0,2020,6'2,183lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,14.0,15.0,35.0,18.0,21.0,20.0,17.0,24.0,25.0,48.0,42.0,52.0,67.0,53.0,22.0,62.0,35.0,63.0,12.0,17.0,20.0,9.0,42.0,22.0,36.0,15.0,19.0,20.0,78.0,66.0,74.0,62.0,77.0,€5.5M,Goalkeeper,22-25
G. Núñez,30,Argentina,72,72,2900000.0,9000.0,1833,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,10.0,"Jul 6, 2017",0,2022,5'11,179lbs,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,67+2,67+2,67+2,70+2,59+2,57+2,57+2,57+2,59+2,56+2,50+2,50+2,50+2,56+2,68.0,66.0,37.0,71.0,57.0,73.0,70.0,69.0,69.0,69.0,75.0,79.0,76.0,69.0,54.0,74.0,74.0,74.0,81.0,70.0,42.0,48.0,66.0,70.0,71.0,67.0,40.0,38.0,34.0,10.0,6.0,16.0,8.0,9.0,€4.4M,Midfielder,26-30
L. Suárez,22,Argentina,72,80,4600000.0,18000.0,1729,Left,1.0,3.0,4.0,Medium/ Low,Lean,No,RM,32.0,0,Villarreal CF,"Jun 30, 2019",5'6,132lbs,67+2,67+2,67+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,71+2,64+2,64+2,64+2,71+2,47+2,45+2,45+2,45+2,47+2,43+2,34+2,34+2,34+2,43+2,75.0,74.0,54.0,74.0,59.0,77.0,76.0,70.0,70.0,76.0,72.0,65.0,88.0,66.0,91.0,65.0,74.0,38.0,32.0,70.0,36.0,15.0,68.0,73.0,62.0,68.0,23.0,22.0,11.0,11.0,14.0,6.0,15.0,7.0,0,Midfielder,22-25
J. Galván,26,Argentina,72,75,3200000.0,9000.0,1797,Right,1.0,3.0,2.0,Low/ High,Normal,No,CB,8.0,"Jul 24, 2017",0,2020,5'10,152lbs,61+2,61+2,61+2,58+2,58+2,58+2,58+2,58+2,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,66+2,66+2,66+2,66+2,66+2,67+2,71+2,71+2,71+2,67+2,57.0,58.0,80.0,61.0,50.0,56.0,52.0,37.0,58.0,55.0,63.0,68.0,62.0,66.0,61.0,56.0,88.0,84.0,79.0,54.0,72.0,77.0,57.0,50.0,49.0,53.0,69.0,70.0,62.0,7.0,8.0,7.0,13.0,11.0,€5.1M,Defender,26-30
A. Farías,30,Argentina,72,72,2300000.0,4000.0,1786,Right,1.0,4.0,2.0,Medium/ High,Lean,No,RCM,28.0,"Jul 1, 2018",0,2023,5'10,154lbs,56+2,56+2,56+2,57+2,58+2,58+2,58+2,57+2,60+2,60+2,60+2,59+2,64+2,64+2,64+2,59+2,66+2,70+2,70+2,70+2,66+2,66+2,70+2,70+2,70+2,66+2,47.0,49.0,50.0,68.0,45.0,60.0,54.0,44.0,64.0,66.0,55.0,57.0,60.0,68.0,61.0,58.0,70.0,79.0,73.0,54.0,82.0,73.0,45.0,60.0,59.0,58.0,75.0,74.0,69.0,10.0,15.0,11.0,16.0,15.0,€3.1M,Midfielder,26-30
E. Martínez,25,Argentina,72,77,3000000.0,40000.0,1263,Right,1.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,26.0,"Jul 1, 2010",0,2020,6'4,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,16.0,26.0,27.0,23.0,13.0,22.0,20.0,46.0,26.0,59.0,57.0,49.0,64.0,49.0,18.0,60.0,14.0,70.0,16.0,37.0,13.0,12.0,50.0,42.0,53.0,11.0,20.0,20.0,73.0,69.0,75.0,70.0,74.0,€5.8M,Goalkeeper,22-25
L. Abecasis,28,Argentina,72,72,2500000.0,11000.0,1904,Right,1.0,3.0,3.0,High/ Low,Normal,No,RB,29.0,"Jan 1, 2016",0,2019,5'9,161lbs,62+2,62+2,62+2,68+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,70+2,66+2,66+2,66+2,70+2,72+2,68+2,68+2,68+2,72+2,71+2,67+2,67+2,67+2,71+2,74.0,37.0,57.0,64.0,48.0,74.0,73.0,41.0,59.0,68.0,90.0,81.0,75.0,75.0,73.0,75.0,63.0,80.0,64.0,45.0,77.0,68.0,67.0,71.0,48.0,69.0,66.0,68.0,70.0,9.0,11.0,12.0,6.0,15.0,€3.6M,Defender,26-30
A. Bouzat,24,Argentina,72,78,4300000.0,11000.0,1824,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,RW,10.0,"Dec 27, 2017",0,2019,5'7,159lbs,67+2,67+2,67+2,71+2,70+2,70+2,70+2,71+2,69+2,69+2,69+2,71+2,65+2,65+2,65+2,71+2,61+2,57+2,57+2,57+2,61+2,58+2,51+2,51+2,51+2,58+2,68.0,64.0,57.0,68.0,56.0,77.0,50.0,44.0,56.0,75.0,83.0,81.0,82.0,68.0,71.0,65.0,74.0,85.0,63.0,61.0,64.0,48.0,66.0,65.0,63.0,65.0,41.0,38.0,34.0,9.0,15.0,13.0,7.0,13.0,€7.2M,Attacker,22-25
A. Rojas,32,Argentina,72,72,2400000.0,15000.0,1982,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LDM,5.0,"Jul 23, 2018",0,2020,5'9,181lbs,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,68+2,69+2,69+2,69+2,68+2,67+2,67+2,67+2,67+2,67+2,74.0,66.0,67.0,71.0,71.0,69.0,70.0,65.0,68.0,75.0,62.0,68.0,68.0,71.0,69.0,74.0,71.0,72.0,71.0,73.0,71.0,67.0,72.0,72.0,66.0,71.0,71.0,64.0,57.0,6.0,10.0,14.0,9.0,8.0,€3.5M,Midfielder,31-35
L. Aued,31,Argentina,72,72,2700000.0,8000.0,1860,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LCM,11.0,"Jul 1, 2017",0,2019,6'0,179lbs,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,68+2,68+2,68+2,68+2,71+2,71+2,71+2,68+2,67+2,69+2,69+2,69+2,67+2,65+2,64+2,64+2,64+2,65+2,69.0,52.0,57.0,74.0,59.0,72.0,65.0,66.0,74.0,73.0,54.0,54.0,61.0,73.0,56.0,65.0,57.0,77.0,80.0,63.0,60.0,68.0,69.0,71.0,67.0,57.0,59.0,62.0,60.0,8.0,6.0,15.0,7.0,7.0,€3.7M,Midfielder,31-35
A. Castro,23,Argentina,72,78,4300000.0,13000.0,1918,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,LM,14.0,"Jul 13, 2017",0,2021,6'0,157lbs,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,70+2,70+2,67+2,66+2,66+2,66+2,67+2,66+2,63+2,63+2,63+2,66+2,68.0,67.0,66.0,71.0,52.0,72.0,61.0,63.0,69.0,71.0,75.0,73.0,80.0,67.0,68.0,65.0,67.0,71.0,67.0,77.0,47.0,72.0,71.0,71.0,55.0,66.0,58.0,61.0,55.0,8.0,14.0,16.0,7.0,13.0,€7.2M,Midfielder,22-25
J. Fernández,30,Argentina,72,72,2900000.0,12000.0,2016,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,11.0,"Jan 9, 2015",0,2018,5'7,148lbs,67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,70+2,68+2,68+2,68+2,70+2,71+2,67+2,67+2,67+2,71+2,71+2,66+2,66+2,66+2,71+2,71.0,62.0,65.0,60.0,52.0,69.0,69.0,68.0,65.0,70.0,87.0,84.0,85.0,73.0,83.0,74.0,81.0,85.0,54.0,74.0,69.0,75.0,66.0,71.0,55.0,69.0,66.0,65.0,62.0,10.0,13.0,9.0,15.0,9.0,€4.4M,Midfielder,26-30
L. Boyé,22,Argentina,72,81,4900000.0,1000.0,1819,Right,1.0,2.0,3.0,High/ High,Normal,No,LM,31.0,"Jul 1, 2016",0,2020,5'11,176lbs,70+2,70+2,70+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,56+2,56+2,56+2,56+2,56+2,53+2,53+2,53+2,53+2,53+2,57.0,66.0,69.0,74.0,65.0,80.0,65.0,36.0,52.0,81.0,75.0,70.0,71.0,65.0,69.0,71.0,69.0,68.0,78.0,63.0,70.0,30.0,68.0,71.0,66.0,68.0,50.0,36.0,30.0,14.0,7.0,11.0,15.0,7.0,€11.6M,Midfielder,22-25
F. Quignon,25,Argentina,72,77,4099999.9999999995,13000.0,1880,Left,1.0,3.0,3.0,High/ Low,Normal,No,LCM,19.0,"Jul 26, 2018",0,2021,5'10,165lbs,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,71+2,71+2,71+2,71+2,71+2,71+2,69+2,69+2,69+2,71+2,66.0,51.0,61.0,78.0,45.0,67.0,59.0,45.0,67.0,71.0,72.0,71.0,68.0,72.0,62.0,63.0,59.0,81.0,73.0,61.0,61.0,68.0,64.0,75.0,53.0,55.0,69.0,72.0,73.0,14.0,7.0,15.0,7.0,10.0,€6.4M,Midfielder,22-25
L. Sigali,31,Argentina,72,72,2100000.0,14000.0,1518,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,30.0,"Jan 19, 2018",0,2023,5'11,159lbs,48+2,48+2,48+2,43+2,44+2,44+2,44+2,43+2,42+2,42+2,42+2,44+2,45+2,45+2,45+2,44+2,58+2,59+2,59+2,59+2,58+2,62+2,71+2,71+2,71+2,62+2,30.0,29.0,79.0,40.0,29.0,34.0,31.0,32.0,36.0,58.0,67.0,63.0,52.0,66.0,61.0,45.0,89.0,52.0,74.0,26.0,67.0,70.0,34.0,32.0,42.0,61.0,73.0,76.0,74.0,11.0,8.0,10.0,15.0,13.0,€3.1M,Defender,31-35
G. Hauche,31,Argentina,72,72,2800000.0,4000.0,1950,Right,1.0,3.0,4.0,High/ Medium,Normal,No,LM,9.0,"Jul 11, 2018",0,2019,5'6,161lbs,70+2,70+2,70+2,74+2,72+2,72+2,72+2,74+2,72+2,72+2,72+2,73+2,66+2,66+2,66+2,73+2,60+2,57+2,57+2,57+2,60+2,57+2,53+2,53+2,53+2,57+2,70.0,69.0,58.0,70.0,61.0,74.0,67.0,73.0,64.0,75.0,89.0,89.0,89.0,72.0,75.0,73.0,77.0,73.0,61.0,67.0,80.0,21.0,69.0,68.0,77.0,71.0,55.0,46.0,33.0,11.0,11.0,11.0,11.0,11.0,€3.9M,Midfielder,31-35
D. Morales,31,Argentina,72,72,2700000.0,11000.0,1805,Right,1.0,3.0,4.0,Medium/ Low,Normal,No,CAM,11.0,"Jan 25, 2018",0,2019,5'8,152lbs,65+2,65+2,65+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,53+2,53+2,53+2,53+2,53+2,49+2,44+2,44+2,44+2,49+2,65.0,59.0,37.0,67.0,69.0,81.0,79.0,76.0,65.0,79.0,74.0,66.0,68.0,69.0,74.0,67.0,57.0,64.0,69.0,63.0,71.0,26.0,67.0,76.0,70.0,73.0,29.0,36.0,24.0,13.0,10.0,11.0,10.0,14.0,€4.1M,Midfielder,31-35
