Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
G. Sara,30,Argentina,72,72,2000000.0,10000.0,1192,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Aug 3, 2018",0,2021,6.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,23.0,29.0,19.0,20.0,24.0,21.0,23.0,17.0,41.0,44.0,30.0,71.0,53.0,23.0,72.0,28.0,70.0,17.0,23.0,24.0,15.0,45.0,30.0,36.0,15.0,12.0,16.0,72.0,70.0,73.0,69.0,74.0,€3M
F. Fontanini,28,Argentina,72,73,2800000.0,13000.0,1577,Right,1.0,2.0,2.0,Medium/ Medium,Stocky,No,LCB,24.0,"Aug 19, 2018",0,2023,5.11,176.0,50.0,50.0,50.0,44.0,46.0,46.0,46.0,44.0,46.0,46.0,46.0,47.0,53.0,53.0,53.0,47.0,58.0,64.0,64.0,64.0,58.0,60.0,70.0,70.0,70.0,60.0,34.0,34.0,78.0,62.0,46.0,49.0,32.0,32.0,59.0,50.0,32.0,49.0,58.0,62.0,60.0,56.0,90.0,71.0,80.0,40.0,71.0,65.0,33.0,32.0,42.0,53.0,71.0,78.0,63.0,7.0,13.0,10.0,9.0,9.0,€4.5M
C. Riaño,29,Argentina,72,72,3100000.0,12000.0,1720,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,ST,19.0,"Jul 1, 2016",0,2023,5.1,165.0,71.0,71.0,71.0,68.0,69.0,69.0,69.0,68.0,68.0,68.0,68.0,68.0,62.0,62.0,62.0,68.0,48.0,46.0,46.0,46.0,48.0,45.0,40.0,40.0,40.0,45.0,57.0,69.0,77.0,67.0,73.0,70.0,55.0,34.0,63.0,71.0,77.0,77.0,75.0,68.0,73.0,73.0,58.0,70.0,74.0,67.0,44.0,16.0,68.0,66.0,70.0,58.0,19.0,16.0,15.0,11.0,13.0,10.0,13.0,11.0,€5.3M
G. Giménez,26,Argentina,72,73,3600000.0,11000.0,1900,Left,1.0,3.0,4.0,Medium/ Medium,Normal,No,RCM,30.0,"Jul 24, 2018",0,2021,6.0,176.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,70.0,70.0,70.0,69.0,71.0,71.0,71.0,69.0,66.0,69.0,69.0,69.0,66.0,65.0,65.0,65.0,65.0,65.0,70.0,62.0,63.0,75.0,58.0,75.0,65.0,63.0,74.0,74.0,55.0,62.0,64.0,69.0,65.0,72.0,44.0,75.0,85.0,66.0,65.0,64.0,65.0,72.0,55.0,72.0,65.0,63.0,53.0,13.0,16.0,8.0,12.0,13.0,€5.7M
L. Martínez,20,Argentina,72,80,4000000.0,7000.0,1646,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,RCB,24.0,"Jul 23, 2018",0,2021,5.9,154.0,52.0,52.0,52.0,55.0,56.0,56.0,56.0,55.0,59.0,59.0,59.0,59.0,65.0,65.0,65.0,59.0,64.0,70.0,70.0,70.0,64.0,66.0,70.0,70.0,70.0,66.0,32.0,26.0,65.0,70.0,29.0,64.0,32.0,30.0,72.0,67.0,61.0,58.0,54.0,67.0,74.0,40.0,71.0,65.0,65.0,24.0,67.0,75.0,56.0,64.0,42.0,65.0,73.0,75.0,73.0,6.0,14.0,13.0,14.0,8.0,€6.8M
B. Sarmiento,28,Argentina,72,72,3100000.0,14000.0,1794,Right,1.0,3.0,3.0,High/ Low,Stocky,No,CAM,10.0,"Jul 1, 2017",0,2021,5.7,146.0,67.0,67.0,67.0,72.0,70.0,70.0,70.0,72.0,71.0,71.0,71.0,70.0,64.0,64.0,64.0,70.0,53.0,49.0,49.0,49.0,53.0,49.0,39.0,39.0,39.0,49.0,70.0,67.0,46.0,71.0,65.0,73.0,72.0,74.0,65.0,71.0,82.0,83.0,93.0,68.0,93.0,69.0,53.0,54.0,57.0,67.0,41.0,42.0,67.0,70.0,68.0,70.0,18.0,22.0,19.0,7.0,15.0,14.0,12.0,6.0,€4.7M
L. Miranda,24,Argentina,72,78,3600000.0,8000.0,1958,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,CDM,10.0,"Jul 25, 2016",0,2023,5.8,154.0,66.0,66.0,66.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,71.0,70.0,70.0,70.0,71.0,70.0,65.0,65.0,65.0,70.0,66.0,59.0,58.0,82.0,45.0,70.0,66.0,67.0,73.0,74.0,79.0,79.0,81.0,68.0,82.0,68.0,53.0,84.0,60.0,70.0,70.0,69.0,67.0,65.0,54.0,69.0,63.0,62.0,65.0,14.0,11.0,15.0,9.0,10.0,€6.2M
L. Lollo,31,Argentina,72,72,2100000.0,15000.0,1431,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,6.0,"Jul 1, 2016",0,2020,6.0,187.0,45.0,45.0,45.0,40.0,42.0,42.0,42.0,40.0,42.0,42.0,42.0,41.0,46.0,46.0,46.0,41.0,54.0,60.0,60.0,60.0,54.0,57.0,70.0,70.0,70.0,57.0,34.0,25.0,76.0,60.0,28.0,37.0,27.0,29.0,32.0,55.0,34.0,30.0,40.0,66.0,47.0,42.0,90.0,40.0,82.0,25.0,71.0,66.0,33.0,30.0,67.0,68.0,75.0,73.0,68.0,11.0,11.0,8.0,9.0,10.0,€2.9M
A. Cubas,22,Argentina,72,79,3700000.0,10000.0,1829,Right,1.0,2.0,3.0,Low/ High,Normal,No,RCM,8.0,"Jul 1, 2018",0,2021,5.7,132.0,55.0,55.0,55.0,62.0,61.0,61.0,61.0,62.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,64.0,71.0,70.0,70.0,70.0,71.0,71.0,67.0,67.0,67.0,71.0,58.0,35.0,55.0,75.0,33.0,63.0,43.0,40.0,64.0,69.0,76.0,66.0,89.0,70.0,90.0,59.0,78.0,86.0,33.0,62.0,75.0,72.0,51.0,61.0,51.0,70.0,73.0,74.0,76.0,9.0,12.0,11.0,13.0,7.0,€6.4M
R. Delgado,28,Argentina,72,72,2500000.0,10000.0,1959,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,LB,33.0,"Feb 9, 2017",0,2023,5.9,172.0,65.0,65.0,65.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,70.0,69.0,69.0,69.0,70.0,71.0,69.0,69.0,69.0,71.0,71.0,70.0,70.0,70.0,71.0,80.0,42.0,76.0,69.0,21.0,76.0,68.0,70.0,69.0,69.0,70.0,72.0,60.0,70.0,67.0,78.0,75.0,77.0,70.0,74.0,75.0,68.0,68.0,70.0,63.0,66.0,71.0,68.0,69.0,9.0,13.0,7.0,14.0,11.0,€3.7M
V. Figueroa,34,Argentina,72,72,1600000.0,14000.0,1894,Right,1.0,3.0,3.0,High/ Medium,Lean,No,LM,16.0,"Jul 16, 2011",0,2020,5.6,139.0,64.0,64.0,64.0,70.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,69.0,70.0,62.0,61.0,61.0,61.0,62.0,59.0,52.0,52.0,52.0,59.0,65.0,65.0,42.0,71.0,64.0,70.0,75.0,70.0,75.0,71.0,82.0,76.0,79.0,70.0,88.0,73.0,87.0,75.0,34.0,70.0,74.0,58.0,64.0,72.0,34.0,73.0,40.0,49.0,38.0,6.0,16.0,13.0,12.0,16.0,€2.4M
J. Carrizo,34,Argentina,72,72,1300000.0,22000.0,1201,Right,2.0,3.0,1.0,Medium/ Medium,Normal,No,GK,22.0,"Jul 1, 2017",0,2019,6.2,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,12.0,33.0,11.0,13.0,11.0,13.0,32.0,24.0,59.0,48.0,56.0,68.0,60.0,23.0,68.0,31.0,65.0,11.0,25.0,20.0,15.0,59.0,22.0,52.0,18.0,12.0,11.0,74.0,68.0,72.0,72.0,73.0,€2.1M
C. Menéndez,30,Argentina,72,72,3000000.0,8000.0,1745,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,11.0,"Jun 20, 2017",0,2023,6.1,176.0,71.0,71.0,71.0,67.0,70.0,70.0,70.0,67.0,69.0,69.0,69.0,66.0,64.0,64.0,64.0,66.0,52.0,53.0,53.0,53.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,72.0,77.0,67.0,51.0,64.0,51.0,47.0,56.0,69.0,65.0,65.0,60.0,74.0,50.0,74.0,75.0,64.0,80.0,70.0,56.0,47.0,75.0,76.0,72.0,74.0,32.0,21.0,30.0,14.0,12.0,9.0,13.0,7.0,€5M
M. Valenzuela,19,Argentina,71,81,3200000.0,5000.0,1831,Left,1.0,2.0,3.0,High/ High,Normal,No,LB,19.0,0,Newell's Old Boys,"Dec 31, 2018",5.6,146.0,56.0,56.0,56.0,63.0,60.0,60.0,60.0,63.0,62.0,62.0,62.0,64.0,63.0,63.0,63.0,64.0,69.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,69.0,67.0,33.0,53.0,65.0,33.0,67.0,62.0,38.0,54.0,65.0,78.0,74.0,80.0,67.0,83.0,56.0,73.0,76.0,62.0,47.0,74.0,68.0,58.0,67.0,54.0,62.0,70.0,73.0,71.0,15.0,14.0,10.0,15.0,9.0,0
I. Rossi,24,Argentina,71,77,2800000.0,11000.0,1802,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,LCM,15.0,0,River Plate,"Jun 30, 2019",6.0,168.0,56.0,56.0,56.0,61.0,60.0,60.0,60.0,61.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0,63.0,68.0,70.0,70.0,70.0,68.0,68.0,69.0,69.0,69.0,68.0,55.0,44.0,39.0,66.0,44.0,64.0,51.0,41.0,64.0,68.0,73.0,73.0,70.0,60.0,69.0,58.0,59.0,73.0,74.0,62.0,83.0,72.0,52.0,66.0,43.0,62.0,71.0,77.0,75.0,7.0,12.0,13.0,10.0,14.0,0
G. Bettini,25,Argentina,71,74,2400000.0,9000.0,1739,Right,1.0,3.0,2.0,High/ Medium,Lean,No,RB,4.0,0,Club Atlético Banfield,"Jun 30, 2019",5.7,163.0,58.0,58.0,58.0,64.0,62.0,62.0,62.0,64.0,64.0,64.0,64.0,66.0,65.0,65.0,65.0,66.0,70.0,67.0,67.0,67.0,70.0,70.0,65.0,65.0,65.0,70.0,75.0,41.0,66.0,69.0,30.0,61.0,41.0,31.0,55.0,71.0,77.0,72.0,71.0,65.0,64.0,50.0,54.0,84.0,64.0,41.0,71.0,65.0,59.0,73.0,33.0,66.0,50.0,75.0,72.0,13.0,16.0,11.0,7.0,12.0,0
E. Cecchini,23,Argentina,71,80,3200000.0,6000.0,1858,Right,1.0,2.0,3.0,High/ Medium,Lean,No,CDM,5.0,0,Málaga CF,"Jun 30, 2019",5.1,172.0,66.0,66.0,66.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,68.0,69.0,69.0,69.0,69.0,69.0,69.0,68.0,68.0,68.0,69.0,63.0,60.0,63.0,70.0,39.0,70.0,54.0,39.0,68.0,71.0,71.0,74.0,75.0,66.0,60.0,73.0,61.0,74.0,63.0,74.0,54.0,73.0,64.0,66.0,38.0,56.0,76.0,72.0,65.0,16.0,15.0,6.0,16.0,9.0,0
V. Aguilera,29,Argentina,71,71,1800000.0,33000.0,1677,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,LCB,19.0,"Jan 1, 2018",0,2018,6.2,194.0,57.0,57.0,57.0,51.0,55.0,55.0,55.0,51.0,54.0,54.0,54.0,53.0,58.0,58.0,58.0,53.0,61.0,65.0,65.0,65.0,61.0,63.0,69.0,69.0,69.0,63.0,37.0,40.0,71.0,60.0,33.0,52.0,59.0,69.0,57.0,60.0,45.0,59.0,33.0,67.0,32.0,67.0,55.0,67.0,81.0,56.0,65.0,70.0,55.0,47.0,64.0,58.0,71.0,73.0,71.0,8.0,16.0,13.0,16.0,8.0,€3.1M
L. Albertengo,27,Argentina,71,72,2800000.0,14000.0,1749,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,ST,7.0,0,Independiente,"Jun 30, 2019",5.1,161.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,64.0,64.0,64.0,69.0,51.0,50.0,50.0,50.0,51.0,48.0,43.0,43.0,43.0,48.0,66.0,70.0,69.0,69.0,68.0,69.0,59.0,37.0,61.0,71.0,71.0,71.0,73.0,71.0,63.0,66.0,60.0,72.0,71.0,66.0,66.0,26.0,72.0,69.0,69.0,68.0,20.0,21.0,23.0,6.0,13.0,13.0,13.0,15.0,0
M. Pavone,36,Argentina,71,71,850000.0,9000.0,1770,Right,2.0,3.0,2.0,High/ Low,Normal,No,ST,16.0,"Jul 1, 2017",0,2019,5.11,179.0,70.0,70.0,70.0,62.0,65.0,65.0,65.0,62.0,63.0,63.0,63.0,61.0,59.0,59.0,59.0,61.0,46.0,49.0,49.0,49.0,46.0,44.0,48.0,48.0,48.0,44.0,50.0,73.0,76.0,62.0,70.0,57.0,52.0,64.0,50.0,70.0,54.0,49.0,55.0,66.0,75.0,76.0,87.0,72.0,89.0,80.0,77.0,22.0,75.0,56.0,74.0,77.0,30.0,27.0,21.0,8.0,12.0,12.0,15.0,14.0,€1.3M
N. Fernández,39,Argentina,71,71,160000.0,4000.0,1154,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Aug 1, 2014",0,2023,6.5,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,23.0,15.0,11.0,19.0,15.0,19.0,22.0,15.0,42.0,44.0,58.0,63.0,48.0,23.0,58.0,37.0,78.0,10.0,36.0,28.0,12.0,27.0,24.0,60.0,18.0,15.0,13.0,66.0,72.0,62.0,79.0,70.0,€240K
G. Fernández,34,Argentina,71,71,1200000.0,11000.0,1833,Right,1.0,4.0,3.0,Medium/ Low,Normal,No,CAM,10.0,"Aug 9, 2017",0,2019,5.7,154.0,67.0,67.0,67.0,68.0,69.0,69.0,69.0,68.0,70.0,70.0,70.0,67.0,65.0,65.0,65.0,67.0,54.0,56.0,56.0,56.0,54.0,52.0,51.0,51.0,51.0,52.0,57.0,67.0,66.0,74.0,67.0,69.0,72.0,73.0,72.0,71.0,69.0,69.0,71.0,60.0,70.0,70.0,70.0,54.0,58.0,69.0,56.0,31.0,72.0,73.0,65.0,71.0,69.0,35.0,29.0,6.0,14.0,16.0,10.0,9.0,€1.8M
R. Carrera,26,Argentina,71,72,2800000.0,4000.0,1833,Right,1.0,4.0,3.0,Medium/ Medium,Stocky,No,RM,20.0,"Jan 18, 2018",0,2019,6.0,159.0,66.0,66.0,66.0,70.0,69.0,69.0,69.0,70.0,68.0,68.0,68.0,70.0,64.0,64.0,64.0,70.0,60.0,55.0,55.0,55.0,60.0,57.0,51.0,51.0,51.0,57.0,71.0,65.0,48.0,59.0,58.0,71.0,52.0,56.0,59.0,72.0,83.0,82.0,70.0,69.0,63.0,64.0,91.0,77.0,73.0,66.0,52.0,45.0,69.0,70.0,62.0,63.0,41.0,41.0,39.0,14.0,16.0,15.0,8.0,12.0,€4M
F. Barrientos,26,Argentina,71,72,2700000.0,12000.0,1880,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,8.0,"Jul 1, 2011",0,2021,5.9,154.0,61.0,61.0,61.0,66.0,65.0,65.0,65.0,66.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,67.0,68.0,69.0,69.0,69.0,68.0,66.0,65.0,65.0,65.0,66.0,71.0,42.0,49.0,74.0,42.0,68.0,63.0,58.0,72.0,70.0,68.0,65.0,74.0,67.0,76.0,75.0,74.0,74.0,69.0,72.0,67.0,64.0,63.0,70.0,50.0,63.0,69.0,69.0,61.0,8.0,10.0,9.0,9.0,8.0,€4.3M
M. Caire,29,Argentina,71,71,1800000.0,10000.0,1817,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,RB,32.0,"Aug 24, 2017",0,2019,5.1,154.0,56.0,56.0,56.0,60.0,59.0,59.0,59.0,60.0,59.0,59.0,59.0,63.0,61.0,61.0,61.0,63.0,69.0,65.0,65.0,65.0,69.0,70.0,68.0,68.0,68.0,70.0,61.0,28.0,78.0,53.0,42.0,68.0,61.0,41.0,57.0,63.0,82.0,84.0,75.0,60.0,77.0,51.0,91.0,90.0,63.0,44.0,66.0,73.0,58.0,64.0,35.0,61.0,58.0,70.0,76.0,15.0,7.0,13.0,6.0,7.0,€2.7M
G. Lux,36,Argentina,71,71,325000.0,7000.0,1124,Right,2.0,2.0,1.0,Medium/ Medium,Normal,No,GK,14.0,"Jun 27, 2017",0,2020,6.1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,13.0,12.0,12.0,11.0,13.0,12.0,29.0,35.0,29.0,32.0,38.0,67.0,55.0,12.0,68.0,43.0,71.0,11.0,45.0,17.0,11.0,49.0,12.0,43.0,20.0,13.0,14.0,70.0,67.0,75.0,71.0,72.0,€455K
N. González,20,Argentina,71,83,4300000.0,17000.0,1724,Left,1.0,3.0,4.0,High/ Medium,Lean,No,LCM,22.0,"Jul 10, 2018",0,2023,5.11,148.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,70.0,62.0,62.0,62.0,70.0,56.0,51.0,51.0,51.0,56.0,53.0,46.0,46.0,46.0,53.0,65.0,73.0,60.0,62.0,48.0,77.0,56.0,42.0,50.0,74.0,79.0,79.0,77.0,68.0,74.0,70.0,67.0,69.0,59.0,52.0,54.0,35.0,74.0,65.0,58.0,73.0,25.0,39.0,35.0,10.0,6.0,9.0,5.0,8.0,€8.1M
C. Lucchetti,40,Argentina,71,71,160000.0,4000.0,1302,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 25, 2012",0,2019,6.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,23.0,34.0,18.0,24.0,27.0,30.0,32.0,35.0,40.0,45.0,44.0,69.0,45.0,40.0,62.0,35.0,55.0,16.0,45.0,17.0,16.0,51.0,54.0,41.0,21.0,22.0,13.0,71.0,68.0,75.0,64.0,75.0,€240K
G. Peñalba,33,Argentina,71,71,1400000.0,8000.0,1884,Right,1.0,3.0,3.0,Medium/ Medium,Stocky,No,CM,22.0,"Jan 1, 2018",0,2019,6.4,198.0,66.0,66.0,66.0,65.0,66.0,66.0,66.0,65.0,68.0,68.0,68.0,66.0,70.0,70.0,70.0,66.0,65.0,70.0,70.0,70.0,65.0,64.0,69.0,69.0,69.0,64.0,67.0,64.0,66.0,72.0,61.0,69.0,67.0,64.0,73.0,71.0,50.0,51.0,52.0,68.0,52.0,66.0,50.0,61.0,90.0,68.0,76.0,71.0,66.0,74.0,74.0,74.0,64.0,72.0,59.0,7.0,14.0,6.0,7.0,12.0,€2.2M
R. Aliendro,27,Argentina,71,72,2200000.0,8000.0,1988,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LDM,29.0,"Jul 1, 2017",0,2021,5.1,150.0,71.0,71.0,71.0,70.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,70.0,70.0,71.0,60.0,75.0,72.0,71.0,63.0,72.0,55.0,47.0,64.0,71.0,80.0,79.0,75.0,70.0,75.0,72.0,81.0,81.0,67.0,66.0,76.0,71.0,68.0,64.0,52.0,66.0,72.0,67.0,68.0,6.0,12.0,10.0,13.0,13.0,€3.5M
L. Di Plácido,24,Argentina,71,75,2600000.0,9000.0,1810,Right,1.0,2.0,3.0,Medium/ Medium,Lean,No,RM,26.0,"Aug 27, 2017",0,2020,5.9,159.0,58.0,58.0,58.0,66.0,64.0,64.0,64.0,66.0,65.0,65.0,65.0,68.0,64.0,64.0,64.0,68.0,70.0,65.0,65.0,65.0,70.0,69.0,64.0,64.0,64.0,69.0,72.0,28.0,51.0,65.0,54.0,76.0,41.0,33.0,55.0,68.0,87.0,82.0,71.0,66.0,76.0,65.0,64.0,77.0,60.0,57.0,67.0,62.0,62.0,68.0,45.0,59.0,63.0,69.0,72.0,10.0,16.0,10.0,11.0,7.0,€4M
G. Verón,28,Argentina,71,71,2400000.0,14000.0,1788,Right,1.0,3.0,3.0,High/ Low,Normal,No,RM,30.0,"Feb 7, 2018",0,2021,5.1,168.0,68.0,68.0,68.0,71.0,70.0,70.0,70.0,71.0,69.0,69.0,69.0,70.0,63.0,63.0,63.0,70.0,57.0,52.0,52.0,52.0,57.0,54.0,46.0,46.0,46.0,54.0,69.0,66.0,55.0,67.0,71.0,71.0,48.0,66.0,58.0,69.0,85.0,87.0,86.0,71.0,70.0,71.0,46.0,65.0,63.0,64.0,54.0,37.0,68.0,68.0,69.0,64.0,31.0,37.0,31.0,15.0,7.0,9.0,7.0,7.0,€3.4M
E. Muñoz,27,Argentina,71,73,2300000.0,16000.0,1426,Right,1.0,3.0,2.0,Medium/ High,Normal,Yes,CB,19.0,"Aug 8, 2017",0,2020,6.1,172.0,44.0,44.0,44.0,39.0,41.0,41.0,41.0,39.0,42.0,42.0,42.0,43.0,50.0,50.0,50.0,43.0,58.0,63.0,63.0,63.0,58.0,61.0,69.0,69.0,69.0,61.0,30.0,19.0,74.0,60.0,18.0,38.0,29.0,30.0,55.0,54.0,43.0,44.0,41.0,65.0,37.0,57.0,79.0,67.0,78.0,31.0,78.0,69.0,21.0,29.0,21.0,62.0,55.0,77.0,75.0,11.0,11.0,7.0,11.0,12.0,€5M
A. Soto,24,Argentina,71,75,2600000.0,10000.0,1753,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,LB,3.0,"Aug 8, 2017",0,2022,5.1,157.0,52.0,52.0,52.0,61.0,58.0,58.0,58.0,61.0,59.0,59.0,59.0,64.0,60.0,60.0,60.0,64.0,71.0,66.0,66.0,66.0,71.0,70.0,66.0,66.0,66.0,70.0,68.0,33.0,44.0,64.0,37.0,75.0,71.0,60.0,44.0,71.0,74.0,76.0,71.0,66.0,66.0,44.0,73.0,85.0,62.0,34.0,75.0,66.0,41.0,55.0,38.0,61.0,71.0,72.0,73.0,12.0,5.0,6.0,7.0,14.0,€4M
D. Martínez,28,Argentina,71,71,1900000.0,13000.0,1854,Right,1.0,3.0,3.0,High/ Low,Stocky,No,RWB,4.0,0,Independiente,"Jun 30, 2019",5.9,170.0,64.0,64.0,64.0,66.0,65.0,65.0,65.0,66.0,64.0,64.0,64.0,67.0,64.0,64.0,64.0,67.0,70.0,67.0,67.0,67.0,70.0,69.0,67.0,67.0,67.0,69.0,72.0,59.0,55.0,67.0,49.0,67.0,57.0,36.0,59.0,68.0,75.0,74.0,68.0,71.0,69.0,63.0,72.0,73.0,68.0,64.0,68.0,68.0,62.0,54.0,51.0,69.0,72.0,66.0,70.0,11.0,10.0,11.0,15.0,10.0,0
S. Torrico,38,Argentina,71,71,160000.0,6000.0,1124,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,12.0,"Apr 25, 2013",0,2023,6.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,14.0,23.0,18.0,17.0,14.0,21.0,18.0,22.0,48.0,49.0,32.0,69.0,51.0,24.0,60.0,25.0,58.0,12.0,20.0,21.0,13.0,37.0,21.0,36.0,20.0,14.0,15.0,68.0,69.0,70.0,74.0,69.0,€240K
J. Velázquez,27,Argentina,71,73,2300000.0,13000.0,1641,Right,1.0,2.0,2.0,Low/ High,Normal,No,RCB,2.0,"Jul 9, 2018",0,2018,6.0,176.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,62.0,61.0,61.0,61.0,62.0,64.0,69.0,69.0,69.0,64.0,44.0,41.0,73.0,50.0,36.0,50.0,36.0,35.0,48.0,50.0,64.0,71.0,67.0,62.0,50.0,61.0,73.0,70.0,76.0,32.0,72.0,64.0,36.0,48.0,48.0,64.0,73.0,71.0,78.0,15.0,14.0,7.0,15.0,11.0,€4.1M
C. Araujo,36,Argentina,71,71,270000.0,7000.0,1843,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LB,4.0,"Jan 4, 2016",0,2019,5.8,152.0,56.0,56.0,56.0,61.0,60.0,60.0,60.0,61.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0,63.0,69.0,71.0,71.0,71.0,69.0,70.0,71.0,71.0,71.0,70.0,55.0,33.0,58.0,69.0,56.0,76.0,53.0,47.0,66.0,76.0,72.0,59.0,71.0,68.0,66.0,65.0,75.0,70.0,65.0,48.0,68.0,66.0,40.0,59.0,61.0,68.0,78.0,81.0,78.0,16.0,16.0,16.0,8.0,8.0,€405K
E. Videla,30,Argentina,71,71,2200000.0,8000.0,1927,Right,1.0,2.0,3.0,Medium/ High,Normal,No,CM,87.0,"Aug 7, 2018",0,2023,5.9,161.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,70.0,70.0,70.0,68.0,70.0,71.0,71.0,71.0,70.0,69.0,69.0,69.0,69.0,69.0,65.0,60.0,56.0,72.0,62.0,70.0,63.0,43.0,70.0,70.0,67.0,64.0,69.0,77.0,73.0,68.0,74.0,75.0,69.0,66.0,74.0,75.0,62.0,67.0,54.0,67.0,69.0,72.0,68.0,16.0,9.0,7.0,12.0,9.0,€3.2M
P. Ledesma,34,Argentina,71,71,725000.0,9000.0,1856,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,27.0,"Jul 23, 2018",0,2022,5.1,174.0,62.0,62.0,62.0,63.0,64.0,64.0,64.0,63.0,67.0,67.0,67.0,65.0,70.0,70.0,70.0,65.0,65.0,69.0,69.0,69.0,65.0,64.0,66.0,66.0,66.0,64.0,63.0,45.0,64.0,81.0,58.0,66.0,62.0,59.0,74.0,70.0,52.0,49.0,64.0,71.0,65.0,70.0,66.0,69.0,74.0,58.0,76.0,64.0,62.0,74.0,64.0,73.0,60.0,65.0,64.0,10.0,9.0,8.0,11.0,9.0,€1.1M
