Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
M. Sau,30,Italy,73,73,3900000.0,27000.0,1857,Right,2.0,4.0,4.0,High/ Medium,Normal,No,ST,25.0,"Jul 1, 2007",0,2019,5'7,143lbs,71+2,71+2,71+2,76+2,75+2,75+2,75+2,76+2,75+2,75+2,75+2,75+2,67+2,67+2,67+2,75+2,56+2,50+2,50+2,50+2,56+2,52+2,41+2,41+2,41+2,52+2,68.0,69.0,49.0,73.0,77.0,77.0,77.0,70.0,59.0,76.0,87.0,87.0,93.0,80.0,94.0,66.0,73.0,74.0,52.0,64.0,38.0,14.0,83.0,74.0,76.0,78.0,48.0,22.0,22.0,3.0,3.0,3.0,3.0,3.0,€6.6M,Attacker,26-30
D. Dainelli,39,Italy,73,73,270000.0,2000.0,1419,Right,2.0,3.0,2.0,Low/ Medium,Lean,No,CB,3.0,"Jul 16, 2018",0,2019,6'3,172lbs,45+2,45+2,45+2,39+2,42+2,42+2,42+2,39+2,42+2,42+2,42+2,42+2,50+2,50+2,50+2,42+2,56+2,64+2,64+2,64+2,56+2,59+2,72+2,72+2,72+2,59+2,28.0,22.0,73.0,56.0,19.0,52.0,40.0,31.0,64.0,55.0,30.0,33.0,30.0,70.0,34.0,69.0,74.0,32.0,79.0,31.0,69.0,83.0,16.0,25.0,30.0,75.0,73.0,76.0,70.0,6.0,12.0,14.0,13.0,10.0,€419K,Defender,36-40
A. Rosina,34,Italy,73,73,2000000.0,5000.0,1794,Left,2.0,3.0,4.0,Medium/ Medium,Normal,No,RW,10.0,"Aug 18, 2016",0,2020,5'7,152lbs,68+2,68+2,68+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,68+2,68+2,68+2,73+2,52+2,49+2,49+2,49+2,52+2,48+2,35+2,35+2,35+2,48+2,69.0,68.0,50.0,75.0,72.0,74.0,81.0,78.0,73.0,77.0,75.0,71.0,87.0,77.0,91.0,74.0,32.0,72.0,34.0,70.0,48.0,14.0,70.0,75.0,68.0,73.0,17.0,27.0,22.0,13.0,9.0,12.0,10.0,9.0,€3.2M,Attacker,31-35
S. Di Carmine,29,Italy,73,73,4000000.0,5000.0,1751,Right,1.0,3.0,3.0,High/ Low,Normal,No,ST,10.0,0,Perugia,"Jun 30, 2019",6'2,172lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,64+2,64+2,64+2,63+2,56+2,56+2,56+2,63+2,49+2,48+2,48+2,48+2,49+2,47+2,48+2,48+2,48+2,47+2,40.0,75.0,70.0,58.0,63.0,72.0,66.0,62.0,31.0,72.0,74.0,63.0,80.0,65.0,61.0,74.0,69.0,70.0,91.0,65.0,45.0,42.0,75.0,49.0,69.0,68.0,42.0,21.0,17.0,16.0,14.0,16.0,11.0,13.0,0,Attacker,26-30
G. Letizia,28,Italy,72,72,2500000.0,4000.0,1832,Right,1.0,5.0,3.0,High/ High,Normal,No,LB,3.0,"Jul 8, 2017",0,2020,5'8,139lbs,57+2,57+2,57+2,64+2,60+2,60+2,60+2,64+2,61+2,61+2,61+2,66+2,63+2,63+2,63+2,66+2,71+2,67+2,67+2,67+2,71+2,71+2,67+2,67+2,67+2,71+2,69.0,36.0,54.0,63.0,28.0,67.0,58.0,37.0,68.0,65.0,92.0,85.0,83.0,69.0,86.0,50.0,75.0,82.0,71.0,49.0,64.0,69.0,55.0,49.0,45.0,69.0,67.0,70.0,70.0,15.0,8.0,9.0,15.0,9.0,€3.9M,Defender,26-30
A. Cordaz,35,Italy,72,72,725000.0,2000.0,918,Right,1.0,1.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 9, 2015",0,2022,6'2,183lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.0,16.0,12.0,10.0,18.0,10.0,15.0,17.0,20.0,25.0,27.0,28.0,72.0,29.0,15.0,32.0,16.0,54.0,15.0,22.0,7.0,8.0,34.0,16.0,69.0,12.0,10.0,10.0,68.0,70.0,62.0,72.0,74.0,€1.2M,Goalkeeper,31-35
G. Di Lorenzo,24,Italy,72,76,3400000.0,9000.0,1858,Right,1.0,3.0,3.0,Medium/ Medium,Stocky,No,RB,2.0,"Aug 30, 2017",0,2022,6'0,181lbs,63+2,63+2,63+2,64+2,62+2,62+2,62+2,64+2,62+2,62+2,62+2,65+2,63+2,63+2,63+2,65+2,70+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,70+2,70+2,74.0,48.0,68.0,69.0,50.0,68.0,66.0,58.0,62.0,69.0,69.0,69.0,71.0,69.0,65.0,68.0,71.0,72.0,73.0,54.0,69.0,70.0,59.0,44.0,45.0,66.0,71.0,73.0,71.0,8.0,10.0,8.0,10.0,7.0,€6.3M,Defender,22-25
D. Bessa,25,Italy,72,76,3900000.0,4000.0,1872,Right,1.0,4.0,4.0,Medium/ Medium,Lean,No,CM,24.0,0,Hellas Verona,"Jun 30, 2019",5'10,165lbs,68+2,68+2,68+2,72+2,72+2,72+2,72+2,72+2,74+2,74+2,74+2,71+2,71+2,71+2,71+2,71+2,60+2,60+2,60+2,60+2,60+2,58+2,51+2,51+2,51+2,58+2,69.0,64.0,50.0,76.0,64.0,75.0,70.0,69.0,74.0,77.0,75.0,57.0,83.0,70.0,81.0,76.0,52.0,61.0,49.0,79.0,45.0,45.0,74.0,77.0,59.0,72.0,48.0,49.0,46.0,6.0,14.0,12.0,12.0,14.0,0,Midfielder,22-25
F. Ceccherini,26,Italy,72,77,3400000.0,32000.0,1343,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,5.0,"Jul 16, 2018",0,2022,6'2,165lbs,39+2,39+2,39+2,39+2,38+2,38+2,38+2,39+2,40+2,40+2,40+2,42+2,46+2,46+2,46+2,42+2,59+2,63+2,63+2,63+2,59+2,62+2,70+2,70+2,70+2,62+2,15.0,17.0,58.0,58.0,14.0,42.0,13.0,19.0,45.0,56.0,60.0,55.0,59.0,70.0,59.0,15.0,80.0,63.0,86.0,12.0,65.0,72.0,13.0,13.0,13.0,63.0,71.0,75.0,74.0,8.0,13.0,11.0,10.0,9.0,€6.1M,Defender,26-30
C. Puggioni,37,Italy,72,72,210000.0,2000.0,1173,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,81.0,"Jan 31, 2018",0,2021,6'2,179lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,18.0,15.0,35.0,15.0,20.0,13.0,25.0,23.0,20.0,44.0,34.0,68.0,64.0,42.0,19.0,74.0,34.0,66.0,15.0,29.0,20.0,11.0,36.0,21.0,55.0,23.0,14.0,12.0,73.0,73.0,59.0,70.0,74.0,€336K,Goalkeeper,36-40
D. Maietta,35,Italy,72,72,725000.0,7000.0,1271,Right,1.0,2.0,2.0,Medium/ High,Normal,No,LCB,22.0,"Jan 31, 2018",0,2019,6'0,165lbs,37+2,37+2,37+2,35+2,35+2,35+2,35+2,35+2,37+2,37+2,37+2,39+2,46+2,46+2,46+2,39+2,56+2,63+2,63+2,63+2,56+2,59+2,70+2,70+2,70+2,59+2,28.0,13.0,70.0,56.0,15.0,43.0,15.0,14.0,53.0,48.0,30.0,33.0,33.0,68.0,52.0,21.0,70.0,50.0,77.0,18.0,72.0,78.0,16.0,20.0,15.0,70.0,65.0,78.0,74.0,14.0,5.0,7.0,15.0,5.0,€1.3M,Defender,31-35
E. Lamanna,28,Italy,72,74,2600000.0,3000.0,1101,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 12, 2018",0,2019,6'2,176lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,19.0,17.0,35.0,19.0,18.0,12.0,17.0,37.0,24.0,29.0,33.0,39.0,69.0,38.0,23.0,61.0,26.0,52.0,16.0,30.0,14.0,11.0,31.0,24.0,65.0,8.0,14.0,13.0,70.0,72.0,66.0,71.0,74.0,€4.2M,Goalkeeper,26-30
D. Verde,22,Italy,72,82,5000000.0,35000.0,1817,Left,1.0,3.0,4.0,Medium/ Medium,Normal,No,LW,11.0,0,Roma,"Jun 30, 2019",5'6,141lbs,66+2,66+2,66+2,72+2,70+2,70+2,70+2,72+2,71+2,71+2,71+2,71+2,64+2,64+2,64+2,71+2,57+2,51+2,51+2,51+2,57+2,54+2,43+2,43+2,43+2,54+2,69.0,58.0,46.0,68.0,60.0,77.0,72.0,72.0,60.0,78.0,88.0,84.0,88.0,62.0,93.0,82.0,45.0,68.0,33.0,73.0,58.0,24.0,65.0,68.0,59.0,70.0,41.0,37.0,35.0,7.0,12.0,14.0,9.0,12.0,0,Attacker,22-25
F. Romagna,21,Italy,72,86,6000000.0,14000.0,1594,Right,1.0,3.0,2.0,Low/ High,Normal,No,RCB,56.0,"Jul 28, 2017",0,2022,6'1,165lbs,49+2,49+2,49+2,50+2,50+2,50+2,50+2,50+2,51+2,51+2,51+2,52+2,56+2,56+2,56+2,52+2,63+2,67+2,67+2,67+2,63+2,65+2,70+2,70+2,70+2,65+2,38.0,23.0,65.0,66.0,34.0,51.0,32.0,32.0,65.0,62.0,65.0,68.0,65.0,68.0,59.0,48.0,69.0,56.0,68.0,30.0,71.0,72.0,36.0,36.0,43.0,63.0,75.0,75.0,72.0,12.0,12.0,6.0,7.0,13.0,€14M,Defender,16-21
M. Kean,18,Italy,72,87,6500000.0,32000.0,1672,Right,1.0,3.0,3.0,High/ Medium,Lean,No,ST,18.0,"Aug 1, 2016",0,2020,6'0,174lbs,70+2,70+2,70+2,67+2,69+2,69+2,69+2,67+2,65+2,65+2,65+2,65+2,57+2,57+2,57+2,65+2,48+2,45+2,45+2,45+2,48+2,45+2,42+2,42+2,42+2,45+2,42.0,75.0,65.0,59.0,64.0,73.0,62.0,43.0,38.0,74.0,75.0,79.0,75.0,68.0,69.0,71.0,68.0,69.0,73.0,58.0,45.0,21.0,72.0,51.0,65.0,68.0,27.0,28.0,16.0,13.0,8.0,10.0,7.0,9.0,€14.8M,Attacker,16-21
S. Pellissier,39,Italy,72,72,900000.0,10000.0,1698,Right,2.0,4.0,3.0,Medium/ Low,Normal,No,ST,31.0,"Jul 1, 2002",0,2019,5'9,168lbs,71+2,71+2,71+2,68+2,71+2,71+2,71+2,68+2,69+2,69+2,69+2,65+2,62+2,62+2,62+2,65+2,47+2,47+2,47+2,47+2,47+2,44+2,42+2,42+2,42+2,44+2,64.0,78.0,60.0,68.0,75.0,68.0,74.0,60.0,44.0,79.0,34.0,45.0,55.0,75.0,77.0,82.0,66.0,43.0,53.0,78.0,43.0,24.0,82.0,69.0,76.0,80.0,34.0,27.0,23.0,14.0,12.0,6.0,5.0,5.0,€1.5M,Attacker,36-40
A. Cerri,22,Italy,72,80,4600000.0,54000.0,1706,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,9.0,0,Juventus,"Jun 30, 2019",6'4,201lbs,71+2,71+2,71+2,64+2,67+2,67+2,67+2,64+2,65+2,65+2,65+2,62+2,58+2,58+2,58+2,62+2,48+2,49+2,49+2,49+2,48+2,47+2,50+2,50+2,50+2,47+2,40.0,75.0,75.0,65.0,68.0,68.0,64.0,34.0,45.0,73.0,54.0,69.0,60.0,60.0,66.0,75.0,73.0,68.0,94.0,68.0,42.0,13.0,70.0,57.0,64.0,68.0,51.0,34.0,30.0,6.0,13.0,8.0,10.0,14.0,0,Attacker,22-25
C. Molinaro,34,Italy,72,72,875000.0,11000.0,1873,Left,2.0,2.0,3.0,High/ High,Normal,No,LB,3.0,"Jul 12, 2018",0,2019,6'0,181lbs,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,70+2,69+2,69+2,69+2,70+2,70+2,72+2,72+2,72+2,70+2,74.0,33.0,63.0,70.0,53.0,69.0,67.0,44.0,61.0,64.0,66.0,69.0,65.0,71.0,68.0,69.0,74.0,65.0,72.0,56.0,77.0,75.0,62.0,54.0,63.0,75.0,72.0,75.0,74.0,9.0,7.0,10.0,14.0,8.0,€1.6M,Defender,31-35
M. Iori,36,Italy,72,72,975000.0,2000.0,1933,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CM,4.0,"Jun 6, 2016",0,2021,6'0,159lbs,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,68+2,68+2,68+2,67+2,71+2,71+2,71+2,67+2,67+2,70+2,70+2,70+2,67+2,66+2,67+2,67+2,67+2,66+2,63.0,56.0,65.0,76.0,65.0,62.0,63.0,67.0,75.0,72.0,71.0,55.0,65.0,70.0,71.0,68.0,59.0,79.0,76.0,71.0,72.0,63.0,58.0,76.0,74.0,74.0,70.0,63.0,62.0,11.0,9.0,8.0,9.0,9.0,€1.5M,Midfielder,36-40
J. Mauri,22,Italy,72,79,4300000.0,43000.0,1916,Right,1.0,4.0,3.0,Medium/ High,Normal,No,CM,4.0,"Jul 6, 2015",0,2019,5'7,143lbs,57+2,57+2,57+2,68+2,65+2,65+2,65+2,68+2,70+2,70+2,70+2,69+2,71+2,71+2,71+2,69+2,69+2,69+2,69+2,69+2,69+2,67+2,61+2,61+2,61+2,67+2,66.0,40.0,41.0,78.0,64.0,77.0,72.0,55.0,74.0,78.0,77.0,65.0,89.0,66.0,93.0,64.0,75.0,74.0,33.0,68.0,69.0,68.0,50.0,72.0,62.0,68.0,70.0,62.0,66.0,12.0,8.0,7.0,15.0,6.0,€8.2M,Midfielder,22-25
L. Caldirola,27,Italy,72,72,2600000.0,17000.0,1696,Left,2.0,3.0,2.0,Medium/ Medium,Lean,No,CB,3.0,"Jul 2, 2013",0,2019,6'2,174lbs,54+2,54+2,54+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,57+2,62+2,62+2,62+2,57+2,65+2,68+2,68+2,68+2,65+2,66+2,71+2,71+2,71+2,66+2,62.0,28.0,72.0,70.0,41.0,59.0,51.0,51.0,66.0,65.0,52.0,51.0,52.0,70.0,53.0,63.0,74.0,53.0,79.0,47.0,66.0,73.0,40.0,57.0,42.0,70.0,69.0,73.0,70.0,9.0,10.0,10.0,6.0,12.0,€4.5M,Defender,26-30
F. Ricci,24,Italy,72,75,3900000.0,31000.0,1763,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LW,27.0,0,Sassuolo,"Jun 30, 2019",5'9,139lbs,64+2,64+2,64+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,65+2,65+2,65+2,71+2,62+2,57+2,57+2,57+2,62+2,59+2,50+2,50+2,50+2,59+2,71.0,65.0,42.0,68.0,60.0,77.0,53.0,53.0,59.0,76.0,80.0,76.0,78.0,68.0,74.0,63.0,34.0,60.0,39.0,62.0,61.0,47.0,68.0,69.0,67.0,70.0,46.0,50.0,50.0,13.0,11.0,12.0,5.0,6.0,0,Attacker,22-25
M. Sprocati,24,Italy,72,75,3900000.0,29000.0,1625,Right,1.0,4.0,3.0,High/ Medium,Normal,No,LW,93.0,0,Lazio,"Jun 30, 2019",5'8,165lbs,66+2,66+2,66+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,70+2,63+2,63+2,63+2,70+2,49+2,46+2,46+2,46+2,49+2,45+2,35+2,35+2,35+2,45+2,70.0,71.0,33.0,70.0,60.0,77.0,60.0,39.0,65.0,75.0,73.0,76.0,78.0,65.0,73.0,65.0,41.0,55.0,68.0,67.0,26.0,16.0,68.0,66.0,56.0,64.0,25.0,22.0,17.0,6.0,10.0,10.0,8.0,14.0,0,Attacker,22-25
G. Angella,29,Italy,72,72,2400000.0,18000.0,1503,Right,1.0,3.0,2.0,Low/ Medium,Lean,No,CB,33.0,0,Udinese,"Jun 30, 2019",6'2,174lbs,48+2,48+2,48+2,44+2,46+2,46+2,46+2,44+2,47+2,47+2,47+2,47+2,54+2,54+2,54+2,47+2,58+2,65+2,65+2,65+2,58+2,61+2,70+2,70+2,70+2,61+2,30.0,30.0,68.0,58.0,44.0,48.0,32.0,30.0,62.0,56.0,39.0,47.0,34.0,64.0,34.0,60.0,64.0,50.0,73.0,26.0,74.0,74.0,30.0,48.0,44.0,66.0,78.0,76.0,70.0,8.0,12.0,15.0,12.0,13.0,0,Defender,26-30
F. Ceravolo,31,Italy,72,72,2800000.0,30000.0,1798,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,9.0,"Jul 1, 2018",0,2020,5'11,161lbs,71+2,71+2,71+2,70+2,70+2,70+2,70+2,70+2,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,51+2,48+2,48+2,48+2,51+2,48+2,45+2,45+2,45+2,48+2,60.0,75.0,65.0,65.0,68.0,74.0,66.0,60.0,50.0,75.0,75.0,78.0,79.0,64.0,71.0,70.0,87.0,65.0,75.0,64.0,53.0,25.0,70.0,59.0,70.0,73.0,47.0,18.0,16.0,13.0,14.0,9.0,8.0,10.0,€5M,Attacker,31-35
N. Murru,23,Italy,72,77,3500000.0,18000.0,1746,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,LB,29.0,"Jul 1, 2017",0,2022,5'11,141lbs,56+2,56+2,56+2,60+2,57+2,57+2,57+2,60+2,58+2,58+2,58+2,63+2,60+2,60+2,60+2,63+2,70+2,67+2,67+2,67+2,70+2,70+2,68+2,68+2,68+2,70+2,70.0,30.0,60.0,66.0,39.0,66.0,54.0,39.0,58.0,68.0,76.0,76.0,73.0,70.0,71.0,57.0,74.0,78.0,66.0,40.0,72.0,66.0,50.0,40.0,47.0,68.0,69.0,74.0,72.0,5.0,5.0,5.0,5.0,5.0,€6.1M,Defender,22-25
D. Di Gennaro,30,Italy,72,72,2900000.0,30000.0,1921,Left,1.0,4.0,3.0,High/ Medium,Lean,No,CM,8.0,0,Lazio,"Jun 30, 2019",5'11,159lbs,65+2,65+2,65+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,70+2,71+2,71+2,71+2,70+2,65+2,66+2,66+2,66+2,65+2,63+2,60+2,60+2,60+2,63+2,72.0,60.0,50.0,77.0,64.0,71.0,74.0,75.0,75.0,75.0,69.0,70.0,72.0,71.0,72.0,64.0,67.0,63.0,65.0,70.0,59.0,59.0,65.0,73.0,68.0,73.0,60.0,60.0,47.0,8.0,14.0,13.0,10.0,9.0,0,Midfielder,26-30
A. Matri,33,Italy,72,72,2000000.0,35000.0,1713,Right,2.0,3.0,3.0,High/ Low,Normal,No,ST,10.0,"Aug 16, 2016",0,2019,6'0,176lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,64+2,59+2,59+2,59+2,64+2,49+2,49+2,49+2,49+2,49+2,48+2,48+2,48+2,48+2,48+2,50.0,73.0,76.0,67.0,77.0,64.0,65.0,46.0,45.0,71.0,67.0,66.0,68.0,70.0,66.0,72.0,85.0,56.0,77.0,58.0,50.0,25.0,75.0,60.0,67.0,77.0,44.0,28.0,24.0,4.0,4.0,4.0,5.0,4.0,€3.3M,Attacker,31-35
A. Costa,32,Italy,72,72,1800000.0,4000.0,1651,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,RCB,15.0,"Jul 13, 2017",0,2019,6'0,161lbs,52+2,52+2,52+2,52+2,51+2,51+2,51+2,52+2,51+2,51+2,51+2,54+2,54+2,54+2,54+2,54+2,65+2,65+2,65+2,65+2,65+2,66+2,71+2,71+2,71+2,66+2,48.0,27.0,68.0,58.0,22.0,59.0,59.0,27.0,51.0,62.0,67.0,66.0,68.0,70.0,60.0,62.0,85.0,65.0,73.0,37.0,72.0,73.0,35.0,34.0,37.0,69.0,74.0,72.0,72.0,8.0,9.0,7.0,11.0,13.0,€2.9M,Defender,31-35
S. Longo,26,Italy,72,74,3800000.0,40000.0,1793,Right,1.0,3.0,3.0,High/ Medium,Lean,No,ST,12.0,0,Inter,"Jun 30, 2019",6'1,172lbs,71+2,71+2,71+2,69+2,70+2,70+2,70+2,69+2,68+2,68+2,68+2,67+2,60+2,60+2,60+2,67+2,52+2,51+2,51+2,51+2,52+2,50+2,50+2,50+2,50+2,50+2,56.0,71.0,67.0,65.0,73.0,71.0,58.0,43.0,40.0,72.0,74.0,75.0,75.0,73.0,64.0,73.0,80.0,65.0,76.0,67.0,80.0,28.0,72.0,62.0,64.0,79.0,54.0,24.0,19.0,7.0,8.0,13.0,10.0,14.0,0,Attacker,26-30
S. Scuffet,22,Italy,72,82,3800000.0,11000.0,1224,Right,2.0,2.0,1.0,Medium/ Medium,Lean,No,GK,22.0,"Jul 1, 2013",0,2022,6'3,172lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,18.0,30.0,20.0,13.0,20.0,22.0,34.0,21.0,50.0,50.0,60.0,68.0,45.0,19.0,70.0,40.0,65.0,16.0,35.0,18.0,12.0,33.0,18.0,61.0,15.0,24.0,18.0,72.0,68.0,60.0,70.0,80.0,€7.7M,Goalkeeper,22-25
J. Sala,26,Italy,72,73,3000000.0,21000.0,1966,Right,1.0,4.0,3.0,High/ Medium,Lean,No,RB,7.0,"Jun 30, 2016",0,2020,5'11,165lbs,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,70+2,69+2,69+2,69+2,70+2,74.0,50.0,60.0,70.0,68.0,70.0,70.0,66.0,66.0,72.0,71.0,75.0,72.0,68.0,71.0,72.0,69.0,73.0,71.0,70.0,74.0,70.0,64.0,66.0,62.0,70.0,68.0,74.0,70.0,10.0,12.0,8.0,5.0,5.0,€5.3M,Defender,26-30
V. Regini,27,Italy,72,72,2600000.0,21000.0,1691,Left,1.0,2.0,2.0,Medium/ Medium,Lean,No,LB,19.0,"May 9, 2009",0,2021,6'1,174lbs,55+2,55+2,55+2,55+2,54+2,54+2,54+2,55+2,53+2,53+2,53+2,58+2,57+2,57+2,57+2,58+2,69+2,68+2,68+2,68+2,69+2,70+2,72+2,72+2,72+2,70+2,64.0,32.0,64.0,64.0,25.0,56.0,44.0,33.0,60.0,64.0,68.0,68.0,68.0,72.0,59.0,68.0,72.0,69.0,72.0,27.0,70.0,76.0,46.0,30.0,43.0,60.0,72.0,78.0,76.0,8.0,8.0,11.0,14.0,10.0,€4.4M,Defender,26-30
C. Galano,27,Italy,72,72,3300000.0,30000.0,1805,Left,1.0,2.0,3.0,High/ Low,Normal,No,RS,18.0,0,Parma,"Jun 30, 2019",5'7,152lbs,66+2,66+2,66+2,72+2,70+2,70+2,70+2,72+2,70+2,70+2,70+2,72+2,63+2,63+2,63+2,72+2,52+2,46+2,46+2,46+2,52+2,47+2,35+2,35+2,35+2,47+2,65.0,67.0,43.0,70.0,64.0,70.0,72.0,72.0,59.0,72.0,91.0,92.0,95.0,68.0,92.0,61.0,83.0,92.0,62.0,70.0,49.0,16.0,66.0,67.0,56.0,65.0,13.0,14.0,14.0,8.0,13.0,11.0,5.0,13.0,0,Attacker,26-30
M. Castagnetti,28,Italy,72,72,3100000.0,4000.0,1981,Left,1.0,3.0,3.0,Medium/ High,Normal,No,CM,18.0,"Jul 4, 2018",0,2021,5'11,157lbs,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,70+2,70+2,70+2,68+2,72+2,72+2,72+2,72+2,72+2,71+2,71+2,71+2,71+2,71+2,65.0,65.0,64.0,75.0,62.0,67.0,62.0,68.0,72.0,70.0,74.0,61.0,69.0,73.0,72.0,75.0,72.0,88.0,77.0,75.0,70.0,74.0,55.0,63.0,58.0,74.0,64.0,74.0,73.0,7.0,6.0,9.0,8.0,14.0,€4.9M,Midfielder,26-30
C. Pinsoglio,28,Italy,72,72,2200000.0,44000.0,1092,Left,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,21.0,"Jul 1, 2014",0,2020,6'4,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,11.0,13.0,24.0,8.0,18.0,11.0,18.0,28.0,22.0,43.0,41.0,36.0,62.0,40.0,18.0,71.0,34.0,60.0,6.0,32.0,18.0,11.0,35.0,22.0,64.0,20.0,12.0,13.0,74.0,70.0,58.0,74.0,76.0,€3.6M,Goalkeeper,26-30
C. Terzi,34,Italy,72,72,950000.0,4000.0,1630,Right,1.0,3.0,2.0,Medium/ High,Lean,No,RCB,19.0,"Aug 13, 2015",0,2019,5'11,152lbs,48+2,48+2,48+2,45+2,46+2,46+2,46+2,45+2,46+2,46+2,46+2,47+2,52+2,52+2,52+2,47+2,61+2,64+2,64+2,64+2,61+2,63+2,70+2,70+2,70+2,63+2,43.0,29.0,70.0,50.0,42.0,44.0,40.0,28.0,52.0,58.0,32.0,61.0,47.0,69.0,77.0,59.0,86.0,77.0,77.0,48.0,75.0,72.0,26.0,39.0,61.0,71.0,71.0,72.0,71.0,13.0,11.0,10.0,12.0,8.0,€1.5M,Defender,31-35
M. Trotta,25,Italy,72,74,3900000.0,34000.0,1797,Left,1.0,3.0,3.0,High/ Low,Normal,No,ST,29.0,"Jan 20, 2016",0,2020,6'2,187lbs,70+2,70+2,70+2,66+2,68+2,68+2,68+2,66+2,65+2,65+2,65+2,65+2,59+2,59+2,59+2,65+2,54+2,51+2,51+2,51+2,54+2,53+2,52+2,52+2,52+2,53+2,64.0,70.0,75.0,58.0,68.0,66.0,49.0,69.0,43.0,70.0,65.0,66.0,63.0,72.0,59.0,76.0,74.0,63.0,74.0,65.0,57.0,36.0,75.0,62.0,78.0,74.0,50.0,32.0,37.0,11.0,15.0,10.0,9.0,16.0,€6.9M,Attacker,22-25
J. Dezi,26,Italy,72,74,3700000.0,28000.0,1883,Right,1.0,3.0,3.0,High/ Medium,Lean,No,CM,33.0,"Jul 1, 2018",0,2022,5'10,152lbs,65+2,65+2,65+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,68+2,68+2,68+2,68+2,68+2,66+2,62+2,62+2,62+2,66+2,54.0,65.0,52.0,74.0,53.0,72.0,55.0,58.0,71.0,74.0,77.0,75.0,69.0,64.0,73.0,59.0,75.0,93.0,53.0,60.0,66.0,62.0,68.0,71.0,52.0,73.0,62.0,65.0,60.0,10.0,13.0,7.0,14.0,7.0,€6.9M,Midfielder,26-30
