Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
F. Macheda,26,Italy,71,72,2800000.0,1000.0,1700,Right,2.0,3.0,3.0,High/ Low,Lean,No,ST,9.0,"Sep 3, 2018",0,2021,6.0,161.0,70.0,70.0,70.0,68.0,69.0,69.0,69.0,68.0,67.0,67.0,67.0,65.0,58.0,58.0,58.0,65.0,50.0,45.0,45.0,45.0,50.0,46.0,42.0,42.0,42.0,46.0,60.0,72.0,68.0,68.0,72.0,69.0,69.0,51.0,25.0,73.0,67.0,70.0,70.0,65.0,63.0,73.0,70.0,65.0,69.0,69.0,41.0,35.0,73.0,63.0,64.0,68.0,38.0,11.0,12.0,14.0,12.0,11.0,11.0,7.0,€6.4M
L. Vitale,30,Italy,71,71,1700000.0,3000.0,1995,Left,1.0,2.0,3.0,High/ Medium,Lean,No,LM,3.0,"Jul 5, 2016",0,2019,5.11,157.0,64.0,64.0,64.0,68.0,66.0,66.0,66.0,68.0,67.0,67.0,67.0,69.0,68.0,68.0,68.0,69.0,70.0,66.0,66.0,66.0,70.0,69.0,63.0,63.0,63.0,69.0,78.0,52.0,58.0,70.0,66.0,64.0,71.0,71.0,67.0,70.0,81.0,78.0,79.0,63.0,85.0,73.0,80.0,91.0,65.0,71.0,53.0,63.0,61.0,70.0,67.0,67.0,62.0,62.0,67.0,13.0,7.0,13.0,10.0,14.0,€2.7M
G. Pegolo,37,Italy,71,71,160000.0,14000.0,1107,Left,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,79.0,"Sep 2, 2013",0,2019,6.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,15.0,35.0,16.0,11.0,11.0,18.0,21.0,20.0,44.0,42.0,50.0,70.0,47.0,23.0,70.0,33.0,54.0,12.0,33.0,20.0,12.0,33.0,13.0,55.0,8.0,12.0,11.0,71.0,68.0,60.0,71.0,72.0,€272K
M. Bianchetti,25,Italy,71,72,2300000.0,3000.0,1500,Right,1.0,3.0,2.0,Low/ High,Normal,No,CB,30.0,"Jul 1, 2013",0,2019,6.2,179.0,47.0,47.0,47.0,42.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,43.0,48.0,48.0,48.0,43.0,59.0,62.0,62.0,62.0,59.0,62.0,69.0,69.0,69.0,62.0,32.0,21.0,69.0,50.0,19.0,40.0,31.0,36.0,52.0,52.0,46.0,68.0,67.0,68.0,48.0,69.0,71.0,62.0,81.0,41.0,72.0,72.0,21.0,25.0,39.0,65.0,69.0,72.0,70.0,7.0,10.0,5.0,5.0,10.0,€3.9M
N. Brighenti,28,Italy,71,71,1900000.0,11000.0,1592,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,23.0,"Jul 29, 2016",0,2020,5.1,165.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,47.0,45.0,45.0,45.0,49.0,49.0,49.0,49.0,49.0,62.0,62.0,62.0,62.0,62.0,65.0,69.0,69.0,69.0,65.0,49.0,24.0,74.0,55.0,24.0,48.0,37.0,32.0,52.0,55.0,72.0,67.0,71.0,65.0,70.0,47.0,82.0,66.0,73.0,39.0,69.0,68.0,19.0,25.0,48.0,62.0,72.0,71.0,70.0,11.0,9.0,11.0,6.0,11.0,€3.5M
M. Coda,29,Italy,71,71,2400000.0,5000.0,1611,Right,1.0,4.0,3.0,High/ Low,Stocky,No,ST,9.0,"Jul 1, 2017",0,2019,6.0,159.0,69.0,69.0,69.0,64.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,61.0,56.0,56.0,56.0,61.0,43.0,43.0,43.0,43.0,43.0,41.0,39.0,39.0,39.0,41.0,39.0,75.0,70.0,64.0,60.0,68.0,67.0,70.0,39.0,70.0,66.0,56.0,61.0,69.0,64.0,72.0,34.0,52.0,71.0,70.0,50.0,26.0,73.0,48.0,67.0,72.0,18.0,17.0,16.0,15.0,10.0,7.0,11.0,16.0,€3.8M
M. Capuano,26,Italy,71,73,2400000.0,10000.0,1605,Left,1.0,2.0,2.0,High/ Medium,Normal,No,LCB,25.0,"Aug 17, 2018",0,2021,6.1,176.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,51.0,53.0,53.0,53.0,51.0,63.0,65.0,65.0,65.0,63.0,65.0,70.0,70.0,70.0,65.0,45.0,20.0,70.0,59.0,18.0,53.0,40.0,21.0,59.0,55.0,65.0,67.0,66.0,66.0,64.0,59.0,77.0,74.0,85.0,38.0,73.0,68.0,25.0,36.0,41.0,68.0,70.0,71.0,70.0,9.0,15.0,13.0,6.0,7.0,€4.5M
P. Gollini,23,Italy,71,79,2600000.0,10000.0,1165,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,95.0,"Jul 2, 2018",0,2023,6.2,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,19.0,31.0,20.0,18.0,13.0,15.0,25.0,24.0,46.0,48.0,56.0,72.0,52.0,23.0,52.0,40.0,68.0,17.0,19.0,18.0,12.0,30.0,21.0,63.0,20.0,12.0,19.0,73.0,61.0,63.0,71.0,76.0,€5M
A. Nocerino,33,Italy,71,71,950000.0,4000.0,1922,Right,2.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,23.0,"Jul 8, 2018",0,2020,5.9,165.0,65.0,65.0,65.0,65.0,66.0,66.0,66.0,65.0,67.0,67.0,67.0,66.0,69.0,69.0,69.0,66.0,66.0,69.0,69.0,69.0,66.0,65.0,65.0,65.0,65.0,65.0,62.0,60.0,57.0,76.0,69.0,65.0,64.0,60.0,75.0,71.0,57.0,54.0,75.0,64.0,82.0,80.0,51.0,74.0,71.0,69.0,68.0,67.0,67.0,66.0,74.0,71.0,65.0,67.0,65.0,5.0,15.0,14.0,6.0,7.0,€1.5M
F. Costa,23,Italy,71,77,3200000.0,8000.0,1769,Left,1.0,2.0,3.0,High/ High,Lean,No,LM,33.0,"Jul 1, 2017",0,2019,5.9,154.0,60.0,60.0,60.0,67.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,69.0,68.0,68.0,68.0,69.0,68.0,67.0,67.0,67.0,68.0,67.0,62.0,62.0,62.0,67.0,75.0,40.0,60.0,75.0,48.0,70.0,64.0,41.0,70.0,73.0,79.0,69.0,65.0,70.0,62.0,49.0,44.0,68.0,60.0,45.0,61.0,63.0,67.0,66.0,48.0,65.0,62.0,64.0,61.0,15.0,10.0,12.0,7.0,6.0,€6.5M
V. Fiorillo,28,Italy,71,71,1700000.0,3000.0,1043,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,1.0,"Jun 30, 2016",0,2019,6.3,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,28.0,7.0,14.0,9.0,4.0,25.0,19.0,36.0,42.0,46.0,70.0,35.0,23.0,72.0,31.0,63.0,6.0,11.0,15.0,10.0,37.0,22.0,62.0,21.0,10.0,10.0,71.0,68.0,64.0,68.0,74.0,€2.6M
L. Capezzi,23,Italy,71,79,3400000.0,18000.0,1818,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,CM,28.0,0,Sampdoria,"Jun 30, 2019",5.1,159.0,62.0,62.0,62.0,64.0,65.0,65.0,65.0,64.0,67.0,67.0,67.0,65.0,69.0,69.0,69.0,65.0,63.0,66.0,66.0,66.0,63.0,62.0,61.0,61.0,61.0,62.0,63.0,56.0,60.0,76.0,46.0,64.0,69.0,57.0,74.0,72.0,50.0,52.0,69.0,68.0,75.0,66.0,62.0,69.0,54.0,59.0,70.0,63.0,68.0,71.0,66.0,72.0,58.0,59.0,56.0,8.0,13.0,6.0,10.0,9.0,0
R. Pucino,27,Italy,71,72,2200000.0,3000.0,1802,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RB,2.0,"Aug 7, 2017",0,2019,6.0,163.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,59.0,57.0,57.0,57.0,62.0,60.0,60.0,60.0,62.0,70.0,67.0,67.0,67.0,70.0,69.0,68.0,68.0,68.0,69.0,70.0,42.0,62.0,67.0,41.0,67.0,45.0,58.0,65.0,63.0,70.0,73.0,81.0,67.0,76.0,55.0,67.0,81.0,66.0,41.0,70.0,68.0,42.0,35.0,62.0,67.0,67.0,72.0,73.0,14.0,12.0,11.0,12.0,7.0,€3.7M
A. Schiavone,25,Italy,71,76,3100000.0,4000.0,1926,Right,1.0,3.0,3.0,Medium/ High,Stocky,No,CM,21.0,"Sep 14, 2018",0,2021,5.11,183.0,65.0,65.0,65.0,67.0,66.0,66.0,66.0,67.0,68.0,68.0,68.0,67.0,69.0,69.0,69.0,67.0,67.0,68.0,68.0,68.0,67.0,66.0,64.0,64.0,64.0,66.0,67.0,67.0,53.0,75.0,68.0,68.0,67.0,68.0,68.0,72.0,68.0,57.0,71.0,68.0,73.0,68.0,67.0,79.0,76.0,71.0,65.0,67.0,54.0,69.0,69.0,65.0,57.0,65.0,64.0,9.0,8.0,8.0,14.0,6.0,€5M
M. Gobbi,37,Italy,71,71,270000.0,16000.0,1867,Left,2.0,3.0,3.0,Medium/ High,Lean,No,LB,18.0,"Aug 19, 2018",0,2019,6.0,168.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,64.0,66.0,66.0,66.0,64.0,69.0,70.0,70.0,70.0,69.0,69.0,71.0,71.0,71.0,69.0,79.0,44.0,68.0,71.0,55.0,68.0,76.0,45.0,71.0,69.0,47.0,63.0,60.0,69.0,65.0,75.0,67.0,53.0,69.0,70.0,71.0,75.0,60.0,52.0,55.0,79.0,65.0,78.0,79.0,7.0,7.0,14.0,9.0,11.0,€486K
R. Insigne,24,Italy,71,75,3100000.0,31000.0,1702,Left,1.0,2.0,3.0,High/ Low,Lean,No,RW,19.0,0,Napoli,"Jun 30, 2019",5.8,143.0,65.0,65.0,65.0,71.0,69.0,69.0,69.0,71.0,70.0,70.0,70.0,70.0,63.0,63.0,63.0,70.0,52.0,46.0,46.0,46.0,52.0,48.0,37.0,37.0,37.0,48.0,72.0,62.0,63.0,73.0,59.0,72.0,66.0,67.0,70.0,71.0,81.0,85.0,82.0,66.0,83.0,59.0,51.0,56.0,35.0,64.0,28.0,18.0,67.0,69.0,59.0,71.0,27.0,23.0,22.0,9.0,9.0,13.0,9.0,12.0,0
M. Domizzi,38,Italy,71,71,325000.0,3000.0,1588,Left,2.0,3.0,2.0,Medium/ Medium,Stocky,No,CB,6.0,"Jul 1, 2016",0,2019,6.1,176.0,50.0,50.0,50.0,42.0,45.0,45.0,45.0,42.0,44.0,44.0,44.0,42.0,50.0,50.0,50.0,42.0,54.0,61.0,61.0,61.0,54.0,57.0,70.0,70.0,70.0,57.0,35.0,35.0,76.0,50.0,45.0,40.0,44.0,65.0,55.0,50.0,33.0,37.0,34.0,61.0,56.0,77.0,73.0,34.0,78.0,61.0,71.0,74.0,33.0,42.0,67.0,67.0,74.0,73.0,70.0,8.0,9.0,12.0,6.0,10.0,€504K
S. Padoin,34,Italy,71,71,675000.0,18000.0,1976,Right,2.0,3.0,3.0,Medium/ Medium,Normal,No,RB,20.0,"Jul 2, 2016",0,2019,5.1,161.0,67.0,67.0,67.0,70.0,69.0,69.0,69.0,70.0,71.0,71.0,71.0,70.0,71.0,71.0,71.0,70.0,70.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,73.0,51.0,68.0,75.0,63.0,74.0,73.0,68.0,72.0,75.0,68.0,68.0,69.0,68.0,79.0,74.0,69.0,59.0,65.0,73.0,70.0,70.0,72.0,72.0,70.0,73.0,70.0,74.0,71.0,5.0,4.0,5.0,5.0,4.0,€1.1M
D. Biraschi,23,Italy,71,78,2800000.0,9000.0,1565,Right,1.0,2.0,2.0,Medium/ High,Normal,No,RCB,14.0,"Aug 31, 2016",0,2021,6.0,159.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,50.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,52.0,61.0,65.0,65.0,65.0,61.0,63.0,69.0,69.0,69.0,63.0,34.0,31.0,58.0,65.0,30.0,49.0,37.0,38.0,58.0,67.0,68.0,56.0,52.0,70.0,68.0,50.0,72.0,41.0,70.0,28.0,65.0,70.0,34.0,42.0,32.0,58.0,73.0,76.0,72.0,15.0,9.0,16.0,7.0,12.0,€5.4M
A. Brignoli,26,Italy,71,73,2000000.0,2000.0,1119,Left,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,32.0,"Jul 25, 2018",0,2021,6.2,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,30.0,36.0,19.0,12.0,17.0,12.0,42.0,23.0,31.0,33.0,22.0,64.0,32.0,55.0,58.0,34.0,42.0,11.0,12.0,11.0,11.0,38.0,22.0,53.0,20.0,21.0,20.0,70.0,72.0,72.0,68.0,72.0,€3.3M
G. Litteri,30,Italy,71,71,2300000.0,4000.0,1643,Right,1.0,3.0,2.0,High/ Low,Normal,No,ST,29.0,"Jan 25, 2018",0,2020,6.1,181.0,69.0,69.0,69.0,62.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,61.0,55.0,55.0,55.0,61.0,44.0,44.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,42.0,28.0,72.0,75.0,60.0,61.0,59.0,61.0,59.0,48.0,68.0,78.0,79.0,67.0,63.0,44.0,66.0,85.0,78.0,92.0,52.0,45.0,17.0,70.0,53.0,65.0,71.0,28.0,14.0,12.0,13.0,11.0,8.0,5.0,7.0,€3.5M
D. Gastaldello,35,Italy,71,71,550000.0,2000.0,1516,Right,2.0,3.0,2.0,Medium/ Medium,Lean,No,LCB,5.0,"Aug 26, 2017",0,2019,6.1,170.0,49.0,49.0,49.0,46.0,48.0,48.0,48.0,46.0,49.0,49.0,49.0,48.0,55.0,55.0,55.0,48.0,57.0,64.0,64.0,64.0,57.0,59.0,70.0,70.0,70.0,59.0,34.0,35.0,72.0,59.0,33.0,52.0,37.0,23.0,62.0,58.0,39.0,39.0,38.0,66.0,59.0,54.0,80.0,44.0,79.0,39.0,73.0,74.0,30.0,49.0,41.0,72.0,69.0,72.0,69.0,6.0,8.0,8.0,5.0,10.0,€853K
P. Faragò,25,Italy,71,73,2900000.0,18000.0,1790,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RM,24.0,"Jan 19, 2017",0,2022,6.2,176.0,64.0,64.0,64.0,68.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,70.0,70.0,70.0,70.0,70.0,68.0,69.0,69.0,69.0,68.0,67.0,65.0,65.0,65.0,67.0,69.0,60.0,51.0,74.0,37.0,70.0,50.0,40.0,74.0,74.0,69.0,66.0,55.0,70.0,55.0,65.0,65.0,75.0,69.0,49.0,66.0,65.0,69.0,69.0,46.0,71.0,70.0,66.0,60.0,7.0,7.0,13.0,6.0,9.0,€5.1M
C. Adjapong,20,Italy,71,81,3800000.0,21000.0,1808,Right,1.0,3.0,4.0,Medium/ Medium,Normal,No,LM,98.0,"Jan 1, 2016",0,2023,5.11,163.0,63.0,63.0,63.0,69.0,67.0,67.0,67.0,69.0,68.0,68.0,68.0,69.0,68.0,68.0,68.0,69.0,70.0,69.0,69.0,69.0,70.0,70.0,69.0,69.0,69.0,70.0,74.0,51.0,64.0,70.0,40.0,75.0,44.0,39.0,65.0,77.0,75.0,66.0,69.0,74.0,66.0,50.0,65.0,56.0,55.0,52.0,73.0,71.0,74.0,60.0,42.0,71.0,69.0,73.0,74.0,13.0,9.0,10.0,5.0,8.0,€7.3M
A. Calabresi,22,Italy,71,79,3000000.0,15000.0,1536,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,33.0,"Jul 2, 2018",0,2022,6.1,165.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,45.0,44.0,44.0,44.0,48.0,49.0,49.0,49.0,48.0,62.0,61.0,61.0,61.0,62.0,65.0,69.0,69.0,69.0,65.0,52.0,22.0,65.0,48.0,31.0,44.0,31.0,34.0,42.0,48.0,54.0,69.0,55.0,67.0,63.0,45.0,68.0,66.0,78.0,29.0,60.0,72.0,32.0,42.0,44.0,64.0,74.0,76.0,74.0,6.0,8.0,12.0,12.0,13.0,€5.7M
G. Mancini,22,Italy,71,80,3200000.0,13000.0,1508,Right,1.0,3.0,2.0,Low/ Medium,Lean,No,LCB,23.0,"Jan 12, 2017",0,2020,6.3,170.0,48.0,48.0,48.0,43.0,45.0,45.0,45.0,43.0,44.0,44.0,44.0,45.0,48.0,48.0,48.0,45.0,58.0,61.0,61.0,61.0,58.0,61.0,70.0,70.0,70.0,61.0,34.0,32.0,72.0,53.0,40.0,41.0,38.0,34.0,40.0,53.0,52.0,52.0,37.0,60.0,57.0,51.0,68.0,53.0,76.0,34.0,76.0,71.0,32.0,39.0,47.0,55.0,72.0,75.0,72.0,13.0,12.0,8.0,6.0,8.0,€6M
L. Antei,26,Italy,71,74,2500000.0,4000.0,1462,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,5.0,"Jul 4, 2018",0,2022,6.2,170.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,41.0,43.0,43.0,43.0,43.0,49.0,49.0,49.0,43.0,58.0,63.0,63.0,63.0,58.0,61.0,69.0,69.0,69.0,61.0,25.0,16.0,70.0,52.0,20.0,40.0,46.0,26.0,53.0,55.0,53.0,52.0,47.0,70.0,41.0,39.0,70.0,58.0,70.0,36.0,76.0,70.0,23.0,30.0,47.0,62.0,72.0,75.0,73.0,14.0,11.0,10.0,11.0,11.0,€4.1M
V. Verre,24,Italy,71,76,3100000.0,18000.0,1831,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,LCM,5.0,0,Sampdoria,"Jun 30, 2019",5.11,154.0,64.0,64.0,64.0,67.0,68.0,68.0,68.0,67.0,69.0,69.0,69.0,68.0,69.0,69.0,69.0,68.0,64.0,65.0,65.0,65.0,64.0,63.0,59.0,59.0,59.0,63.0,57.0,51.0,53.0,75.0,58.0,70.0,57.0,63.0,68.0,73.0,70.0,67.0,73.0,76.0,75.0,73.0,49.0,72.0,66.0,68.0,59.0,58.0,65.0,68.0,55.0,69.0,50.0,61.0,55.0,5.0,13.0,9.0,8.0,11.0,0
I. Provedel,24,Italy,71,77,2400000.0,6000.0,1134,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,1.0,"Aug 7, 2017",0,2021,6.4,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,17.0,29.0,14.0,16.0,13.0,13.0,23.0,18.0,44.0,40.0,38.0,64.0,44.0,17.0,56.0,28.0,56.0,20.0,27.0,22.0,16.0,48.0,22.0,58.0,22.0,22.0,21.0,72.0,68.0,62.0,70.0,74.0,€4.7M
L. Garritano,24,Italy,71,76,3200000.0,11000.0,1827,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,CAM,24.0,0,Chievo Verona,"Jun 30, 2019",5.8,148.0,66.0,66.0,66.0,70.0,68.0,68.0,68.0,70.0,68.0,68.0,68.0,69.0,61.0,61.0,61.0,69.0,59.0,53.0,53.0,53.0,59.0,57.0,49.0,49.0,49.0,57.0,64.0,64.0,54.0,65.0,66.0,75.0,62.0,50.0,58.0,76.0,88.0,89.0,87.0,61.0,88.0,66.0,72.0,68.0,54.0,65.0,47.0,34.0,64.0,55.0,65.0,72.0,53.0,37.0,42.0,13.0,14.0,9.0,8.0,14.0,0
P. Terracciano,28,Italy,71,72,1900000.0,8000.0,1084,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,21.0,"Aug 9, 2017",0,2020,6.4,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,15.0,27.0,16.0,15.0,12.0,12.0,21.0,22.0,40.0,42.0,41.0,68.0,45.0,17.0,55.0,33.0,60.0,11.0,19.0,16.0,12.0,42.0,22.0,63.0,20.0,11.0,19.0,72.0,67.0,64.0,69.0,75.0,€3.6M
S. Colombi,27,Italy,71,71,1600000.0,2000.0,1127,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,22.0,"Jul 2, 2014",0,2020,6.2,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,18.0,36.0,12.0,10.0,16.0,14.0,35.0,23.0,45.0,35.0,57.0,64.0,36.0,23.0,77.0,43.0,49.0,12.0,26.0,20.0,14.0,34.0,23.0,55.0,12.0,11.0,14.0,72.0,69.0,53.0,69.0,76.0,€2.5M
L. Lollo,27,Italy,71,71,2400000.0,10000.0,1943,Right,1.0,3.0,3.0,High/ High,Normal,No,CM,17.0,"Jul 20, 2018",0,2021,5.11,165.0,66.0,66.0,66.0,70.0,69.0,69.0,69.0,70.0,70.0,70.0,70.0,71.0,69.0,69.0,69.0,71.0,68.0,67.0,67.0,67.0,68.0,66.0,64.0,64.0,64.0,66.0,69.0,57.0,59.0,73.0,57.0,71.0,69.0,59.0,69.0,73.0,78.0,79.0,74.0,69.0,76.0,63.0,78.0,84.0,76.0,67.0,71.0,59.0,69.0,69.0,59.0,69.0,63.0,59.0,55.0,9.0,9.0,8.0,6.0,7.0,€4.4M
R. Bianco,30,Italy,70,70,1600000.0,3000.0,1900,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,8.0,"Aug 14, 2017",0,2019,5.11,176.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,65.0,68.0,68.0,68.0,65.0,65.0,68.0,68.0,68.0,65.0,65.0,65.0,65.0,65.0,65.0,49.0,45.0,55.0,74.0,42.0,63.0,69.0,69.0,73.0,71.0,72.0,71.0,76.0,67.0,76.0,65.0,70.0,76.0,72.0,61.0,68.0,65.0,63.0,69.0,73.0,68.0,65.0,65.0,62.0,13.0,8.0,13.0,7.0,13.0,€2.5M
R. Gagliolo,28,Italy,70,70,1400000.0,21000.0,1709,Left,1.0,4.0,2.0,Medium/ High,Normal,No,LCB,28.0,"Jul 2, 2018",0,2023,5.11,165.0,56.0,56.0,56.0,55.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0,56.0,55.0,55.0,55.0,56.0,67.0,64.0,64.0,64.0,67.0,69.0,69.0,69.0,69.0,69.0,59.0,42.0,66.0,61.0,38.0,48.0,21.0,22.0,55.0,61.0,76.0,77.0,75.0,67.0,78.0,71.0,88.0,76.0,69.0,57.0,70.0,70.0,36.0,26.0,38.0,69.0,63.0,75.0,74.0,7.0,9.0,12.0,8.0,14.0,€2.6M
F. Zampano,24,Italy,70,74,1900000.0,3000.0,1762,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RM,17.0,0,Pescara,"Jun 30, 2019",5.1,163.0,55.0,55.0,55.0,62.0,59.0,59.0,59.0,62.0,60.0,60.0,60.0,65.0,62.0,62.0,62.0,65.0,70.0,66.0,66.0,66.0,70.0,69.0,65.0,65.0,65.0,69.0,72.0,28.0,56.0,68.0,36.0,71.0,61.0,26.0,60.0,70.0,78.0,76.0,77.0,64.0,78.0,56.0,72.0,82.0,65.0,48.0,66.0,66.0,48.0,50.0,30.0,66.0,63.0,70.0,68.0,9.0,11.0,12.0,14.0,11.0,0
M. Sampirisi,25,Italy,70,73,1800000.0,3000.0,1710,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,31.0,"Jul 16, 2016",0,2019,6.2,165.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,56.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,68.0,67.0,67.0,67.0,68.0,69.0,69.0,69.0,69.0,69.0,73.0,31.0,68.0,65.0,42.0,55.0,57.0,32.0,62.0,66.0,68.0,68.0,65.0,61.0,67.0,50.0,71.0,73.0,74.0,33.0,72.0,68.0,47.0,46.0,41.0,63.0,68.0,75.0,72.0,8.0,8.0,12.0,6.0,6.0,€3.1M
G. Bellusci,28,Italy,70,70,1400000.0,3000.0,1694,Right,1.0,3.0,2.0,High/ Medium,Normal,No,RCB,2.0,"Aug 3, 2017",0,2020,6.0,176.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,54.0,58.0,58.0,58.0,54.0,61.0,66.0,66.0,66.0,61.0,63.0,68.0,68.0,68.0,63.0,38.0,40.0,64.0,60.0,26.0,59.0,48.0,60.0,61.0,60.0,54.0,58.0,60.0,63.0,68.0,71.0,59.0,69.0,70.0,59.0,89.0,70.0,36.0,50.0,40.0,66.0,70.0,70.0,70.0,9.0,6.0,14.0,8.0,15.0,€2.3M
M. Falzerano,27,Italy,70,71,2000000.0,4000.0,1918,Right,1.0,3.0,3.0,High/ Medium,Normal,No,RCM,23.0,"Jan 31, 2017",0,2019,5.6,150.0,65.0,65.0,65.0,72.0,70.0,70.0,70.0,72.0,71.0,71.0,71.0,71.0,68.0,68.0,68.0,71.0,67.0,65.0,65.0,65.0,67.0,66.0,59.0,59.0,59.0,66.0,63.0,63.0,31.0,69.0,60.0,75.0,61.0,52.0,65.0,72.0,86.0,90.0,88.0,72.0,93.0,63.0,64.0,67.0,56.0,65.0,63.0,67.0,67.0,70.0,51.0,62.0,51.0,67.0,58.0,16.0,15.0,12.0,13.0,13.0,€3.3M
M. Volta,31,Italy,70,70,1200000.0,3000.0,1539,Right,1.0,2.0,2.0,Medium/ High,Lean,No,LCB,14.0,0,Perugia,"Jun 30, 2019",6.0,172.0,46.0,46.0,46.0,43.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0,45.0,47.0,47.0,47.0,45.0,59.0,61.0,61.0,61.0,59.0,62.0,69.0,69.0,69.0,62.0,43.0,22.0,73.0,52.0,24.0,39.0,39.0,37.0,50.0,52.0,53.0,61.0,78.0,66.0,54.0,54.0,90.0,67.0,78.0,32.0,74.0,64.0,24.0,23.0,30.0,60.0,67.0,73.0,71.0,10.0,9.0,9.0,14.0,7.0,0
