Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
P. Lasogga,26,Germany,72,75,3900000.0,12000.0,1707,Right,2.0,4.0,2.0,Medium/ Medium,Stocky,No,ST,10.0,"Jul 4, 2014",0,2019,6'2,194lbs,71+2,71+2,71+2,59+2,65+2,65+2,65+2,59+2,59+2,59+2,59+2,56+2,54+2,54+2,54+2,56+2,45+2,48+2,48+2,48+2,45+2,44+2,52+2,52+2,52+2,44+2,35.0,76.0,81.0,45.0,76.0,60.0,65.0,68.0,34.0,66.0,45.0,50.0,44.0,73.0,39.0,84.0,73.0,58.0,88.0,73.0,85.0,29.0,77.0,56.0,79.0,76.0,33.0,40.0,29.0,12.0,13.0,8.0,6.0,7.0,€6.6M,Attacker,26-30
M. Sobottka,24,Germany,72,78,3600000.0,16000.0,1831,Right,1.0,3.0,2.0,Medium/ High,Lean,No,CDM,31.0,"Jul 17, 2015",0,2022,6'1,165lbs,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,64+2,66+2,66+2,66+2,64+2,68+2,70+2,70+2,70+2,68+2,69+2,70+2,70+2,70+2,69+2,52.0,58.0,66.0,68.0,46.0,63.0,46.0,44.0,65.0,67.0,66.0,66.0,66.0,72.0,66.0,59.0,68.0,86.0,75.0,56.0,72.0,71.0,56.0,59.0,45.0,72.0,73.0,72.0,70.0,11.0,13.0,13.0,7.0,14.0,€7.3M,Midfielder,22-25
T. Pledl,24,Germany,72,75,3900000.0,16000.0,1872,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,RM,30.0,"Jan 10, 2015",0,2019,5'8,159lbs,65+2,65+2,65+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,67+2,67+2,67+2,71+2,64+2,60+2,60+2,60+2,64+2,62+2,54+2,54+2,54+2,62+2,74.0,65.0,50.0,71.0,50.0,72.0,74.0,73.0,67.0,73.0,79.0,78.0,91.0,67.0,84.0,67.0,63.0,73.0,51.0,43.0,59.0,53.0,66.0,70.0,60.0,55.0,45.0,51.0,52.0,12.0,14.0,8.0,8.0,9.0,€6.6M,Midfielder,22-25
R. Wolf,30,Germany,72,72,2000000.0,15000.0,1057,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,30.0,"Jul 1, 2017",0,2021,6'3,190lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,16.0,19.0,11.0,14.0,13.0,11.0,18.0,20.0,34.0,33.0,43.0,68.0,31.0,24.0,64.0,27.0,75.0,13.0,28.0,14.0,10.0,35.0,23.0,36.0,12.0,13.0,14.0,73.0,69.0,68.0,70.0,72.0,€3.6M,Goalkeeper,26-30
F. Hübner,27,Germany,72,74,3000000.0,20000.0,1545,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,LCB,19.0,"Jul 1, 2018",0,2020,6'4,185lbs,52+2,52+2,52+2,47+2,48+2,48+2,48+2,47+2,47+2,47+2,47+2,49+2,52+2,52+2,52+2,49+2,62+2,64+2,64+2,64+2,62+2,65+2,71+2,71+2,71+2,65+2,50.0,40.0,74.0,58.0,25.0,32.0,31.0,21.0,51.0,54.0,54.0,53.0,52.0,69.0,48.0,62.0,50.0,59.0,79.0,35.0,73.0,74.0,44.0,37.0,44.0,68.0,70.0,77.0,73.0,8.0,12.0,13.0,10.0,13.0,€5.1M,Defender,26-30
A. Esswein,28,Germany,72,72,3100000.0,20000.0,1979,Right,2.0,3.0,3.0,Medium/ Medium,Normal,No,RM,7.0,"Aug 26, 2016",0,2020,6'0,187lbs,72+2,72+2,72+2,71+2,71+2,71+2,71+2,71+2,69+2,69+2,69+2,71+2,66+2,66+2,66+2,71+2,67+2,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,67+2,70.0,68.0,67.0,68.0,68.0,75.0,68.0,54.0,61.0,73.0,83.0,83.0,66.0,74.0,63.0,86.0,78.0,67.0,77.0,70.0,76.0,48.0,65.0,59.0,60.0,64.0,69.0,68.0,59.0,7.0,16.0,10.0,12.0,11.0,€5.4M,Midfielder,26-30
F. Kroos,27,Germany,72,75,3100000.0,20000.0,1941,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LCM,23.0,"Jun 13, 2016",0,2019,6'0,172lbs,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,70+2,70+2,70+2,66+2,67+2,70+2,70+2,70+2,67+2,67+2,68+2,68+2,68+2,67+2,50.0,59.0,61.0,74.0,58.0,69.0,69.0,73.0,69.0,73.0,66.0,64.0,68.0,71.0,68.0,71.0,71.0,73.0,71.0,68.0,77.0,73.0,62.0,68.0,60.0,70.0,62.0,70.0,66.0,10.0,8.0,11.0,15.0,13.0,€5.3M,Midfielder,26-30
A. Hoffmann,25,Germany,72,76,3400000.0,18000.0,1584,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,3.0,"Jul 1, 2017",0,2020,6'3,185lbs,53+2,53+2,53+2,52+2,53+2,53+2,53+2,52+2,55+2,55+2,55+2,54+2,59+2,59+2,59+2,54+2,61+2,67+2,67+2,67+2,61+2,63+2,70+2,70+2,70+2,63+2,49.0,29.0,73.0,67.0,23.0,51.0,27.0,31.0,64.0,62.0,52.0,40.0,55.0,69.0,56.0,61.0,59.0,52.0,78.0,34.0,71.0,70.0,52.0,55.0,42.0,59.0,72.0,73.0,71.0,6.0,14.0,8.0,9.0,9.0,€6.3M,Defender,22-25
S. Koç,29,Germany,72,72,3000000.0,12000.0,1736,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RM,20.0,"Jan 24, 2017",0,2020,5'10,176lbs,64+2,64+2,64+2,70+2,68+2,68+2,68+2,70+2,68+2,68+2,68+2,71+2,62+2,62+2,62+2,71+2,54+2,49+2,49+2,49+2,54+2,50+2,42+2,42+2,42+2,50+2,75.0,59.0,43.0,70.0,53.0,75.0,66.0,47.0,59.0,74.0,84.0,85.0,79.0,67.0,85.0,62.0,73.0,68.0,70.0,46.0,51.0,20.0,65.0,62.0,56.0,60.0,27.0,28.0,25.0,15.0,16.0,13.0,11.0,7.0,€6.1M,Midfielder,26-30
L. Höler,23,Germany,72,75,4000000.0,17000.0,1708,Right,1.0,3.0,3.0,High/ High,Normal,No,ST,9.0,"Jan 1, 2018",0,2022,6'0,176lbs,70+2,70+2,70+2,65+2,67+2,67+2,67+2,65+2,64+2,64+2,64+2,63+2,58+2,58+2,58+2,63+2,50+2,48+2,48+2,48+2,50+2,49+2,47+2,47+2,47+2,49+2,45.0,72.0,71.0,61.0,71.0,67.0,50.0,38.0,41.0,66.0,67.0,73.0,66.0,72.0,67.0,74.0,72.0,78.0,75.0,64.0,65.0,28.0,74.0,54.0,63.0,59.0,31.0,30.0,26.0,8.0,7.0,12.0,10.0,10.0,€7.5M,Attacker,22-25
D. Linsmayer,26,Germany,72,74,3100000.0,5000.0,1823,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,RDM,6.0,"Jul 1, 2013",0,2022,6'0,174lbs,58+2,58+2,58+2,61+2,61+2,61+2,61+2,61+2,64+2,64+2,64+2,64+2,68+2,68+2,68+2,64+2,69+2,71+2,71+2,71+2,69+2,69+2,69+2,69+2,69+2,69+2,52.0,45.0,63.0,74.0,32.0,62.0,51.0,47.0,68.0,69.0,66.0,65.0,61.0,70.0,64.0,51.0,78.0,91.0,75.0,69.0,63.0,70.0,47.0,66.0,45.0,66.0,69.0,70.0,69.0,14.0,15.0,14.0,14.0,14.0,€5.2M,Midfielder,26-30
M. Schmiedebach,29,Germany,72,72,2400000.0,22000.0,1915,Right,2.0,4.0,3.0,High/ High,Normal,No,CDM,24.0,0,Hannover 96,"Jun 30, 2020",5'7,154lbs,59+2,59+2,59+2,64+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,70+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,69+2,69+2,65.0,31.0,54.0,70.0,48.0,69.0,58.0,51.0,69.0,70.0,72.0,68.0,75.0,70.0,86.0,68.0,85.0,76.0,65.0,57.0,78.0,71.0,64.0,69.0,49.0,73.0,75.0,71.0,69.0,15.0,11.0,9.0,15.0,12.0,0,Midfielder,26-30
S. Jung,28,Germany,72,72,2500000.0,27000.0,1878,Right,2.0,4.0,3.0,High/ Medium,Normal,Yes,RB,24.0,"Jul 1, 2014",0,2019,5'10,159lbs,61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,70+2,71+2,71+2,71+2,70+2,70+2,71+2,71+2,71+2,70+2,78.0,42.0,61.0,75.0,44.0,71.0,70.0,45.0,74.0,74.0,71.0,68.0,68.0,72.0,75.0,72.0,73.0,47.0,66.0,54.0,76.0,72.0,53.0,64.0,44.0,74.0,74.0,73.0,73.0,11.0,10.0,8.0,8.0,12.0,€4.2M,Defender,26-30
S. Polter,27,Germany,72,73,3600000.0,24000.0,1685,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,9.0,"Jan 10, 2017",0,2020,6'3,205lbs,71+2,71+2,71+2,64+2,66+2,66+2,66+2,64+2,62+2,62+2,62+2,63+2,57+2,57+2,57+2,63+2,47+2,47+2,47+2,47+2,47+2,45+2,46+2,46+2,46+2,45+2,51.0,74.0,74.0,55.0,68.0,63.0,45.0,42.0,47.0,67.0,65.0,75.0,58.0,70.0,59.0,77.0,72.0,73.0,90.0,61.0,80.0,30.0,73.0,50.0,55.0,69.0,15.0,30.0,13.0,6.0,14.0,13.0,8.0,12.0,€6.1M,Attacker,26-30
T. Trybull,25,Germany,72,74,3200000.0,18000.0,1855,Right,1.0,3.0,3.0,Medium/ High,Lean,No,CDM,19.0,"Aug 4, 2017",0,2021,5'11,159lbs,57+2,57+2,57+2,60+2,59+2,59+2,59+2,60+2,62+2,62+2,62+2,62+2,66+2,66+2,66+2,62+2,68+2,71+2,71+2,71+2,68+2,67+2,70+2,70+2,70+2,67+2,57.0,35.0,58.0,71.0,56.0,63.0,56.0,54.0,66.0,67.0,66.0,58.0,69.0,65.0,70.0,61.0,74.0,82.0,74.0,61.0,80.0,74.0,52.0,63.0,55.0,71.0,72.0,74.0,64.0,15.0,13.0,11.0,13.0,6.0,€6.3M,Midfielder,22-25
M. Ducksch,24,Germany,72,76,4099999.9999999995,20000.0,1737,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,ST,10.0,"Jul 1, 2018",0,2022,6'2,174lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,64+2,64+2,64+2,65+2,59+2,59+2,59+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,47+2,47+2,47+2,49+2,61.0,73.0,72.0,63.0,73.0,64.0,72.0,67.0,42.0,71.0,64.0,68.0,63.0,74.0,62.0,74.0,71.0,66.0,74.0,66.0,55.0,29.0,74.0,53.0,49.0,65.0,27.0,35.0,22.0,6.0,12.0,7.0,12.0,16.0,€7.7M,Attacker,22-25
J. Gressel,24,Germany,72,78,4300000.0,6000.0,1906,Right,1.0,4.0,3.0,High/ Medium,Normal,No,RM,24.0,"Jan 13, 2017",0,2018,6'1,185lbs,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,68+2,66+2,66+2,66+2,68+2,66+2,64+2,64+2,64+2,66+2,75.0,66.0,62.0,70.0,60.0,69.0,70.0,52.0,65.0,70.0,72.0,73.0,62.0,66.0,64.0,69.0,61.0,86.0,76.0,66.0,72.0,62.0,67.0,72.0,55.0,70.0,57.0,63.0,58.0,10.0,6.0,7.0,13.0,10.0,€7.2M,Midfielder,22-25
J. Pollersbeck,23,Germany,72,79,3200000.0,7000.0,1078,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 1, 2017",0,2021,6'5,192lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,12.0,12.0,52.0,17.0,14.0,18.0,19.0,44.0,19.0,24.0,32.0,22.0,68.0,24.0,16.0,51.0,22.0,63.0,14.0,20.0,10.0,6.0,58.0,22.0,24.0,13.0,14.0,15.0,75.0,66.0,71.0,70.0,75.0,€5.8M,Goalkeeper,22-25
M. Rzatkowski,28,Germany,72,72,3100000.0,26000.0,1976,Left,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,CM,90.0,0,FC Red Bull Salzburg,"Dec 31, 2018",5'8,146lbs,65+2,65+2,65+2,71+2,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,70+2,68+2,68+2,68+2,70+2,68+2,61+2,61+2,61+2,68+2,69.0,60.0,39.0,73.0,64.0,73.0,75.0,72.0,70.0,72.0,77.0,75.0,82.0,72.0,85.0,70.0,63.0,86.0,56.0,69.0,63.0,72.0,69.0,70.0,49.0,65.0,67.0,60.0,56.0,16.0,15.0,10.0,16.0,11.0,0,Midfielder,26-30
O. Şişmanoğlu,28,Germany,72,72,3200000.0,13000.0,1782,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,ST,7.0,"Jul 9, 2018",0,2019,6'1,183lbs,70+2,70+2,70+2,68+2,69+2,69+2,69+2,68+2,67+2,67+2,67+2,66+2,62+2,62+2,62+2,66+2,57+2,54+2,54+2,54+2,57+2,56+2,54+2,54+2,54+2,56+2,53.0,72.0,75.0,67.0,62.0,67.0,53.0,44.0,49.0,68.0,72.0,77.0,66.0,73.0,58.0,65.0,81.0,69.0,74.0,62.0,53.0,41.0,75.0,63.0,63.0,69.0,47.0,32.0,47.0,12.0,7.0,14.0,9.0,12.0,€6.4M,Attacker,26-30
P. Stenzel,22,Germany,72,77,3500000.0,14000.0,1827,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RB,15.0,"Apr 28, 2017",0,2021,6'0,163lbs,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,71+2,71+2,71+2,71+2,71+2,70+2,68+2,68+2,68+2,70+2,70.0,55.0,58.0,75.0,39.0,70.0,58.0,35.0,66.0,73.0,63.0,65.0,66.0,71.0,63.0,66.0,64.0,76.0,60.0,52.0,73.0,72.0,58.0,63.0,49.0,63.0,69.0,73.0,72.0,13.0,11.0,10.0,11.0,8.0,€6.5M,Defender,22-25
R. Gosens,23,Germany,72,77,4200000.0,16000.0,1979,Left,1.0,3.0,3.0,Medium/ High,Normal,No,LM,8.0,"Jul 1, 2017",0,2020,6'0,168lbs,66+2,66+2,66+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,70+2,72+2,70+2,70+2,70+2,72+2,71+2,69+2,69+2,69+2,71+2,73.0,59.0,57.0,73.0,60.0,74.0,70.0,58.0,70.0,73.0,76.0,74.0,68.0,70.0,66.0,72.0,91.0,78.0,65.0,66.0,68.0,64.0,60.0,64.0,50.0,60.0,74.0,72.0,70.0,7.0,16.0,15.0,16.0,10.0,€7.4M,Midfielder,22-25
K. Wolze,28,Germany,72,72,2500000.0,7000.0,2039,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LB,17.0,"Jul 1, 2011",0,2019,5'9,154lbs,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,71+2,69+2,69+2,69+2,71+2,64.0,70.0,53.0,68.0,70.0,71.0,68.0,72.0,65.0,71.0,80.0,77.0,75.0,71.0,77.0,72.0,72.0,84.0,71.0,71.0,73.0,72.0,68.0,70.0,71.0,67.0,72.0,70.0,68.0,10.0,11.0,7.0,16.0,9.0,€3.9M,Defender,26-30
N. Höfler,28,Germany,72,72,2500000.0,17000.0,1799,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,27.0,"Jul 1, 2010",0,2021,5'11,172lbs,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,63+2,63+2,63+2,62+2,67+2,67+2,67+2,62+2,67+2,70+2,70+2,70+2,67+2,67+2,69+2,69+2,69+2,67+2,54.0,41.0,61.0,76.0,40.0,64.0,53.0,50.0,68.0,69.0,60.0,54.0,68.0,69.0,64.0,62.0,85.0,74.0,72.0,49.0,68.0,75.0,51.0,64.0,50.0,76.0,69.0,70.0,68.0,6.0,13.0,13.0,10.0,9.0,€4.5M,Midfielder,26-30
A. Çamdalı,34,Germany,72,72,950000.0,10000.0,1858,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RDM,21.0,"Jul 16, 2018",0,2019,6'1,165lbs,61+2,61+2,61+2,60+2,61+2,61+2,61+2,60+2,63+2,63+2,63+2,61+2,67+2,67+2,67+2,61+2,65+2,71+2,71+2,71+2,65+2,65+2,70+2,70+2,70+2,65+2,60.0,58.0,62.0,70.0,47.0,62.0,64.0,61.0,69.0,67.0,44.0,32.0,67.0,74.0,64.0,70.0,79.0,75.0,74.0,64.0,77.0,73.0,56.0,64.0,61.0,61.0,70.0,74.0,65.0,12.0,14.0,14.0,8.0,7.0,€1.9M,Midfielder,31-35
S. Ortega,25,Germany,72,76,2900000.0,8000.0,1267,Right,1.0,4.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 1, 2017",0,2020,6'1,194lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,15.0,20.0,38.0,13.0,20.0,16.0,12.0,49.0,39.0,49.0,53.0,42.0,70.0,54.0,23.0,73.0,27.0,73.0,12.0,29.0,27.0,10.0,45.0,24.0,60.0,29.0,12.0,15.0,74.0,66.0,74.0,69.0,77.0,€4.8M,Goalkeeper,22-25
J. Börner,27,Germany,72,72,2600000.0,11000.0,1806,Left,1.0,3.0,2.0,Medium/ High,Normal,No,RCB,13.0,"Jul 1, 2014",0,2019,6'2,190lbs,60+2,60+2,60+2,55+2,56+2,56+2,56+2,55+2,55+2,55+2,55+2,56+2,58+2,58+2,58+2,56+2,63+2,65+2,65+2,65+2,63+2,65+2,71+2,71+2,71+2,65+2,49.0,56.0,75.0,59.0,41.0,55.0,58.0,50.0,59.0,56.0,61.0,66.0,61.0,64.0,57.0,70.0,88.0,72.0,82.0,54.0,77.0,70.0,47.0,46.0,62.0,62.0,66.0,75.0,67.0,7.0,13.0,12.0,15.0,16.0,€4.2M,Defender,26-30
R. Koch,21,Germany,72,80,4000000.0,11000.0,1635,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,LDM,25.0,"Aug 22, 2017",0,2021,6'4,187lbs,55+2,55+2,55+2,56+2,57+2,57+2,57+2,56+2,60+2,60+2,60+2,59+2,65+2,65+2,65+2,59+2,65+2,70+2,70+2,70+2,65+2,66+2,70+2,70+2,70+2,66+2,40.0,27.0,72.0,75.0,29.0,56.0,31.0,28.0,66.0,68.0,53.0,65.0,55.0,70.0,49.0,56.0,53.0,75.0,77.0,42.0,67.0,72.0,53.0,65.0,38.0,71.0,69.0,73.0,67.0,9.0,6.0,15.0,8.0,6.0,€8M,Midfielder,16-21
P. Klingmann,30,Germany,72,72,2200000.0,5000.0,1859,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RB,24.0,"Jul 1, 2015",0,2020,5'11,174lbs,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,65+2,71+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,70+2,70+2,74.0,51.0,64.0,70.0,51.0,63.0,51.0,62.0,64.0,68.0,67.0,65.0,63.0,70.0,65.0,73.0,71.0,78.0,74.0,65.0,63.0,70.0,55.0,55.0,47.0,62.0,75.0,72.0,71.0,7.0,7.0,7.0,12.0,9.0,€3.6M,Defender,26-30
G. Holtmann,23,Germany,71,78,3300000.0,15000.0,1783,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,38.0,"Jul 1, 2016",0,2020,6'0,170lbs,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,67+2,67+2,67+2,69+2,63+2,63+2,63+2,69+2,65+2,60+2,60+2,60+2,65+2,64+2,57+2,57+2,57+2,64+2,69.0,60.0,47.0,66.0,49.0,73.0,58.0,36.0,57.0,69.0,91.0,91.0,73.0,64.0,69.0,75.0,55.0,67.0,66.0,59.0,34.0,58.0,64.0,60.0,60.0,58.0,58.0,59.0,50.0,8.0,8.0,10.0,12.0,8.0,€6.7M,Midfielder,22-25
T. Knipping,25,Germany,71,74,2500000.0,5000.0,1513,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,34.0,"Jul 1, 2016",0,2019,6'2,181lbs,47+2,47+2,47+2,43+2,45+2,45+2,45+2,43+2,45+2,45+2,45+2,47+2,51+2,51+2,51+2,47+2,60+2,64+2,64+2,64+2,60+2,63+2,70+2,70+2,70+2,63+2,29.0,25.0,72.0,59.0,31.0,48.0,32.0,29.0,50.0,51.0,53.0,54.0,47.0,69.0,57.0,46.0,73.0,76.0,83.0,30.0,69.0,69.0,27.0,32.0,35.0,67.0,70.0,74.0,71.0,13.0,7.0,11.0,6.0,15.0,€4.2M,Defender,22-25
F. Schnellhardt,24,Germany,71,78,3300000.0,5000.0,1925,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,10.0,"Jul 1, 2014",0,2020,5'11,165lbs,64+2,64+2,64+2,68+2,68+2,68+2,68+2,68+2,70+2,70+2,70+2,69+2,70+2,70+2,70+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,64+2,64+2,64+2,66+2,53.0,63.0,45.0,73.0,55.0,72.0,65.0,64.0,68.0,71.0,80.0,76.0,77.0,71.0,74.0,66.0,72.0,80.0,74.0,64.0,61.0,69.0,54.0,74.0,57.0,72.0,65.0,64.0,56.0,16.0,11.0,12.0,9.0,14.0,€5.9M,Midfielder,22-25
T. Hoogland,33,Germany,71,71,950000.0,11000.0,1834,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,LCB,2.0,"Jul 1, 2015",0,2019,6'0,176lbs,63+2,63+2,63+2,60+2,60+2,60+2,60+2,60+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,64+2,65+2,65+2,65+2,64+2,65+2,69+2,69+2,69+2,65+2,66.0,57.0,72.0,64.0,61.0,61.0,60.0,52.0,62.0,64.0,52.0,51.0,53.0,67.0,63.0,72.0,80.0,62.0,75.0,62.0,72.0,68.0,64.0,45.0,61.0,72.0,63.0,73.0,72.0,13.0,12.0,11.0,16.0,8.0,€1.5M,Defender,31-35
O. Fink,36,Germany,71,71,750000.0,14000.0,1874,Right,1.0,4.0,2.0,High/ High,Normal,No,CM,7.0,"Jul 1, 2009",0,2019,6'2,172lbs,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,64+2,69+2,69+2,69+2,64+2,68+2,70+2,70+2,70+2,68+2,68+2,69+2,69+2,69+2,68+2,59.0,54.0,73.0,71.0,59.0,64.0,63.0,59.0,67.0,71.0,50.0,41.0,55.0,73.0,54.0,65.0,75.0,86.0,75.0,62.0,69.0,66.0,66.0,70.0,58.0,75.0,64.0,68.0,81.0,11.0,14.0,9.0,8.0,14.0,€1.4M,Midfielder,36-40
T. Schütz,30,Germany,71,71,1800000.0,9000.0,1873,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LDM,6.0,"Jul 1, 2011",0,2020,5'11,165lbs,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,62+2,66+2,66+2,66+2,62+2,68+2,70+2,70+2,70+2,68+2,68+2,68+2,68+2,68+2,68+2,59.0,44.0,69.0,71.0,39.0,59.0,72.0,80.0,75.0,63.0,66.0,65.0,64.0,65.0,64.0,68.0,76.0,89.0,68.0,63.0,71.0,69.0,49.0,62.0,46.0,64.0,74.0,69.0,62.0,8.0,14.0,12.0,8.0,10.0,€2.8M,Midfielder,26-30
P. Klement,25,Germany,71,72,2800000.0,8000.0,1849,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,21.0,"Jan 23, 2018",0,2020,5'9,157lbs,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,58+2,57+2,57+2,57+2,58+2,55+2,48+2,48+2,48+2,55+2,69.0,59.0,49.0,75.0,58.0,73.0,77.0,78.0,68.0,73.0,71.0,65.0,83.0,68.0,82.0,74.0,68.0,65.0,51.0,69.0,53.0,57.0,65.0,71.0,63.0,67.0,37.0,30.0,34.0,16.0,14.0,14.0,10.0,10.0,€4.6M,Midfielder,22-25
A. Gogia,26,Germany,71,72,2800000.0,21000.0,1787,Right,1.0,4.0,4.0,Medium/ Medium,Lean,No,RW,11.0,"Jul 2, 2017",0,2021,5'10,159lbs,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,69+2,62+2,62+2,62+2,69+2,53+2,49+2,49+2,49+2,53+2,49+2,40+2,40+2,40+2,49+2,66.0,68.0,41.0,67.0,67.0,73.0,76.0,65.0,56.0,75.0,79.0,72.0,89.0,65.0,86.0,70.0,70.0,74.0,58.0,73.0,45.0,28.0,67.0,63.0,60.0,66.0,31.0,22.0,23.0,10.0,9.0,12.0,11.0,16.0,€4.7M,Attacker,26-30
O. Hernández,25,Germany,71,74,3000000.0,17000.0,1768,Right,1.0,3.0,3.0,High/ High,Stocky,No,LM,25.0,"Jan 25, 2018",0,2021,5'8,168lbs,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,69+2,69+2,69+2,70+2,61+2,61+2,61+2,70+2,53+2,49+2,49+2,49+2,53+2,49+2,44+2,44+2,44+2,49+2,65.0,68.0,44.0,64.0,54.0,76.0,51.0,52.0,49.0,73.0,90.0,84.0,83.0,66.0,86.0,70.0,62.0,74.0,75.0,65.0,68.0,17.0,67.0,64.0,53.0,68.0,40.0,32.0,17.0,14.0,13.0,10.0,11.0,11.0,€5.9M,Midfielder,22-25
C. Moritz,28,Germany,71,71,2400000.0,10000.0,1920,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,13.0,"Jul 1, 2018",0,2020,6'1,176lbs,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,68+2,70+2,70+2,70+2,68+2,71+2,70+2,70+2,70+2,71+2,70+2,68+2,68+2,68+2,70+2,73.0,53.0,63.0,71.0,53.0,71.0,59.0,49.0,68.0,72.0,52.0,66.0,75.0,73.0,66.0,69.0,68.0,84.0,69.0,57.0,52.0,75.0,65.0,70.0,78.0,75.0,73.0,69.0,67.0,14.0,12.0,6.0,12.0,16.0,€3.8M,Midfielder,26-30
